ProteinID	KCl3
B5RTJ6	0
B5RTJ6	145250.1406
B5RTJ7	207002.9063
B5RTJ7	58155.83984
B5RTJ7	0
B5RTK0	277397.0313
B5RTK0	241382.9063
B5RTK0	0
B5RTK0	17272.30469
B5RTK0	0
B5RTK0	0
B5RTL0	380684.5313
B5RTL0	1040126.875
B5RTL0	291534.0625
B5RTL0	345769.0313
B5RTL0	68755.04688
B5RTL0	146458
B5RTL0	91163.70313
B5RTL0	70680.20313
B5RTL0	0
B5RTL0	27354.73633
B5RTL0	27458.01367
B5RTL0	75999.00781
B5RTL0	0
B5RTL0	132952.625
B5RTL0	1471.699951
B5RTL0	0
B5RTL0	1135.785767
B5RTL2	279508.8125
B5RTL2	105551.8516
B5RTL2	75457.94531
B5RTL2	170818.6406
B5RTL2	28924.87695
B5RTL2	62052.30078
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	34345.37891
B5RTL2	219301.6875
B5RTL2	47690.60156
B5RTL2	0
B5RTL2	16181.25781
B5RTL2	15349.77441
B5RTL2	0
B5RTL2	3900.858643
B5RTL2	2182.545166
B5RTL2	0
B5RTL2	0
B5RTL2	4239.982422
B5RTL2	1518.935547
B5RTL2	822.161438
B5RTL2	4706.156738
B5RTL2	593.9909058
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL6	124327.1484
B5RTL6	30120.75
B5RTL6	0
B5RTL6	0
B5RTL6	248039.7344
B5RTL6	0
B5RTL6	29624.71484
B5RTL6	380493.2188
B5RTL6	34615.64844
B5RTL6	3692.132568
B5RTL6	35043.21484
B5RTL6	159166.0781
B5RTL6	29322.21875
B5RTL6	27807.41992
B5RTL6	1601.0448
B5RTL6	0
B5RTL6	45754.82422
B5RTL6	26537.58203
B5RTL6	0
B5RTL6	11682.45215
B5RTL6	97878.14063
B5RTL6	4702.831055
B5RTL6	21738.96484
B5RTL6	10991.64355
B5RTL6	0
B5RTL6	10229.74023
B5RTL6	9599.052734
B5RTL6	5515.202637
B5RTL6	5555.481445
B5RTL6	3173.288086
B5RTL7	294800.3125
B5RTL7	283682.5
B5RTL7	150031.4375
B5RTL7	0
B5RTM0	17185.45898
B5RTM3	0
B5RTM3	52389.17578
B5RTM3	30227.9707
B5RTM8	78919.16406
B5RTM8	1601.07666
B5RTM8	286.5748596
B5RTM9	11818.97949
B5RTM9	7666.544434
B5RTQ5	125628.6719
B5RTQ5	0
B5RTQ5	23316.98633
B5RTQ5	24505.90625
B5RTQ7	93015.07031
B5RTQ7	0
B5RTQ9	0
B5RTQ9	16109.83789
B5RTQ9	0
B5RTR1	0
B5RTR2	3383.920654
B5RTR4	0
B5RTS5	26705.72656
B5RTS7	65775.35938
B5RTS8	306063.875
B5RTS8	22607.88672
B5RTS8	0
B5RTS8	45252.08594
B5RTS8	0
B5RTS8	46144.95703
B5RTS8	0
B5RTS8	32437.22461
B5RTS8	28247.68359
B5RTS8	8941.276367
B5RTT6	85654.19531
B5RTT6	0
B5RTT6	3739.047852
B5RTT7	172948.2344
B5RTT7	9502.962891
B5RTT9	2462.567139
B5RTU0	0
B5RTU0	9637.84668
B5RTU1	7304.006836
B5RTU1	0
B5RTU5	3708.345215
B5RTU7	49538.92578
B5RTU7	0
B5RTU7	0
B5RTV2	45099.96094
B5RTV2	0
B5RTV2	0
B5RTV3	51215.92578
B5RTV3	215395.2344
B5RTV3	6649.654785
B5RTV3	0
B5RTV3	12609.97656
B5RTV5	0
B5RTW3	0
B5RTX5	54969.87109
B5RTX7	11390.50195
B5RTX7	0
B5RTX7	4911.172852
B5RTX7	0
B5RTX7	0
B5RTX7	0
B5RTX7	0
B5RTX7	0
B5RTY0	100416.9922
B5RTY0	69731.42188
B5RTY0	100184.3672
B5RTY0	267275.0313
B5RTY0	45337.62891
B5RTY0	0
B5RTY0	27499.61133
B5RTY0	0
B5RTY0	0
B5RTY0	0
B5RTY0	11605.74121
B5RTY0	6028.905273
B5RTY0	0
B5RTY0	1660.849854
B5RTY0	5421.853516
B5RTY5	860441.5625
B5RTY5	0
B5RTY8	7949.221191
B5RTY8	0
B5RTZ6	24083.0293
B5RTZ7	141576.7813
B5RTZ7	1303.053589
B5RTZ8	0
B5RU03	119840.1094
B5RU03	0
B5RU03	130765.4375
B5RU03	62028.875
B5RU03	0
B5RU03	16526.66992
B5RU03	0
B5RU11	109990.3203
B5RU11	14430.75
B5RU11	51149.09766
B5RU12	32402.57227
B5RU12	70140.91406
B5RU14	50878.77344
B5RU14	45342.42578
B5RU18	13121.42578
B5RU18	0
B5RU18	3060.549072
B5RU19	11304.96582
B5RU19	44105.5625
B5RU19	0
B5RU19	15556.90234
B5RU19	0
B5RU21	6243.906738
B5RU21	6397.687012
B5RU23	18762.68164
B5RU23	5142.277832
B5RU26	17498.64258
B5RU26	44565.88281
B5RU26	3490.39624
B5RU26	18404.26367
B5RU26	156510.5313
B5RU26	106447.4297
B5RU26	70169.24219
B5RU26	29262.06445
B5RU26	0
B5RU26	81354.72656
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	0
B5RU26	10314.31641
B5RU26	2108.437744
B5RU26	0
B5RU26	7709.735352
B5RU26	0
B5RU26	4954.626465
B5RU26	4771.688477
B5RU26	0
B5RU26	0
B5RU26	350.5959167
B5RU26	0
B5RU34	10636.69922
B5RU44	0
B5RU44	4986.573242
B5RU45	0
B5RU45	30725.23047
B5RU45	4089.838867
B5RU45	0
B5RU45	71159.375
B5RU45	36909.5625
B5RU45	5601.688477
B5RU45	15720.16309
B5RU45	0
B5RU49	146259.4844
B5RU49	10246.61523
B5RU49	6038.092773
B5RU52	111550.8203
B5RU52	0
B5RU52	56647.61719
B5RU52	33319.3125
B5RU52	55282.125
B5RU52	0
B5RU52	0
B5RU52	27802.9043
B5RU52	11311.29004
B5RU52	0
B5RU52	4025.34668
B5RU52	25670.58789
B5RU52	8746.158203
B5RU52	6766.445313
B5RU52	31019.08984
B5RU52	36299.70703
B5RU52	21305.19336
B5RU52	23851.32422
B5RU52	0
B5RU52	0
B5RU57	1146.798584
B5RU57	592.7026978
B5RU58	33536.70313
B5RU58	390000.1563
B5RU58	7919.10791
B5RU58	0
B5RU68	0
B5RU68	0
B5RU68	0
B5RU68	0
B5RU78	8760.452148
B5RU78	3038.287109
B5RU78	0
B5RU82	284732.2188
B5RU86	7211.833008
B5RU86	4402.777832
B5RU87	6365.272461
B5RU96	1892.193237
B5RU96	5732.414551
B5RU96	31183.63672
B5RU96	0
B5RUA9	248131.3906
B5RUA9	205757.7969
B5RUA9	17825.2793
B5RUA9	0
B5RUA9	13837.29102
B5RUA9	12226.38867
B5RUA9	7964.117188
B5RUA9	6658.769531
B5RUA9	2540.262695
B5RUA9	4381.090332
B5RUA9	1784.472168
B5RUA9	6893.646973
B5RUA9	4369.34375
B5RUA9	4496.949707
B5RUB0	2100.729736
B5RUB2	13705.36621
B5RUB2	0
B5RUB2	5685.528809
B5RUB2	0
B5RUB2	24493.05664
B5RUB2	26609.35352
B5RUB2	9713.451172
B5RUB2	19908.80078
B5RUB2	0
B5RUB2	5911.958984
B5RUB2	0
B5RUB2	12914.40527
B5RUB2	3936.611572
B5RUB2	0
B5RUB2	3303.984131
B5RUB2	0
B5RUB3	22901.78125
B5RUB3	0
B5RUB4	69753.10156
B5RUB4	0
B5RUB4	7886.095703
B5RUB4	5125.413574
B5RUB4	6047.100586
B5RUB4	0
B5RUB4	0
B5RUB6	16653.18555
B5RUB6	36116.10547
B5RUB8	5052.564453
B5RUC0	48218.23047
B5RUC0	8663.826172
B5RUC2	219357.8125
B5RUC2	14717.81348
B5RUC2	87736.05469
B5RUC2	11543.00684
B5RUC2	9283.258789
B5RUC2	0
B5RUC2	0
B5RUC2	28985.16602
B5RUC2	1431.849854
B5RUC2	0
B5RUC2	13754.74609
B5RUC2	0
B5RUC2	0
B5RUC6	0
B5RUC6	0
B5RUD2	0
B5RUD3	5721.946289
B5RUD3	0
B5RUD3	35571.62891
B5RUD3	6482.087891
B5RUD4	27322.20703
B5RUD4	28868.92188
B5RUD4	0
B5RUD6	0
B5RUD6	47904.58594
B5RUD6	23378.75977
B5RUD6	15928.53809
B5RUD6	8966.75293
B5RUD6	6783.534668
B5RUD6	8803.90625
B5RUD6	2622.663086
B5RUF2	0
B5RUF3	14413.55371
B5RUF3	0
B5RUF3	0
B5RUF3	0
B5RUF3	0
B5RUF3	0
B5RUF3	32082.53711
B5RUF3	0
B5RUF3	0
B5RUG0	15719.27344
B5RUG0	34578.83984
B5RUG0	0
B5RUG9	14123.82227
B5RUH3	369557.75
B5RUH3	9040.197266
B5RUH5	98696.79688
B5RUH6	9358.539063
B5RUH6	7505.521484
B5RUI0	59282.72266
B5RUI0	34308.87109
B5RUI0	56121.01172
B5RUI0	4225.061523
B5RUI1	8100.099609
B5RUI3	0
B5RUI3	15603.56738
B5RUI3	5482.609863
B5RUI3	184749.2969
B5RUI3	23492.27734
B5RUI3	0
B5RUI3	50771.33984
B5RUI5	12837
B5RUI6	347238.25
B5RUI6	0
B5RUI8	25900.54297
B5RUI8	0
B5RUI8	0
B5RUI8	0
B5RUJ3	0
B5RUJ3	10061.60449
B5RUJ3	47827.98047
B5RUJ3	2739.906738
B5RUJ3	0
B5RUJ4	11210.42871
B5RUJ4	7989.757324
B5RUJ4	0
B5RUJ9	0
B5RUJ9	0
B5RUK1	12760.54785
B5RUK1	6219.310059
B5RUK3	126945.3594
B5RUK3	116271.2891
B5RUK3	147220.625
B5RUK3	442837.0938
B5RUK3	296893.7188
B5RUK3	235594.0625
B5RUK3	0
B5RUK3	205592.7813
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	854216.875
B5RUK3	24152.81836
B5RUK3	134461.0469
B5RUK3	115602.1719
B5RUK3	0
B5RUK3	0
B5RUK3	279491.5938
B5RUK3	32454.70313
B5RUK3	287006.6563
B5RUK3	174655.9844
B5RUK3	12281.65527
B5RUK3	168461.4375
B5RUK3	83448.78906
B5RUK3	44348.41406
B5RUK3	0
B5RUK3	17453.41797
B5RUK3	36361.03906
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	10938.28418
B5RUK3	0
B5RUK3	0
B5RUK3	27589.84375
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	69090.47656
B5RUK3	11658.64941
B5RUK3	14730.6582
B5RUK3	3836.701172
B5RUK3	2331.791748
B5RUK3	23610.56641
B5RUK3	6230.055176
B5RUK3	2981.112305
B5RUK3	588.7508545
B5RUK3	4695.187012
B5RUK3	0
B5RUK3	8482.207031
B5RUK3	11102.84473
B5RUK3	278.4523926
B5RUK6	0
B5RUK8	5043.435547
B5RUL0	0
B5RUL0	0
B5RUL0	14882.83984
B5RUL2	3271.828857
B5RUL3	14216.18457
B5RUM0	10307.04297
B5RUM0	1147.97876
B5RUM0	1497.33252
B5RUM0	1
B5RUM7	0
B5RUM7	29971.25781
B5RUM7	0
B5RUM7	23310.0625
B5RUM7	6605.585938
B5RUN9	20122.17773
B5RUN9	0
B5RUN9	4096.928223
B5RUN9	0
B5RUN9	1372.990845
B5RUP5	29659.63281
B5RUP5	27499.68945
B5RUQ2	231457.5156
B5RUQ2	292310.3125
B5RUQ2	65002.17578
B5RUQ2	0
B5RUQ2	9032.883789
B5RUQ2	0
B5RUQ2	0
B5RUQ5	107946.3906
B5RUQ5	36107.46875
B5RUQ5	0
B5RUQ5	11842.55859
B5RUQ5	0
B5RUQ6	89965.82813
B5RUQ6	9260.550781
B5RUQ6	0
B5RUQ6	0
B5RUQ6	5747.756836
B5RUQ9	0
B5RUQ9	103970.9297
B5RUQ9	0
B5RUQ9	0
B5RUQ9	7491.262695
B5RUQ9	0
B5RUQ9	0
B5RUR9	0
B5RUS3	7368.354004
B5RUS3	13351.05371
B5RUS3	2931.201904
B5RUS7	273453.7188
B5RUS7	26079.45898
B5RUS7	8245.385742
B5RUS7	0
B5RUS7	7657.001953
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	7214.061035
B5RUS7	1737.329224
B5RUS7	42443.60938
B5RUS7	11944.00781
B5RUS7	24219.18945
B5RUS7	5941.589355
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	15703.07715
B5RUS7	0
B5RUS7	0
B5RUS7	3240.97876
B5RUS7	0
B5RUS9	5009.996582
B5RUT0	8769.137695
B5RUT1	187343.8906
B5RUT1	104057.8359
B5RUT1	114776.5156
B5RUT1	0
B5RUT1	137895.4688
B5RUT1	204714.8438
B5RUT4	5605.790527
B5RUT9	0
B5RUU0	131652.75
B5RUU0	35633.55469
B5RUU2	0
B5RUV0	1973.524536
B5RUV3	27819.37695
B5RUV3	14066.83789
B5RUV3	0
B5RUV3	6726.858887
B5RUV3	11496.24902
B5RUV3	12171.6123
B5RUV3	0
B5RUV3	34577.07031
B5RUV3	15090.83496
B5RUV3	7863.944824
B5RUV3	10786.03516
B5RUV3	8983.110352
B5RUV3	0
B5RUV5	5766.75
B5RUV5	15721.75684
B5RUV5	9191.604492
B5RUV5	9284.894531
B5RUV5	0
B5RUV5	0
B5RUV5	14086.62891
B5RUX2	0
B5RUX2	0
B5RUX2	11756.44727
B5RUX4	48882.78906
B5RUX4	0
B5RUX5	242340.1719
B5RUX5	147348.0156
B5RUX5	3804.229248
B5RUX5	88290.54688
B5RUX5	0
B5RUX5	3717.996582
B5RUX5	0
B5RUX5	10851.84961
B5RUX5	0
B5RUX5	0
B5RUX7	15849.8877
B5RUY4	60670.31641
B5RUY4	0
B5RUY4	0
B5RUY4	0
B5RUY8	10806.29883
B5RUY8	4688.197754
B5RUY8	0
B5RUZ2	20047.58594
B5RUZ2	0
B5RUZ2	4571216.5
B5RUZ2	4390490
B5RUZ2	0
B5RUZ2	15568.49414
B5RUZ2	0
B5RUZ2	0
B5RV01	0
B5RV01	0
B5RV01	264339.0938
B5RV01	225231.4531
B5RV01	73585.44531
B5RV01	33140.98438
B5RV01	46198.67969
B5RV01	127113.6016
B5RV01	30599.44727
B5RV01	0
B5RV01	0
B5RV01	21146.79883
B5RV01	0
B5RV01	63310.11719
B5RV01	37307.80078
B5RV01	19619.55273
B5RV01	0
B5RV01	17842.25781
B5RV01	98032.41406
B5RV01	59660.44922
B5RV01	46371.75
B5RV01	17093.86719
B5RV01	56852.89844
B5RV01	0
B5RV01	5384.983887
B5RV01	0
B5RV01	761.7802734
B5RV01	1
B5RV09	0
B5RV09	0
B5RV13	40506.03125
B5RV13	37132.92969
B5RV16	0
B5RV16	2406.764404
B5RV16	0
B5RV18	33088.69531
B5RV18	47758.51953
B5RV18	561081.5
B5RV18	63635.00781
B5RV18	61396.9375
B5RV18	4147.772461
B5RV18	14763.56543
B5RV18	5776.678223
B5RV18	0
B5RV18	0
B5RV18	13124.10059
B5RV18	16414.18359
B5RV18	13046.02637
B5RV18	0
B5RV18	20473.6875
B5RV18	0
B5RV18	18547.83203
B5RV18	0
B5RV18	0
B5RV18	10255.2627
B5RV18	0
B5RV20	48391.84375
B5RV20	2951.922607
B5RV20	12256.48145
B5RV20	3784.337158
B5RV21	233173.8906
B5RV25	12148.51074
B5RV25	11583.87988
B5RV25	19293.11328
B5RV25	35596.04688
B5RV25	7578.981445
B5RV25	3785.663574
B5RV25	3643.288574
B5RV25	0
B5RV25	957.3388672
B5RV26	82848.66406
B5RV31	0
B5RV34	49843.26172
B5RV34	0
B5RV34	52359.94531
B5RV34	11077.02734
B5RV34	19604.8418
B5RV34	42182.70703
B5RV34	24580.73242
B5RV45	1171.125366
B5RV46	762423.4375
B5RV46	0
B5RV46	23490.93359
B5RV49	173554.4375
B5RV49	153072.1094
B5RV51	6317.740234
B5RV52	187435.7031
B5RV52	28138.875
B5RV55	16538.0293
B5RV55	0
B5RV55	11249.17871
B5RV55	5033.470703
B5RV55	0
B5RV56	7262.495117
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	8059.760254
B5RV56	0
B5RV58	28668.93555
B5RV58	6535.459961
B5RV59	0
B5RV59	1872.915161
B5RV59	0
O42724	121230.3594
O42724	18902.51758
Q6B458	22549.04102
Q6B4U7	56390.98047
Q6B4U7	4783.610352
Q6BGQ1	24738.91797
Q6BGQ1	22430.55469
Q6BGQ1	9729.44043
Q6BGQ1	3057.896484
Q6BGQ1	2184.128662
Q6BGQ1	18941.56055
Q6BGQ1	10738.97363
Q6BGQ6	0
Q6BGQ6	0
Q6BGQ6	43446.01563
Q6BGQ6	48853.97266
Q6BGQ7	34293.30469
Q6BGR3	0
Q6BGR3	1
Q6BGR5	32486.17969
Q6BGR5	32998.17188
Q6BGR8	223689.2344
Q6BGR8	24481.75586
Q6BGR8	1746.802734
Q6BGR8	170089.2656
Q6BGR8	27268.5293
Q6BGR9	187873.7656
Q6BGR9	0
Q6BGR9	4814.577637
Q6BGR9	30522.12305
Q6BGR9	0
Q6BGR9	12998.94629
Q6BGS5	67407.03906
Q6BGS5	1692758.375
Q6BGS5	1111374.75
Q6BGS6	34922.79297
Q6BGS6	39071.59766
Q6BGS6	4480.240234
Q6BGT0	12049.63281
Q6BGT0	4881.008789
Q6BGT0	5365.261719
Q6BGT2	11827.53906
Q6BGT5	0
Q6BGT5	0
Q6BGT5	11408.08789
Q6BGT5	0
Q6BGT5	40208.32422
Q6BGT5	139558.4844
Q6BGT5	0
Q6BGT9	98.83161926
Q6BGT9	0
Q6BGU1	322242.125
Q6BGU1	0
Q6BGU1	0
Q6BGU2	698989.1875
Q6BGU2	23115.13672
Q6BGU2	0
Q6BGU2	1253.619507
Q6BGU2	5124.859375
Q6BGU2	1321.024414
Q6BGU2	3487.124756
Q6BGU2	1703.172852
Q6BGU2	0
Q6BGU4	5140.796875
Q6BGV0	2295.112061
Q6BGV0	1831.655273
Q6BGV0	0
Q6BGV1	9472.763672
Q6BGV1	84766.125
Q6BGV1	18004.93164
Q6BGV1	4747.436523
Q6BGV5	0
Q6BGV5	30980.54297
Q6BGV5	49765.82031
Q6BGV5	59594.9375
Q6BGV6	66270.32813
Q6BGV6	31543.9707
Q6BGV6	5349.666992
Q6BGV6	10632.96191
Q6BGV6	25926.41992
Q6BGV6	6102.961426
Q6BGV6	52668.05469
Q6BGV6	5713.581543
Q6BGV7	15971.40039
Q6BGV7	15505.5498
Q6BGV7	1576.547607
Q6BGV7	2478.440186
Q6BGW0	30499.50977
Q6BGW2	5676.555664
Q6BGW3	1642745.75
Q6BGW3	706734.25
Q6BGW3	0
Q6BGW3	0
Q6BGW3	7313.258301
Q6BGW3	0
Q6BGW3	0
Q6BGW3	0
