Geneid	RNA STAR on 1MKCl3: mapped.bam
gene-DEHA2F26070g	7892
gene-DEHA2F26092g	4728
gene-DEHA2F26114g	4921
gene-DEHA2F26136g	2599
gene-DEHA2F26158g	11
gene-DEHA2F26180g	2259
gene-DEHA2F26202g	1405
gene-DEHA2F26224g	3731
gene-DEHA2F26246g	3499
gene-DEHA2F26268g	1809
gene-DEHA2F26290g	1752
gene-DEHA2F26312g	2768
gene-DEHA2F26334g	3218
gene-DEHA2F26356g	884
gene-DEHA2F26378g	2466
gene-DEHA2F26400g	1385
gene-DEHA2F26422g	17453
gene-DEHA2F26444g	7239
gene-DEHA2F26466g	874
gene-DEHA2F26488g	7514
gene-DEHA2F26510g	5804
gene-DEHA2F26532g	16132
gene-DEHA2F26554g	7668
gene-DEHA2F26576g	2287
gene-DEHA2F26598g	4913
gene-DEHA2F26620g	861
gene-DEHA2F26642g	6584
gene-DEHA2F26664g	3047
gene-DEHA2F26686g	632
gene-DEHA2F26708g	3690
gene-DEHA2F26730g	1818
gene-DEHA2F26752g	7524
gene-DEHA2F26774g	821
gene-DEHA2F26796g	4415
gene-DEHA2F26818g	1788
gene-DEHA2F26840g	186
gene-DEHA2F26862g	2114
gene-DEHA2F26884g	320
gene-DEHA2F26906g	3826
gene-DEHA2F26950g	165
gene-DEHA2F26972g	46
gene-DEHA2F26994g	105
gene-DEHA2F27016g	28
gene-DEHA2F27038g	1583
gene-DEHA2F27060g	4358
gene-DEHA2F27082g	321
gene-DEHA2F27104g	164
gene-DEHA2F27126g	1469
gene-DEHA2F27170g	2
gene-DEHA2F27192g	539
gene-DEHA2F27214g	2202
gene-DEHA2F27236g	1080
gene-DEHA2F27258g	2338
gene-DEHA2F27280g	1052
gene-DEHA2F27302g	8
gene-DEHA2F27324g	0
gene-DEHA2F27346g	10
gene-DEHA2F27368g	1633
gene-DEHA2F27390g	1335
gene-DEHA2F27412g	0
gene-DEHA2F27434g	34
gene-DEHA2F27456g	12
gene-DEHA2G00110g	44
gene-DEHA2G00132g	0
gene-DEHA2G00154g	2
gene-DEHA2G00176g	0
gene-DEHA2G00198g	7
gene-DEHA2G00220g	1
gene-DEHA2G00242g	9554
gene-DEHA2G00264g	2
gene-DEHA2G00286g	2247
gene-DEHA2G00308g	214
gene-DEHA2G00330g	3989
gene-DEHA2G00352g	2496
gene-DEHA2G00374g	2838
gene-DEHA2G00396g	822
gene-DEHA2G00418g	727
gene-DEHA2G00440g	333
gene-DEHA2G00462g	668
gene-DEHA2G00484g	55
gene-DEHA2G00506g	151
gene-DEHA2G00528g	462
gene-DEHA2G00550g	445
gene-DEHA2G00572g	535
gene-DEHA2G00594g	258
gene-DEHA2G00616g	1726
gene-DEHA2G00638g	461
gene-DEHA2G00660g	4932
gene-DEHA2G00682g	1244
gene-DEHA2G00704g	427
gene-DEHA2G00726g	5911
gene-DEHA2G00748g	155
gene-DEHA2G00770g	3503
gene-DEHA2G00792g	18305
gene-DEHA2G00814g	2717
gene-DEHA2G00836g	5483
gene-DEHA2G00858g	769
gene-DEHA2G00880g	537
gene-DEHA2G00902g	7243
gene-DEHA2G00924g	1570
gene-DEHA2G00946g	3317
gene-DEHA2G00968g	337
gene-DEHA2G00990g	692
gene-DEHA2G01012g	1397
gene-DEHA2G01034g	1491
gene-DEHA2G01056g	3882
gene-DEHA2G01078g	276
gene-DEHA2G01100g	5162
gene-DEHA2G01122g	2934
gene-DEHA2G01144g	2315
gene-DEHA2G01166g	3035
gene-DEHA2G01188g	698
gene-DEHA2G01210g	5534
gene-DEHA2G01232g	4385
gene-DEHA2G01254g	8684
gene-DEHA2G01276g	4652
gene-DEHA2G01298g	244
gene-DEHA2G01320g	2293
gene-DEHA2G01342g	1268
gene-DEHA2G01364g	2426
gene-DEHA2G01386g	2073
gene-DEHA2G01408g	3386
gene-DEHA2G01430g	3381
gene-DEHA2G01452g	4331
gene-DEHA2G01474g	11046
gene-DEHA2G01496g	3469
gene-DEHA2G01518g	5589
gene-DEHA2G01540g	774
gene-DEHA2G01562g	3481
gene-DEHA2G01584g	2709
gene-DEHA2G01606g	6173
gene-DEHA2G01628g	6658
gene-DEHA2G01650g	606
gene-DEHA2G01672g	1804
gene-DEHA2G01694g	8575
gene-DEHA2G01716g	2142
gene-DEHA2G01738g	7713
gene-DEHA2G01760g	1675
gene-DEHA2G01782r	3
gene-DEHA2G01804g	1856
gene-DEHA2G01826g	10689
gene-DEHA2G01848g	89
gene-DEHA2G01870g	10083
gene-DEHA2G01892g	15684
gene-DEHA2G01914g	2308
gene-DEHA2G01936g	1221
gene-DEHA2G01958g	2562
gene-DEHA2G01980g	467
gene-DEHA2G02002g	570
gene-DEHA2G02024g	2124
gene-DEHA2G02046g	4
gene-DEHA2G02068g	32
gene-DEHA2G02090g	2254
gene-DEHA2G02112r	0
gene-DEHA2G02134g	8331
gene-DEHA2G02156g	3934
gene-DEHA2G02178g	560
gene-DEHA2G02200g	1989
gene-DEHA2G02222g	9428
gene-DEHA2G02244g	6492
gene-DEHA2G02266g	10749
gene-DEHA2G02288g	404
gene-DEHA2G02310g	8487
gene-DEHA2G02332g	4754
gene-DEHA2G02354g	4246
gene-DEHA2G02376g	4868
gene-DEHA2G02398g	3182
gene-DEHA2G02420g	18585
gene-DEHA2G02442g	1126
gene-DEHA2G02464g	3921
gene-DEHA2G02486g	2518
gene-DEHA2G02508g	2420
gene-DEHA2G02530g	4996
gene-DEHA2G02552g	5408
gene-DEHA2G02574g	80
gene-DEHA2G02596g	1904
gene-DEHA2G02618g	2518
gene-DEHA2G02640g	3736
gene-DEHA2G02662g	17868
gene-DEHA2G02684g	6633
gene-DEHA2G02706g	2955
gene-DEHA2G02728g	2144
gene-DEHA2G02750g	16681
gene-DEHA2G02772g	3186
gene-DEHA2G02794g	2674
gene-DEHA2G02816g	5160
gene-DEHA2G02838g	8518
gene-DEHA2G02860r	0
gene-DEHA2G02882r	0
gene-DEHA2G02904g	683
gene-DEHA2G02926g	11632
gene-DEHA2G02948g	10978
gene-DEHA2G02970g	4633
gene-DEHA2G02992g	33869
gene-DEHA2G03014g	4233
gene-DEHA2G03036g	4881
gene-DEHA2G03058g	48
gene-DEHA2G03080g	3006
gene-DEHA2G03102g	9615
gene-DEHA2G03124g	1100
gene-DEHA2G03146g	1419
gene-DEHA2G03168g	5192
gene-DEHA2G03190g	2402
gene-DEHA2G03212g	9200
gene-DEHA2G03234g	3297
gene-DEHA2G03256g	4936
gene-DEHA2G03278g	5667
gene-DEHA2G03300g	1296
gene-DEHA2G03322g	9629
gene-DEHA2G03344g	7325
gene-DEHA2G03366g	220
gene-DEHA2G03388g	10
gene-DEHA2G03410g	5909
gene-DEHA2G03432g	28
gene-DEHA2G03454g	2499
gene-DEHA2G03476g	3621
gene-DEHA2G03498g	5247
gene-DEHA2G03520g	4886
gene-DEHA2G03542g	3107
gene-DEHA2G03564g	94
gene-DEHA2G03586g	2127
gene-DEHA2G03608g	329
gene-DEHA2G03630g	4085
gene-DEHA2G03652g	11772
gene-DEHA2G03674g	4206
gene-DEHA2G03696g	1973
gene-DEHA2G03718g	22764
gene-DEHA2G03740g	2489
gene-DEHA2G03762g	250
gene-DEHA2G03784g	3808
gene-DEHA2G03806g	2979
gene-DEHA2G03828g	3350
gene-DEHA2G03850g	4330
gene-DEHA2G03872g	2990
gene-DEHA2G03894g	2400
gene-DEHA2G03916g	8085
gene-DEHA2G03938g	5743
gene-DEHA2G03960g	12581
gene-DEHA2G03982g	12640
gene-DEHA2G04004g	4239
gene-DEHA2G04026g	1113
gene-DEHA2G04048g	1203
gene-DEHA2G04070g	3571
gene-DEHA2G04092g	7947
gene-DEHA2G04114g	2376
gene-DEHA2G04136g	22633
gene-DEHA2G04158g	2644
gene-DEHA2G04180g	3058
gene-DEHA2G04202g	860
gene-DEHA2G04224g	2130
gene-DEHA2G04246g	9208
gene-DEHA2G04268g	28355
gene-DEHA2G04290g	3998
gene-DEHA2G04312g	6178
gene-DEHA2G04334g	1865
gene-DEHA2G04356g	5844
gene-DEHA2G04378g	1580
gene-DEHA2G04400g	985
gene-DEHA2G04422g	409
gene-DEHA2G04444g	12248
gene-DEHA2G04466g	3655
gene-DEHA2G04488g	4734
gene-DEHA2G04510g	5162
gene-DEHA2G04532g	4751
gene-DEHA2G04554g	144
gene-DEHA2G04576g	1143
gene-DEHA2G04598g	4096
gene-DEHA2G04620g	3588
gene-DEHA2G04642g	2853
gene-DEHA2G04664g	1327
gene-DEHA2G04686g	2955
gene-DEHA2G04708g	2698
gene-DEHA2G04730g	4007
gene-DEHA2G04752g	1252
gene-DEHA2G04774g	10936
gene-DEHA2G04796g	4403
gene-DEHA2G04818g	18548
gene-DEHA2G04840g	2690
gene-DEHA2G04862g	5989
gene-DEHA2G04884g	2806
gene-DEHA2G04906g	8564
gene-DEHA2G04928g	4476
gene-DEHA2G04950g	3450
gene-DEHA2G04972g	1962
gene-DEHA2G04994g	5465
gene-DEHA2G05016g	8249
gene-DEHA2G05038g	3976
gene-DEHA2G05060g	1703
gene-DEHA2G05082g	113523
gene-DEHA2G05104g	5427
gene-DEHA2G05126g	3693
gene-DEHA2G05148g	6356
gene-DEHA2G05170g	1307
gene-DEHA2G05192g	2695
gene-DEHA2G05214g	1403
gene-DEHA2G05236g	7560
gene-DEHA2G05258g	4023
gene-DEHA2G05280g	5965
gene-DEHA2G05302g	866
gene-DEHA2G05324g	5352
gene-DEHA2G05346g	33817
gene-DEHA2G05368g	550
gene-DEHA2G05390g	750
gene-DEHA2G05412g	2946
gene-DEHA2G05434g	7
gene-DEHA2G05456g	13297
gene-DEHA2G05478g	6135
gene-DEHA2G05500g	6966
gene-DEHA2G05522g	2573
gene-DEHA2G05544g	8095
gene-DEHA2G05566g	4543
gene-DEHA2G05588g	2889
gene-DEHA2G05610g	20623
gene-DEHA2G05632g	2427
gene-DEHA2G05654g	2409
gene-DEHA2G05676g	1445
gene-DEHA2G05698g	1508
gene-DEHA2G05720g	2064
gene-DEHA2G05742g	59946
gene-DEHA2G05764g	4440
gene-DEHA2G05786g	20781
gene-DEHA2G05808g	19551
gene-DEHA2G05830g	5089
gene-DEHA2G05852g	17638
gene-DEHA2G05874g	4190
gene-DEHA2G05896g	2781
gene-DEHA2G05918g	4262
gene-DEHA2G05940g	31930
gene-DEHA2G05962g	60274
gene-DEHA2G05984g	27503
gene-DEHA2G06006g	1833
gene-DEHA2G06028g	4170
gene-DEHA2G06050g	13162
gene-DEHA2G06072g	4338
gene-DEHA2G06094g	1071
gene-DEHA2G06116g	3079
gene-DEHA2G06138g	7773
gene-DEHA2G06160g	6551
gene-DEHA2G06182g	17647
gene-DEHA2G06204g	422
gene-DEHA2G06226g	4368
gene-DEHA2G06248g	6430
gene-DEHA2G06270g	8383
gene-DEHA2G06292g	3733
gene-DEHA2G06314g	10623
gene-DEHA2G06336g	24
gene-DEHA2G06358g	39
gene-DEHA2G06380g	66
gene-DEHA2G06402g	64
gene-DEHA2G06424g	19
gene-DEHA2G06446g	1017
gene-DEHA2G06468g	978
gene-DEHA2G06490g	538
gene-DEHA2G06512g	14
gene-DEHA2G06534g	2861
gene-DEHA2G06556g	3219
gene-DEHA2G06578g	2054
gene-DEHA2G06600g	2851
gene-DEHA2G06622g	1582
gene-DEHA2G06644g	72
gene-DEHA2G06666g	10886
gene-DEHA2G06688g	19790
gene-DEHA2G06710g	10754
gene-DEHA2G06732g	23514
gene-DEHA2G06754g	1359
gene-DEHA2G06776g	10749
gene-DEHA2G06798g	5087
gene-DEHA2G06820g	3278
gene-DEHA2G06842g	15350
gene-DEHA2G06864g	3301
gene-DEHA2G06886g	1805
gene-DEHA2G06908g	62
gene-DEHA2G06930g	5736
gene-DEHA2G06952g	1485
gene-DEHA2G06974g	9044
gene-DEHA2G06996g	7662
gene-DEHA2G07018g	3739
gene-DEHA2G07040g	987
gene-DEHA2G07062g	9981
gene-DEHA2G07084g	4130
gene-DEHA2G07106g	1293
gene-DEHA2G07128g	2890
gene-DEHA2G07150g	2143
gene-DEHA2G07172g	1454
gene-DEHA2G07194g	31
gene-DEHA2G07216g	1240
gene-DEHA2G07238g	15848
gene-DEHA2G07260g	3443
gene-DEHA2G07282g	2277
gene-DEHA2G07304g	4085
gene-DEHA2G07326g	15041
gene-DEHA2G07348r	4
gene-DEHA2G07370g	6160
gene-DEHA2G07392g	7458
gene-DEHA2G07414g	2287
gene-DEHA2G07436g	2242
gene-DEHA2G07458g	1191
gene-DEHA2G07480g	5946
gene-DEHA2G07502g	21153
gene-DEHA2G07524g	4753
gene-DEHA2G07546g	4677
gene-DEHA2G07568g	4017
gene-DEHA2G07590g	8220
gene-DEHA2G07612g	4959
gene-DEHA2G07634g	1470
gene-DEHA2G07656g	1507
gene-DEHA2G07678g	41
gene-DEHA2G07700g	60
gene-DEHA2G07722g	1770
gene-DEHA2G07744g	1564
gene-DEHA2G07766g	1283
gene-DEHA2G07788g	2816
gene-DEHA2G07810g	3369
gene-DEHA2G07832g	7457
gene-DEHA2G07854g	590
gene-DEHA2G07876g	13918
gene-DEHA2G07898g	5092
gene-DEHA2G07920g	5036
gene-DEHA2G07942g	12419
gene-DEHA2G07964g	178
gene-DEHA2G07986g	8613
gene-DEHA2G08008g	2569
gene-DEHA2G08030g	2585
gene-DEHA2G08052g	1036
gene-DEHA2G08074g	1049
gene-DEHA2G08096g	37723
gene-DEHA2G08118g	1303
gene-DEHA2G08140g	3926
gene-DEHA2G08162g	3512
gene-DEHA2G08184g	5181
gene-DEHA2G08206g	2860
gene-DEHA2G08228g	1842
gene-DEHA2G08250g	5416
gene-DEHA2G08272r	2
gene-DEHA2G08294r	0
gene-DEHA2G08316g	2150
gene-DEHA2G08338g	6318
gene-DEHA2G08360g	2164
gene-DEHA2G08382g	2893
gene-DEHA2G08404r	3
gene-DEHA2G08426g	471
gene-DEHA2G08448g	1335
gene-DEHA2G08470g	422
gene-DEHA2G08492g	1667
gene-DEHA2G08514g	5381
gene-DEHA2G08536g	2149
gene-DEHA2G08558g	7309
gene-DEHA2G08580g	2704
gene-DEHA2G08602g	7423
gene-DEHA2G08624g	629
gene-DEHA2G08646g	2822
gene-DEHA2G08668g	1043
gene-DEHA2G08690g	4790
gene-DEHA2G08712g	5152
gene-DEHA2G08734g	2216
gene-DEHA2G08756g	3893
gene-DEHA2G08778g	1145
gene-DEHA2G08800g	3456
gene-DEHA2G08822g	3295
gene-DEHA2G08844g	6800
gene-DEHA2G08866g	1625
gene-DEHA2G08888g	5541
gene-DEHA2G08910g	3414
gene-DEHA2G08932g	5836
gene-DEHA2G08954g	3724
gene-DEHA2G08976g	5734
gene-DEHA2G08998g	3748
gene-DEHA2G09020g	1623
gene-DEHA2G09042g	982
gene-DEHA2G09064g	2584
gene-DEHA2G09086g	38
gene-DEHA2G09108g	14676
gene-DEHA2G09130g	3367
gene-DEHA2G09152g	2808
gene-DEHA2G09174g	13588
gene-DEHA2G09196g	6027
gene-DEHA2G09218g	6328
gene-DEHA2G09240g	2080
gene-DEHA2G09262g	4350
gene-DEHA2G09284g	0
gene-DEHA2G09306g	4174
gene-DEHA2G09328g	30237
gene-DEHA2G09350r	3
gene-DEHA2G09372g	9445
gene-DEHA2G09394g	4629
gene-DEHA2G09416g	1994
gene-DEHA2G09438g	3089
gene-DEHA2G09460r	2
gene-DEHA2G09482g	6075
gene-DEHA2G09504g	9028
gene-DEHA2G09526g	2650
gene-DEHA2G09548g	4716
gene-DEHA2G09570g	19990
gene-DEHA2G09592g	15648
gene-DEHA2G09614g	5734
gene-DEHA2G09636g	965
gene-DEHA2G09658g	30
gene-DEHA2G09680g	3149
gene-DEHA2G09702g	3325
gene-DEHA2G09724g	2450
gene-DEHA2G09746r	16
gene-DEHA2G09768g	1731
gene-DEHA2G09790g	4178
gene-DEHA2G09812g	803
gene-DEHA2G09834g	1374
gene-DEHA2G09856g	3404
gene-DEHA2G09878g	3884
gene-DEHA2G09900g	8457
gene-DEHA2G09922g	4334
gene-DEHA2G09944g	437
gene-DEHA2G09966g	4113
gene-DEHA2G09988g	5078
gene-DEHA2G10010g	1655
gene-DEHA2G10032g	2532
gene-DEHA2G10054g	5456
gene-DEHA2G10076g	4233
gene-DEHA2G10098g	14262
gene-DEHA2G10120g	2951
gene-DEHA2G10142g	2797
gene-DEHA2G10164g	3565
gene-DEHA2G10186g	4996
gene-DEHA2G10208g	5782
gene-DEHA2G10230g	691
gene-DEHA2G10252g	19153
gene-DEHA2G10274g	68374
gene-DEHA2G10296g	1609
gene-DEHA2G10318g	2121
gene-DEHA2G10340g	5314
gene-DEHA2G10362g	5212
gene-DEHA2G10384g	29996
gene-DEHA2G10406g	7777
gene-DEHA2G10428g	13497
gene-DEHA2G10450r	2
gene-DEHA2G10472g	7529
gene-DEHA2G10494g	5149
gene-DEHA2G10516g	5053
gene-DEHA2G10538g	716
gene-DEHA2G10560g	8516
gene-DEHA2G10582g	33
gene-DEHA2G10604g	7246
gene-DEHA2G10626g	799
gene-DEHA2G10648g	2613
gene-DEHA2G10670g	1201
gene-DEHA2G10692g	11619
gene-DEHA2G10714g	3842
gene-DEHA2G10736g	1578
gene-DEHA2G10758g	3215
gene-DEHA2G10780g	7532
gene-DEHA2G10802g	11494
gene-DEHA2G10824g	2589
gene-DEHA2G10846g	1180
gene-DEHA2G10868g	2476
gene-DEHA2G10890g	1937
gene-DEHA2G10912g	1316
gene-DEHA2G10934g	3753
gene-DEHA2G10956g	11502
gene-DEHA2G10978g	12330
gene-DEHA2G11000g	4465
gene-DEHA2G11022g	1336
gene-DEHA2G11044g	11379
gene-DEHA2G11066g	2731
gene-DEHA2G11088g	5306
gene-DEHA2G11110g	2083
gene-DEHA2G11132r	0
gene-DEHA2G11154r	0
gene-DEHA2G11176g	6053
gene-DEHA2G11198g	4561
gene-DEHA2G11220g	14855
gene-DEHA2G11297g	17619
gene-DEHA2G11539g	4
gene-DEHA2G11572g	4663
gene-DEHA2G11594g	1226
gene-DEHA2G11660g	5399
gene-DEHA2G11682g	1277
gene-DEHA2G11726g	2420
gene-DEHA2G11748g	6125
gene-DEHA2G11770g	2431
gene-DEHA2G11792g	3702
gene-DEHA2G11814g	2439
gene-DEHA2G11836g	2211
gene-DEHA2G11858g	3684
gene-DEHA2G11880g	740
gene-DEHA2G11902r	5
gene-DEHA2G11924g	23083
gene-DEHA2G11946g	7850
gene-DEHA2G11968g	10974
gene-DEHA2G11990g	1221
gene-DEHA2G12012g	648
gene-DEHA2G12034g	1226
gene-DEHA2G12056g	1851
gene-DEHA2G12078g	1750
gene-DEHA2G12100g	8883
gene-DEHA2G12122g	5307
gene-DEHA2G12144g	6917
gene-DEHA2G12166g	247
gene-DEHA2G12188g	17132
gene-DEHA2G12210g	7119
gene-DEHA2G12232g	3058
gene-DEHA2G12254g	5145
gene-DEHA2G12276g	5778
gene-DEHA2G12298g	3710
gene-DEHA2G12320g	5441
gene-DEHA2G12342g	9448
gene-DEHA2G12364g	1666
gene-DEHA2G12386g	2971
gene-DEHA2G12408g	6848
gene-DEHA2G12430g	5323
gene-DEHA2G12452g	6315
gene-DEHA2G12474g	18590
gene-DEHA2G12496g	10484
gene-DEHA2G12518g	4691
gene-DEHA2G12540r	0
gene-DEHA2G12562g	3941
gene-DEHA2G12584g	37204
gene-DEHA2G12606g	13573
gene-DEHA2G12628g	2735
gene-DEHA2G12650g	410
gene-DEHA2G12672g	947
gene-DEHA2G12694g	1993
gene-DEHA2G12716g	7041
gene-DEHA2G12738r	0
gene-DEHA2G12760g	6
gene-DEHA2G12782g	2875
gene-DEHA2G12804g	4104
gene-DEHA2G12826g	416
gene-DEHA2G12848g	66
gene-DEHA2G12870g	100211
gene-DEHA2G12892g	2720
gene-DEHA2G12914g	2849
gene-DEHA2G12936g	6281
gene-DEHA2G12958g	1034
gene-DEHA2G12980g	5918
gene-DEHA2G13002g	14507
gene-DEHA2G13024g	28422
gene-DEHA2G13046g	865
gene-DEHA2G13068g	3060
gene-DEHA2G13090g	868
gene-DEHA2G13112r	1
gene-DEHA2G13134g	20223
gene-DEHA2G13156g	1418
gene-DEHA2G13178g	7269
gene-DEHA2G13200g	7138
gene-DEHA2G13222g	917
gene-DEHA2G13244g	5513
gene-DEHA2G13266g	9390
gene-DEHA2G13288g	2583
gene-DEHA2G13310g	713
gene-DEHA2G13332g	2172
gene-DEHA2G13354g	1093
gene-DEHA2G13376g	2791
gene-DEHA2G13398g	1513
gene-DEHA2G13420g	599
gene-DEHA2G13442g	4067
gene-DEHA2G13464g	4401
gene-DEHA2G13486g	24101
gene-DEHA2G13508g	17623
gene-DEHA2G13530g	635
gene-DEHA2G13552g	7216
gene-DEHA2G13574g	2299
gene-DEHA2G13596g	5136
gene-DEHA2G13618g	5619
gene-DEHA2G13640g	3936
gene-DEHA2G13662g	4872
gene-DEHA2G13684g	3812
gene-DEHA2G13706g	2933
gene-DEHA2G13728g	44940
gene-DEHA2G13750g	4667
gene-DEHA2G13772g	5457
gene-DEHA2G13794g	6055
gene-DEHA2G13816g	2972
gene-DEHA2G13838g	1715
gene-DEHA2G13860g	6119
gene-DEHA2G13882g	2096
gene-DEHA2G13904g	7531
gene-DEHA2G13926g	4711
gene-DEHA2G13948g	19979
gene-DEHA2G13970g	7809
gene-DEHA2G13992g	3556
gene-DEHA2G14014g	2684
gene-DEHA2G14036g	2521
gene-DEHA2G14058g	35282
gene-DEHA2G14080g	4599
gene-DEHA2G14102g	992
gene-DEHA2G14124g	2581
gene-DEHA2G14146g	6280
gene-DEHA2G14168g	4913
gene-DEHA2G14190g	11659
gene-DEHA2G14212g	12860
gene-DEHA2G14234g	2350
gene-DEHA2G14256g	7564
gene-DEHA2G14300g	6192
gene-DEHA2G14322g	6728
gene-DEHA2G14344g	650
gene-DEHA2G14366g	1613
gene-DEHA2G14388r	2
gene-DEHA2G14410g	3638
gene-DEHA2G14432g	2144
gene-DEHA2G14454g	2615
gene-DEHA2G14476g	22077
gene-DEHA2G14498g	123
gene-DEHA2G14520g	15596
gene-DEHA2G14542g	2494
gene-DEHA2G14564g	15
gene-DEHA2G14586g	5293
gene-DEHA2G14608g	3695
gene-DEHA2G14630r	5
gene-DEHA2G14652g	3650
gene-DEHA2G14674g	4192
gene-DEHA2G14696g	2166
gene-DEHA2G14718g	6648
gene-DEHA2G14740g	2889
gene-DEHA2G14762g	4425
gene-DEHA2G14784g	7332
gene-DEHA2G14806g	6720
gene-DEHA2G14828g	11
gene-DEHA2G14850g	66
gene-DEHA2G14872g	949
gene-DEHA2G14894g	762
gene-DEHA2G14916g	6683
gene-DEHA2G14938g	934
gene-DEHA2G14960g	57117
gene-DEHA2G14982g	7354
gene-DEHA2G15004g	1854
gene-DEHA2G15026g	7903
gene-DEHA2G15048g	6003
gene-DEHA2G15070g	2286
gene-DEHA2G15092g	3542
gene-DEHA2G15114g	5753
gene-DEHA2G15136g	6145
gene-DEHA2G15158g	5993
gene-DEHA2G15180g	3714
gene-DEHA2G15202g	3928
gene-DEHA2G15224g	1904
gene-DEHA2G15246g	3517
gene-DEHA2G15268g	1691
gene-DEHA2G15290g	1181
gene-DEHA2G15312g	1561
gene-DEHA2G15334g	1499
gene-DEHA2G15356g	3119
gene-DEHA2G15378g	2482
gene-DEHA2G15400g	9948
gene-DEHA2G15422g	29792
gene-DEHA2G15444g	7896
gene-DEHA2G15466g	19867
gene-DEHA2G15488g	1359
gene-DEHA2G15510g	735
gene-DEHA2G15532g	1995
gene-DEHA2G15554g	2791
gene-DEHA2G15576g	4825
gene-DEHA2G15598g	10487
gene-DEHA2G15620g	2253
gene-DEHA2G15642g	10422
gene-DEHA2G15664g	50
gene-DEHA2G15686g	47637
gene-DEHA2G15708g	8346
gene-DEHA2G15730g	10210
gene-DEHA2G15752g	729
gene-DEHA2G15774g	1061
gene-DEHA2G15796g	4377
gene-DEHA2G15818g	2657
gene-DEHA2G15840g	774
gene-DEHA2G15862g	3325
gene-DEHA2G15884g	1755
gene-DEHA2G15906g	1228
gene-DEHA2G15928g	1768
gene-DEHA2G15950g	2627
gene-DEHA2G15972g	1008
gene-DEHA2G15994g	2126
gene-DEHA2G16016g	3639
gene-DEHA2G16038g	1567
gene-DEHA2G16060g	5654
gene-DEHA2G16082g	44020
gene-DEHA2G16104g	159
gene-DEHA2G16126g	544
gene-DEHA2G16148g	2464
gene-DEHA2G16170g	3119
gene-DEHA2G16192g	2112
gene-DEHA2G16214g	6263
gene-DEHA2G16236g	7173
gene-DEHA2G16258g	3795
gene-DEHA2G16280g	1629
gene-DEHA2G16302g	6865
gene-DEHA2G16324g	1989
gene-DEHA2G16346r	4
gene-DEHA2G16478g	1610
gene-DEHA2G16500g	2069
gene-DEHA2G16522g	1742
gene-DEHA2G16544g	6893
gene-DEHA2G16566g	1194
gene-DEHA2G16588g	3501
gene-DEHA2G16610g	3309
gene-DEHA2G16632g	3150
gene-DEHA2G16654g	8619
gene-DEHA2G16676g	14468
gene-DEHA2G16698g	1062
gene-DEHA2G16720g	4100
gene-DEHA2G16742g	2864
gene-DEHA2G16764g	1319
gene-DEHA2G16786g	12491
gene-DEHA2G16808g	2475
gene-DEHA2G16830g	1576
gene-DEHA2G16852g	4852
gene-DEHA2G16874r	0
gene-DEHA2G16896r	0
gene-DEHA2G16918g	1255
gene-DEHA2G16940g	654
gene-DEHA2G16962g	2871
gene-DEHA2G16984g	3489
gene-DEHA2G17006g	5225
gene-DEHA2G17028g	2294
gene-DEHA2G17050g	5274
gene-DEHA2G17072g	5186
gene-DEHA2G17094g	5406
gene-DEHA2G17116g	5163
gene-DEHA2G17138g	11919
gene-DEHA2G17160g	4795
gene-DEHA2G17182g	780
gene-DEHA2G17204g	1996
gene-DEHA2G17226g	3268
gene-DEHA2G17248g	4103
gene-DEHA2G17270g	2444
gene-DEHA2G17292g	1095
gene-DEHA2G17314g	1322
gene-DEHA2G17336g	919
gene-DEHA2G17358g	1516
gene-DEHA2G17380g	241
gene-DEHA2G17402g	8420
gene-DEHA2G17424r	0
gene-DEHA2G17446g	10022
gene-DEHA2G17468g	3358
gene-DEHA2G17490r	14
gene-DEHA2G17512g	1600
gene-DEHA2G17534g	2456
gene-DEHA2G17556g	103
gene-DEHA2G17578g	12511
gene-DEHA2G17600g	1634
gene-DEHA2G17622g	1915
gene-DEHA2G17644g	4015
gene-DEHA2G17666g	5404
gene-DEHA2G17688g	2805
gene-DEHA2G17710g	1785
gene-DEHA2G17732g	32351
gene-DEHA2G17754g	3699
gene-DEHA2G17776g	5994
gene-DEHA2G17798g	12471
gene-DEHA2G17820g	6876
gene-DEHA2G17842g	3700
gene-DEHA2G17864g	17295
gene-DEHA2G17886g	2442
gene-DEHA2G17908g	4827
gene-DEHA2G17930g	24527
gene-DEHA2G17952g	789
gene-DEHA2G17974g	3281
gene-DEHA2G17996g	16362
gene-DEHA2G18018g	2705
gene-DEHA2G18040g	5092
gene-DEHA2G18062g	4736
gene-DEHA2G18084g	4672
gene-DEHA2G18106g	1574
gene-DEHA2G18128g	2867
gene-DEHA2G18150g	5256
gene-DEHA2G18172r	6
gene-DEHA2G18194g	1361
gene-DEHA2G18216g	589
gene-DEHA2G18238g	2918
gene-DEHA2G18260g	1480
gene-DEHA2G18282g	18133
gene-DEHA2G18304g	4100
gene-DEHA2G18326g	1243
gene-DEHA2G18348g	156188
gene-DEHA2G18370g	2434
gene-DEHA2G18392g	3145
gene-DEHA2G18414g	6221
gene-DEHA2G18436g	8009
gene-DEHA2G18458g	7043
gene-DEHA2G18480g	10609
gene-DEHA2G18502g	3368
gene-DEHA2G18524g	3000
gene-DEHA2G18546g	9551
gene-DEHA2G18568g	6540
gene-DEHA2G18590g	8689
gene-DEHA2G18612g	693
gene-DEHA2G18634g	12457
gene-DEHA2G18656g	869
