Geneid	RNA STAR on 1MKCl4: mapped.bam
gene-DEHA2F06622g	5245
gene-DEHA2F06644g	7161
gene-DEHA2F06666g	15714
gene-DEHA2F06688g	3708
gene-DEHA2F06710g	3826
gene-DEHA2F06732g	632
gene-DEHA2F06754g	19374
gene-DEHA2F06776g	1629
gene-DEHA2F06798g	19764
gene-DEHA2F06820g	19020
gene-DEHA2F06842g	3192
gene-DEHA2F06864g	4381
gene-DEHA2F06886g	3383
gene-DEHA2F06908g	3010
gene-DEHA2F06930g	1328
gene-DEHA2F06952r	2
gene-DEHA2F06974r	5
gene-DEHA2F06996g	2927
gene-DEHA2F07018g	2462
gene-DEHA2F07040g	5091
gene-DEHA2F07062g	1893
gene-DEHA2F07084g	4678
gene-DEHA2F07106g	3913
gene-DEHA2F07128g	478
gene-DEHA2F07150g	9052
gene-DEHA2F07172g	2929
gene-DEHA2F07194g	45
gene-DEHA2F07216r	2
gene-DEHA2F07238g	5099
gene-DEHA2F07260g	395
gene-DEHA2F07282g	4893
gene-DEHA2F07304g	18692
gene-DEHA2F07326g	3127
gene-DEHA2F07348g	3266
gene-DEHA2F07370g	6939
gene-DEHA2F07392g	8151
gene-DEHA2F07414g	16928
gene-DEHA2F07436g	3306
gene-DEHA2F07458g	9109
gene-DEHA2F07480g	1565
gene-DEHA2F07502g	4105
gene-DEHA2F07524g	9
gene-DEHA2F07546g	4465
gene-DEHA2F07568g	11371
gene-DEHA2F07590g	15378
gene-DEHA2F07612g	6567
gene-DEHA2F07634g	1254
gene-DEHA2F07656g	2052
gene-DEHA2F07678g	9500
gene-DEHA2F07700g	294
gene-DEHA2F07722g	1700
gene-DEHA2F07744g	2370
gene-DEHA2F07766g	6201
gene-DEHA2F07788g	4958
gene-DEHA2F07810g	248
gene-DEHA2F07832g	668
gene-DEHA2F07854g	1840
gene-DEHA2F07876g	5781
gene-DEHA2F07898g	2319
gene-DEHA2F07920g	1747
gene-DEHA2F07942g	19309
gene-DEHA2F07964g	1072
gene-DEHA2F07986g	1435
gene-DEHA2F08008g	400
gene-DEHA2F08030g	2746
gene-DEHA2F08052g	1985
gene-DEHA2F08074g	4212
gene-DEHA2F08096g	3787
gene-DEHA2F08118g	806
gene-DEHA2F08140g	2672
gene-DEHA2F08162g	3969
gene-DEHA2F08184g	5308
gene-DEHA2F08206g	7192
gene-DEHA2F08228g	26089
gene-DEHA2F08250g	8748
gene-DEHA2F08272g	16890
gene-DEHA2F08294g	26345
gene-DEHA2F08316g	1531
gene-DEHA2F08338g	259
gene-DEHA2F08360g	9723
gene-DEHA2F08382g	6606
gene-DEHA2F08404g	1510
gene-DEHA2F08426g	985
gene-DEHA2F08448g	4672
gene-DEHA2F08470g	6982
gene-DEHA2F08492g	9448
gene-DEHA2F08514g	14455
gene-DEHA2F08536g	14769
gene-DEHA2F08558g	3980
gene-DEHA2F08580g	13599
gene-DEHA2F08602g	3029
gene-DEHA2F08624g	2085
gene-DEHA2F08646g	383
gene-DEHA2F08668g	1983
gene-DEHA2F08690g	3809
gene-DEHA2F08712g	10649
gene-DEHA2F08734g	2599
gene-DEHA2F08756g	1599
gene-DEHA2F08778g	0
gene-DEHA2F08800g	39
gene-DEHA2F08822g	1030
gene-DEHA2F08844g	1040
gene-DEHA2F08866g	27909
gene-DEHA2F08888g	6788
gene-DEHA2F08910g	2316
gene-DEHA2F08932g	3538
gene-DEHA2F08954g	1476
gene-DEHA2F08976g	4422
gene-DEHA2F08998g	7081
gene-DEHA2F09020g	2189
gene-DEHA2F09042r	4
gene-DEHA2F09064g	1026
gene-DEHA2F09086g	7725
gene-DEHA2F09108g	3533
gene-DEHA2F09130g	3355
gene-DEHA2F09152g	4005
gene-DEHA2F09174g	1241
gene-DEHA2F09196g	2092
gene-DEHA2F09218r	0
gene-DEHA2F09240g	2129
gene-DEHA2F09262g	3586
gene-DEHA2F09284g	3903
gene-DEHA2F09306g	508
gene-DEHA2F09328g	4936
gene-DEHA2F09350g	4674
gene-DEHA2F09372g	8663
gene-DEHA2F09394g	3717
gene-DEHA2F09416g	2346
gene-DEHA2F09438g	7786
gene-DEHA2F09460g	3808
gene-DEHA2F09482g	2324
gene-DEHA2F09504g	7375
gene-DEHA2F09526g	18261
gene-DEHA2F09548g	4813
gene-DEHA2F09570g	12972
gene-DEHA2F09592g	1153
gene-DEHA2F09614g	35239
gene-DEHA2F09636g	2031
gene-DEHA2F09658g	1156
gene-DEHA2F09680g	10828
gene-DEHA2F09702g	3698
gene-DEHA2F09724g	20549
gene-DEHA2F09746g	2321
gene-DEHA2F09768g	10453
gene-DEHA2F09790g	1524
gene-DEHA2F09812g	2132
gene-DEHA2F09834g	9523
gene-DEHA2F09856g	3087
gene-DEHA2F09878g	1730
gene-DEHA2F09900g	12538
gene-DEHA2F09922g	1390
gene-DEHA2F09944g	3611
gene-DEHA2F09966g	5509
gene-DEHA2F09988g	4346
gene-DEHA2F10010g	971
gene-DEHA2F10032g	1519
gene-DEHA2F10054g	1786
gene-DEHA2F10076g	5678
gene-DEHA2F10098g	1168
gene-DEHA2F10120g	6547
gene-DEHA2F10142g	3634
gene-DEHA2F10164g	552
gene-DEHA2F10186r	0
gene-DEHA2F10208g	2692
gene-DEHA2F10230g	1060
gene-DEHA2F10252g	2388
gene-DEHA2F10274g	4907
gene-DEHA2F10296g	2775
gene-DEHA2F10318g	1831
gene-DEHA2F10340g	4668
gene-DEHA2F10362g	2742
gene-DEHA2F10384g	1650
gene-DEHA2F10406g	1142
gene-DEHA2F10428g	6725
gene-DEHA2F10450g	4751
gene-DEHA2F10472g	116
gene-DEHA2F10494g	20393
gene-DEHA2F10516g	1334
gene-DEHA2F10538g	1969
gene-DEHA2F10560g	1682
gene-DEHA2F10582g	1942
gene-DEHA2F10604g	1
gene-DEHA2F10626g	5387
gene-DEHA2F10648g	1577
gene-DEHA2F10670g	11264
gene-DEHA2F10692g	2779
gene-DEHA2F10714g	2351
gene-DEHA2F10736g	8257
gene-DEHA2F10758g	417
gene-DEHA2F10780g	4118
gene-DEHA2F10802g	39
gene-DEHA2F10824g	3817
gene-DEHA2F10846g	4575
gene-DEHA2F10868g	7303
gene-DEHA2F10890g	2961
gene-DEHA2F10912g	2436
gene-DEHA2F10934g	3848
gene-DEHA2F10956g	116
gene-DEHA2F10978g	5593
gene-DEHA2F11000g	17
gene-DEHA2F11022g	2563
gene-DEHA2F11044g	4561
gene-DEHA2F11066g	8923
gene-DEHA2F11088g	29
gene-DEHA2F11110g	14346
gene-DEHA2F11132g	611
gene-DEHA2F11154g	3858
gene-DEHA2F11176g	3118
gene-DEHA2F11198g	4450
gene-DEHA2F11220g	2650
gene-DEHA2F11242g	4642
gene-DEHA2F11264r	0
gene-DEHA2F11286g	1725
gene-DEHA2F11308g	4807
gene-DEHA2F11330g	4874
gene-DEHA2F11352g	5174
gene-DEHA2F11374g	4218
gene-DEHA2F11396g	1134
gene-DEHA2F11418g	3568
gene-DEHA2F11440g	4076
gene-DEHA2F11462g	6
gene-DEHA2F11484g	1
gene-DEHA2F11506g	1926
gene-DEHA2F11528g	545
gene-DEHA2F11550g	1730
gene-DEHA2F11572g	1860
gene-DEHA2F11594g	4439
gene-DEHA2F11616g	6842
gene-DEHA2F11638g	6902
gene-DEHA2F11660g	4501
gene-DEHA2F11682g	1953
gene-DEHA2F11704g	1605
gene-DEHA2F11726g	9257
gene-DEHA2F11748g	623
gene-DEHA2F11770g	309
gene-DEHA2F11792g	373
gene-DEHA2F11814g	1079
gene-DEHA2F11836g	3094
gene-DEHA2F11858g	882
gene-DEHA2F11880g	9015
gene-DEHA2F11902g	4032
gene-DEHA2F11924g	15863
gene-DEHA2F11946g	9
gene-DEHA2F11968g	913
gene-DEHA2F11990g	1895
gene-DEHA2F12012g	9546
gene-DEHA2F12034g	2633
gene-DEHA2F12056r	8
gene-DEHA2F12078g	3875
gene-DEHA2F12100g	2676
gene-DEHA2F12122g	4114
gene-DEHA2F12144g	2594
gene-DEHA2F12166g	324
gene-DEHA2F12188g	470
gene-DEHA2F12210g	1521
gene-DEHA2F12232g	6965
gene-DEHA2F12254r	4
gene-DEHA2F12276g	2354
gene-DEHA2F12298g	967
gene-DEHA2F12320g	10443
gene-DEHA2F12342g	656
gene-DEHA2F12364g	3199
gene-DEHA2F12386g	19294
gene-DEHA2F12408g	6076
gene-DEHA2F12430g	32806
gene-DEHA2F12452g	5830
gene-DEHA2F12474g	2392
gene-DEHA2F12496g	21828
gene-DEHA2F12518g	1692
gene-DEHA2F12540g	38935
gene-DEHA2F12562g	5705
gene-DEHA2F12584g	2808
gene-DEHA2F12606g	17468
gene-DEHA2F12628g	2564
gene-DEHA2F12650g	1261
gene-DEHA2F12672g	10
gene-DEHA2F12694g	598
gene-DEHA2F12716g	2597
gene-DEHA2F12738g	776
gene-DEHA2F12760g	1271
gene-DEHA2F12782g	0
gene-DEHA2F12804g	7739
gene-DEHA2F12826g	39673
gene-DEHA2F12848g	5497
gene-DEHA2F12870g	3805
gene-DEHA2F12892g	2724
gene-DEHA2F12914g	5208
gene-DEHA2F12936g	6058
gene-DEHA2F12958g	625
gene-DEHA2F12980g	32606
gene-DEHA2F13002g	4750
gene-DEHA2F13024g	2689
gene-DEHA2F13046g	3260
gene-DEHA2F13068g	6547
gene-DEHA2F13090g	1994
gene-DEHA2F13112g	3478
gene-DEHA2F13134g	2675
gene-DEHA2F13156g	12032
gene-DEHA2F13178g	4084
gene-DEHA2F13200g	1669
gene-DEHA2F13222g	1550
gene-DEHA2F13244g	2197
gene-DEHA2F13266g	11247
gene-DEHA2F13288g	6210
gene-DEHA2F13310g	1594
gene-DEHA2F13332g	5444
gene-DEHA2F13354g	2658
gene-DEHA2F13376g	3485
gene-DEHA2F13398g	4184
gene-DEHA2F13420g	4960
gene-DEHA2F13442g	1334
gene-DEHA2F13464g	7519
gene-DEHA2F13486g	2241
gene-DEHA2F13508g	54
gene-DEHA2F13530g	4458
gene-DEHA2F13552g	3636
gene-DEHA2F13574g	1919
gene-DEHA2F13596g	2976
gene-DEHA2F13618g	3665
gene-DEHA2F13640g	7381
gene-DEHA2F13662r	0
gene-DEHA2F13684g	15938
gene-DEHA2F13706g	789
gene-DEHA2F13728g	1092
gene-DEHA2F13750g	5743
gene-DEHA2F13772g	3231
gene-DEHA2F13794g	2913
gene-DEHA2F13816g	1975
gene-DEHA2F13838g	3789
gene-DEHA2F13860g	11246
gene-DEHA2F13882g	4210
gene-DEHA2F13904g	22593
gene-DEHA2F13926g	878
gene-DEHA2F13948g	6081
gene-DEHA2F13970g	1817
gene-DEHA2F13992g	30011
gene-DEHA2F14014g	1905
gene-DEHA2F14036g	765
gene-DEHA2F14058g	4670
gene-DEHA2F14080g	1286
gene-DEHA2F14102g	513
gene-DEHA2F14124g	1692
gene-DEHA2F14146g	1233
gene-DEHA2F14168g	1551
gene-DEHA2F14190g	3584
gene-DEHA2F14212g	1260
gene-DEHA2F14234g	4013
gene-DEHA2F14256g	1297
gene-DEHA2F14278g	54
gene-DEHA2F14300g	1834
gene-DEHA2F14322g	34180
gene-DEHA2F14344g	1415
gene-DEHA2F14366g	8751
gene-DEHA2F14388r	0
gene-DEHA2F14410g	2225
gene-DEHA2F14432g	6659
gene-DEHA2F14454g	1333
gene-DEHA2F14476g	5721
gene-DEHA2F14498g	2766
gene-DEHA2F14520g	1669
gene-DEHA2F14542g	229
gene-DEHA2F14564g	8976
gene-DEHA2F14586g	3972
gene-DEHA2F14608g	5391
gene-DEHA2F14630g	4069
gene-DEHA2F14652g	1638
gene-DEHA2F14674g	3123
gene-DEHA2F14696g	2592
gene-DEHA2F14718g	6277
gene-DEHA2F14740g	23277
gene-DEHA2F14762g	7652
gene-DEHA2F14784g	3895
gene-DEHA2F14806g	1840
gene-DEHA2F14828g	2340
gene-DEHA2F14850g	5977
gene-DEHA2F14872g	3171
gene-DEHA2F14894g	16
gene-DEHA2F14916g	3524
gene-DEHA2F14938g	7284
gene-DEHA2F14960g	8258
gene-DEHA2F14982g	50058
gene-DEHA2F15004g	10
gene-DEHA2F15026g	11
gene-DEHA2F15048g	1000
gene-DEHA2F15070g	5187
gene-DEHA2F15092g	3696
gene-DEHA2F15114g	780
gene-DEHA2F15136g	3776
gene-DEHA2F15158g	1280
gene-DEHA2F15180g	3927
gene-DEHA2F15202g	12363
gene-DEHA2F15224g	3943
gene-DEHA2F15246g	3638
gene-DEHA2F15268g	2405
gene-DEHA2F15290g	1559
gene-DEHA2F15312g	1636
gene-DEHA2F15334g	1289
gene-DEHA2F15356g	6057
gene-DEHA2F15378g	1732
gene-DEHA2F15400g	372
gene-DEHA2F15422g	22683
gene-DEHA2F15444g	403
gene-DEHA2F15466g	2072
gene-DEHA2F15488g	4215
gene-DEHA2F15510g	2793
gene-DEHA2F15532g	446
gene-DEHA2F15554g	1253
gene-DEHA2F15576g	3227
gene-DEHA2F15598g	2637
gene-DEHA2F15620g	3748
gene-DEHA2F15642g	2342
gene-DEHA2F15664g	3480
gene-DEHA2F15686g	80
gene-DEHA2F15708g	6994
gene-DEHA2F15730g	1279
gene-DEHA2F15752g	3515
gene-DEHA2F15774g	2076
gene-DEHA2F15796g	4607
gene-DEHA2F15818g	2318
gene-DEHA2F15840g	1824
gene-DEHA2F15862g	3596
gene-DEHA2F15884g	2557
gene-DEHA2F15906g	456
gene-DEHA2F15928g	2168
gene-DEHA2F15950g	3361
gene-DEHA2F15972g	1198
gene-DEHA2F15994g	3514
gene-DEHA2F16016g	1487
gene-DEHA2F16038g	5094
gene-DEHA2F16060g	3487
gene-DEHA2F16082g	3323
gene-DEHA2F16104g	1813
gene-DEHA2F16126g	2328
gene-DEHA2F16148g	2389
gene-DEHA2F16170g	11331
gene-DEHA2F16192g	5397
gene-DEHA2F16214g	121
gene-DEHA2F16236g	8706
gene-DEHA2F16258g	3527
gene-DEHA2F16280g	2378
gene-DEHA2F16302g	4560
gene-DEHA2F16324g	3033
gene-DEHA2F16346g	4181
gene-DEHA2F16368g	2195
gene-DEHA2F16390g	12828
gene-DEHA2F16412g	916
gene-DEHA2F16434g	9752
gene-DEHA2F16456g	6127
gene-DEHA2F16478g	20121
gene-DEHA2F16500g	85
gene-DEHA2F16522g	5420
gene-DEHA2F16544g	37557
gene-DEHA2F16566g	22500
gene-DEHA2F16588g	2292
gene-DEHA2F16610g	4852
gene-DEHA2F16632g	1125
gene-DEHA2F16654g	96
gene-DEHA2F16676g	3536
gene-DEHA2F16698g	9748
gene-DEHA2F16720g	8875
gene-DEHA2F16742g	1182
gene-DEHA2F16764g	1727
gene-DEHA2F16786g	4484
gene-DEHA2F16808g	3477
gene-DEHA2F16830g	35
gene-DEHA2F16852g	6498
gene-DEHA2F16874g	1476
gene-DEHA2F16896g	752
gene-DEHA2F16918g	920
gene-DEHA2F16940g	894
gene-DEHA2F16962g	50
gene-DEHA2F16984g	5655
gene-DEHA2F17006g	4218
gene-DEHA2F17028g	682
gene-DEHA2F17050g	2125
gene-DEHA2F17072g	1807
gene-DEHA2F17094g	8126
gene-DEHA2F17116g	12715
gene-DEHA2F17138g	1943
gene-DEHA2F17160g	4652
gene-DEHA2F17182g	3379
gene-DEHA2F17204g	30021
gene-DEHA2F17226g	3251
gene-DEHA2F17248g	2406
gene-DEHA2F17270g	1366
gene-DEHA2F17292g	1368
gene-DEHA2F17314g	2391
gene-DEHA2F17336g	1559
gene-DEHA2F17358g	7329
gene-DEHA2F17380g	1090
gene-DEHA2F17402g	42
gene-DEHA2F17424g	15809
gene-DEHA2F17446g	3789
gene-DEHA2F17468g	3664
gene-DEHA2F17490g	1792
gene-DEHA2F17512g	2053
gene-DEHA2F17534g	4436
gene-DEHA2F17556g	2388
gene-DEHA2F17578g	175
gene-DEHA2F17600g	3121
gene-DEHA2F17622g	3751
gene-DEHA2F17644g	1072
gene-DEHA2F17666g	2510
gene-DEHA2F17688g	2030
gene-DEHA2F17710g	3921
gene-DEHA2F17732g	9962
gene-DEHA2F17754g	2027
gene-DEHA2F17776g	30628
gene-DEHA2F17798g	16479
gene-DEHA2F17820g	447
gene-DEHA2F17842g	846
gene-DEHA2F17864g	1876
gene-DEHA2F17886g	4024
gene-DEHA2F17908g	86
gene-DEHA2F17930g	467
gene-DEHA2F17952g	999
gene-DEHA2F17974r	6
gene-DEHA2F17996g	156
gene-DEHA2F18018g	4624
gene-DEHA2F18040g	944
gene-DEHA2F18062g	4144
gene-DEHA2F18084r	60
gene-DEHA2F18106g	3298
gene-DEHA2F18128g	2447
gene-DEHA2F18150g	2813
gene-DEHA2F18172g	4715
gene-DEHA2F18194g	3353
gene-DEHA2F18216g	9894
gene-DEHA2F18238g	7941
gene-DEHA2F18260g	1187
gene-DEHA2F18282g	10498
gene-DEHA2F18304g	5990
gene-DEHA2F18634g	1741
gene-DEHA2F18656g	17796
gene-DEHA2F18678g	3108
gene-DEHA2F18700g	2364
gene-DEHA2F18722g	4328
gene-DEHA2F18744g	27111
gene-DEHA2F18766g	8698
gene-DEHA2F18788g	4306
gene-DEHA2F18810g	5647
gene-DEHA2F18832g	27095
gene-DEHA2F18854g	1501
gene-DEHA2F18876g	1894
gene-DEHA2F18898g	922
gene-DEHA2F18920g	140
gene-DEHA2F18964g	2817
gene-DEHA2F18986g	8811
gene-DEHA2F19008g	1361
gene-DEHA2F19030g	1214
gene-DEHA2F19052g	6688
gene-DEHA2F19074g	2345
gene-DEHA2F19096g	1995
gene-DEHA2F19118g	1336
gene-DEHA2F19140g	1394
gene-DEHA2F19162g	5055
gene-DEHA2F19184g	1621
gene-DEHA2F19206g	8
gene-DEHA2F19228g	13453
gene-DEHA2F19250g	2343
gene-DEHA2F19272g	12409
gene-DEHA2F19294g	2265
gene-DEHA2F19316g	9418
gene-DEHA2F19338g	2702
gene-DEHA2F19360g	3285
gene-DEHA2F19382g	5016
gene-DEHA2F19404g	1384
gene-DEHA2F19426g	849
gene-DEHA2F19448g	2046
gene-DEHA2F19470g	1720
gene-DEHA2F19492g	1248
gene-DEHA2F19514g	12395
gene-DEHA2F19536g	28
gene-DEHA2F19558g	3492
gene-DEHA2F19580g	82
gene-DEHA2F19602g	3467
gene-DEHA2F19624g	4251
gene-DEHA2F19646g	3320
gene-DEHA2F19668g	2678
gene-DEHA2F19690g	7664
gene-DEHA2F19712g	598
gene-DEHA2F19734g	77
gene-DEHA2F19756g	186
gene-DEHA2F19778g	282
gene-DEHA2F19800g	1910
gene-DEHA2F19822g	2248
gene-DEHA2F19910g	2071
gene-DEHA2F19932g	42903
gene-DEHA2F19954g	2150
gene-DEHA2F19976g	4070
gene-DEHA2F19998g	939
gene-DEHA2F20020g	4879
gene-DEHA2F20042g	1942
gene-DEHA2F20064g	8188
gene-DEHA2F20086g	3301
gene-DEHA2F20108g	7447
gene-DEHA2F20130g	1320
gene-DEHA2F20152g	3244
gene-DEHA2F20174g	7760
gene-DEHA2F20196g	3024
gene-DEHA2F20218g	4053
gene-DEHA2F20240g	1289
gene-DEHA2F20262g	928
gene-DEHA2F20284g	282
gene-DEHA2F20306g	1397
gene-DEHA2F20328g	6277
gene-DEHA2F20350g	1374
gene-DEHA2F20372g	3228
gene-DEHA2F20394g	17927
gene-DEHA2F20416g	4
gene-DEHA2F20438g	5
gene-DEHA2F20460g	5661
gene-DEHA2F20482g	1192
gene-DEHA2F20504g	3099
gene-DEHA2F20526g	1307
gene-DEHA2F20548g	1421
gene-DEHA2F20570g	2
gene-DEHA2F20592g	6126
gene-DEHA2F20614g	2343
gene-DEHA2F20636g	3216
gene-DEHA2F20658g	19096
gene-DEHA2F20680g	2065
gene-DEHA2F20702g	4733
gene-DEHA2F20724g	998
gene-DEHA2F20746g	2112
gene-DEHA2F20768g	4959
gene-DEHA2F20790g	740
gene-DEHA2F20812g	4977
gene-DEHA2F20834g	3300
gene-DEHA2F20856g	3486
gene-DEHA2F20878g	6908
gene-DEHA2F20900g	38565
gene-DEHA2F20922g	562
gene-DEHA2F20944g	7398
gene-DEHA2F20966g	2887
gene-DEHA2F20988g	8768
gene-DEHA2F21010g	1659
gene-DEHA2F21032g	5010
gene-DEHA2F21054g	12729
gene-DEHA2F21076g	5545
gene-DEHA2F21098g	5438
gene-DEHA2F21120g	13172
gene-DEHA2F21142g	4576
gene-DEHA2F21164g	1323
gene-DEHA2F21186g	1097
gene-DEHA2F21208g	7080
gene-DEHA2F21230g	526
gene-DEHA2F21252g	1327
gene-DEHA2F21274g	1281
gene-DEHA2F21296r	45
gene-DEHA2F21318g	1348
gene-DEHA2F21340g	966
gene-DEHA2F21362g	1292
gene-DEHA2F21384g	12453
gene-DEHA2F21406g	541
gene-DEHA2F21428g	1280
gene-DEHA2F21450g	10505
gene-DEHA2F21472g	2219
gene-DEHA2F21494g	6298
gene-DEHA2F21516g	2547
gene-DEHA2F21538g	3764
gene-DEHA2F21560g	879
gene-DEHA2F21582g	10870
gene-DEHA2F21604g	2649
gene-DEHA2F21626g	1504
gene-DEHA2F21648g	2863
gene-DEHA2F21670g	10544
gene-DEHA2F21692g	2316
gene-DEHA2F21714r	0
gene-DEHA2F21736g	2236
gene-DEHA2F21758g	1900
gene-DEHA2F21780r	2
gene-DEHA2F21802g	908
gene-DEHA2F21824g	2382
gene-DEHA2F21846g	1024
gene-DEHA2F21868g	1993
gene-DEHA2F21890g	24966
gene-DEHA2F21912g	952
gene-DEHA2F21934g	2352
gene-DEHA2F21956g	4359
gene-DEHA2F21978g	5058
gene-DEHA2F22000g	2165
gene-DEHA2F22022g	1482
gene-DEHA2F22044g	272
gene-DEHA2F22066g	3378
gene-DEHA2F22088g	1478
gene-DEHA2F22110g	7402
gene-DEHA2F22132g	251
gene-DEHA2F22154g	2237
gene-DEHA2F22176g	6228
gene-DEHA2F22198g	4357
gene-DEHA2F22220g	90
gene-DEHA2F22242g	21144
gene-DEHA2F22264g	6288
gene-DEHA2F22286g	2010
gene-DEHA2F22308g	49778
gene-DEHA2F22330g	4041
gene-DEHA2F22352g	5080
gene-DEHA2F22374g	7713
gene-DEHA2F22396g	15
gene-DEHA2F22418g	317
gene-DEHA2F22440g	3924
gene-DEHA2F22462g	824
gene-DEHA2F22484g	3301
gene-DEHA2F22506g	6471
gene-DEHA2F22528g	447
gene-DEHA2F22550g	10560
gene-DEHA2F22572g	2819
gene-DEHA2F22594g	1973
gene-DEHA2F22616g	3721
gene-DEHA2F22638g	10312
gene-DEHA2F22660g	2334
gene-DEHA2F22682g	11466
gene-DEHA2F22704g	1564
gene-DEHA2F22726g	12627
gene-DEHA2F22748g	19467
gene-DEHA2F22770g	8944
gene-DEHA2F22792g	76
gene-DEHA2F22814g	2
gene-DEHA2F22836g	11721
gene-DEHA2F22858g	2690
gene-DEHA2F22880g	2961
gene-DEHA2F22902g	12385
gene-DEHA2F22924g	1067
gene-DEHA2F22946g	1254
gene-DEHA2F22968g	1104
gene-DEHA2F22990g	1179
gene-DEHA2F23012g	17541
gene-DEHA2F23034r	3
gene-DEHA2F23056r	1
gene-DEHA2F23078g	2009
gene-DEHA2F23100g	196
gene-DEHA2F23122g	3789
gene-DEHA2F23144g	5123
gene-DEHA2F23166g	6930
gene-DEHA2F23188g	2734
gene-DEHA2F23210g	6116
gene-DEHA2F23232g	2139
gene-DEHA2F23254g	85
gene-DEHA2F23276g	2294
gene-DEHA2F23298g	1416
gene-DEHA2F23320g	3152
gene-DEHA2F23342g	13134
gene-DEHA2F23364g	3927
gene-DEHA2F23386g	3414
gene-DEHA2F23408g	5086
gene-DEHA2F23430g	3732
gene-DEHA2F23452g	5131
gene-DEHA2F23474g	5405
gene-DEHA2F23496g	19474
gene-DEHA2F23518g	6585
gene-DEHA2F23540g	1483
gene-DEHA2F23562g	1941
gene-DEHA2F23584g	1367
gene-DEHA2F23606g	458
gene-DEHA2F23628g	456
gene-DEHA2F23650g	1019
gene-DEHA2F23672g	3971
gene-DEHA2F23694g	2535
gene-DEHA2F23716g	1317
gene-DEHA2F23738g	6424
gene-DEHA2F23760g	2118
gene-DEHA2F23782g	10009
gene-DEHA2F23804g	2411
gene-DEHA2F23826g	2392
gene-DEHA2F23848g	7010
gene-DEHA2F23870g	4198
gene-DEHA2F23892g	6844
gene-DEHA2F23914g	471
gene-DEHA2F23936r	0
gene-DEHA2F23958g	2569
gene-DEHA2F23980g	7870
gene-DEHA2F24002g	3082
gene-DEHA2F24024g	5962
gene-DEHA2F24046g	4981
gene-DEHA2F24068g	1729
gene-DEHA2F24090g	1922
gene-DEHA2F24112g	6624
gene-DEHA2F24134g	1102
gene-DEHA2F24156g	11287
gene-DEHA2F24178g	4558
gene-DEHA2F24200g	3152
gene-DEHA2F24222g	1326
gene-DEHA2F24244g	1644
gene-DEHA2F24266g	4232
gene-DEHA2F24288g	4857
gene-DEHA2F24310g	3113
gene-DEHA2F24332g	1020
gene-DEHA2F24354g	1603
gene-DEHA2F24376r	1
gene-DEHA2F24398g	78280
gene-DEHA2F24420g	881
gene-DEHA2F24442g	3836
gene-DEHA2F24464g	1918
gene-DEHA2F24486g	3154
gene-DEHA2F24508g	2735
gene-DEHA2F24530g	3988
gene-DEHA2F24552g	1229
gene-DEHA2F24574g	310
gene-DEHA2F24596g	876
gene-DEHA2F24618g	849
gene-DEHA2F24640g	2582
gene-DEHA2F24662g	3712
gene-DEHA2F24684r	4
gene-DEHA2F24706g	1141
gene-DEHA2F24728g	2422
gene-DEHA2F24750g	13227
gene-DEHA2F24772g	131
gene-DEHA2F24794g	4854
gene-DEHA2F24816g	1493
gene-DEHA2F24838g	2292
gene-DEHA2F24860g	5771
gene-DEHA2F24882g	3545
gene-DEHA2F24904g	1267
gene-DEHA2F24926g	6444
gene-DEHA2F24948g	918
gene-DEHA2F24970g	10
gene-DEHA2F24992g	5082
gene-DEHA2F25014g	4228
gene-DEHA2F25036g	2038
gene-DEHA2F25058g	10328
gene-DEHA2F25080g	2728
gene-DEHA2F25102g	9248
gene-DEHA2F25124g	7600
gene-DEHA2F25146g	17760
gene-DEHA2F25168g	1306
gene-DEHA2F25190g	1845
gene-DEHA2F25212g	4971
gene-DEHA2F25234g	3718
gene-DEHA2F25256g	1917
gene-DEHA2F25278g	5793
gene-DEHA2F25300g	1559
gene-DEHA2F25322g	3048
gene-DEHA2F25344g	9373
gene-DEHA2F25366g	4
gene-DEHA2F25388g	1512
gene-DEHA2F25410g	1503
gene-DEHA2F25432g	3968
gene-DEHA2F25454g	1391
gene-DEHA2F25476g	4953
gene-DEHA2F25498g	4070
gene-DEHA2F25520g	2110
gene-DEHA2F25542g	709
gene-DEHA2F25564g	14734
gene-DEHA2F25586g	2875
gene-DEHA2F25608g	4
gene-DEHA2F25630g	698
gene-DEHA2F25652g	1652
gene-DEHA2F25674g	953
gene-DEHA2F25696g	1597
gene-DEHA2F25718g	5004
gene-DEHA2F25740g	10239
gene-DEHA2F25762g	2874
gene-DEHA2F25784g	10289
gene-DEHA2F25806g	3869
gene-DEHA2F25828g	2934
gene-DEHA2F25850g	2611
gene-DEHA2F25872g	2613
gene-DEHA2F25894g	1620
gene-DEHA2F25916g	6
gene-DEHA2F25938g	2171
gene-DEHA2F25960g	4805
gene-DEHA2F25982g	1327
gene-DEHA2F26004g	6373
gene-DEHA2F26026g	3528
gene-DEHA2F26048g	4989
gene-DEHA2F26070g	9180
gene-DEHA2F26092g	8393
gene-DEHA2F26114g	4224
gene-DEHA2F26136g	2953
gene-DEHA2F26158g	37
gene-DEHA2F26180g	4219
gene-DEHA2F26202g	2721
gene-DEHA2F26224g	2773
gene-DEHA2F26246g	2884
gene-DEHA2F26268g	4220
gene-DEHA2F26290g	2377
gene-DEHA2F26312g	1836
gene-DEHA2F26334g	3037
gene-DEHA2F26356g	712
gene-DEHA2F26378g	3437
gene-DEHA2F26400g	745
gene-DEHA2F26422g	12731
