Geneid	RNA STAR on 1MNaCl2: mapped.bam
gene-DEHA2D10604g	6110
gene-DEHA2D10626g	8295
gene-DEHA2D10648g	2286
gene-DEHA2D10670g	0
gene-DEHA2D10692r	0
gene-DEHA2D10714g	6731
gene-DEHA2D10736g	5880
gene-DEHA2D10758g	911
gene-DEHA2D10769g	64
gene-DEHA2D10780g	1712
gene-DEHA2D10802g	2559
gene-DEHA2D10824g	6954
gene-DEHA2D10846r	14
gene-DEHA2D10868g	2142
gene-DEHA2D10890g	3899
gene-DEHA2D10912g	3634
gene-DEHA2D10934g	2619
gene-DEHA2D10956g	413
gene-DEHA2D10978g	3360
gene-DEHA2D11000g	2527
gene-DEHA2D11022g	5894
gene-DEHA2D11044g	47411
gene-DEHA2D11066g	443
gene-DEHA2D11088g	5496
gene-DEHA2D11110g	17358
gene-DEHA2D11132g	0
gene-DEHA2D11154g	1368
gene-DEHA2D11176g	628
gene-DEHA2D11198g	4425
gene-DEHA2D11220g	4007
gene-DEHA2D11242g	2123
gene-DEHA2D11264g	5760
gene-DEHA2D11286g	4294
gene-DEHA2D11308g	4422
gene-DEHA2D11330g	1508
gene-DEHA2D11352g	696
gene-DEHA2D11374g	9580
gene-DEHA2D11396g	10090
gene-DEHA2D11418g	4259
gene-DEHA2D11440g	10939
gene-DEHA2D11462g	4308
gene-DEHA2D11484g	85
gene-DEHA2D11506g	397
gene-DEHA2D11528g	3105
gene-DEHA2D11550g	4
gene-DEHA2D11572g	1899
gene-DEHA2D11594g	2447
gene-DEHA2D11616g	2531
gene-DEHA2D11638g	2183
gene-DEHA2D11660g	3550
gene-DEHA2D11682g	15326
gene-DEHA2D11704g	922
gene-DEHA2D11726g	10
gene-DEHA2D11748g	7054
gene-DEHA2D11770g	202
gene-DEHA2D11792g	4306
gene-DEHA2D11814g	4047
gene-DEHA2D11836g	2896
gene-DEHA2D11858g	2291
gene-DEHA2D11880g	4139
gene-DEHA2D11902g	9630
gene-DEHA2D11924g	2926
gene-DEHA2D11946g	1658
gene-DEHA2D11968g	31276
gene-DEHA2D11990g	8215
gene-DEHA2D12012g	27768
gene-DEHA2D12034g	19324
gene-DEHA2D12056g	8337
gene-DEHA2D12078g	1353
gene-DEHA2D12100g	773
gene-DEHA2D12122g	1057
gene-DEHA2D12144g	234
gene-DEHA2D12166g	1606
gene-DEHA2D12188g	2388
gene-DEHA2D12210g	297
gene-DEHA2D12232g	4968
gene-DEHA2D12254g	4649
gene-DEHA2D12276g	2540
gene-DEHA2D12298g	320
gene-DEHA2D12320g	6758
gene-DEHA2D12342g	985
gene-DEHA2D12364g	998
gene-DEHA2D12386g	1801
gene-DEHA2D12408g	1802
gene-DEHA2D12430g	4122
gene-DEHA2D12452g	2286
gene-DEHA2D12474g	4980
gene-DEHA2D12496g	13589
gene-DEHA2D12518g	4343
gene-DEHA2D12540g	9181
gene-DEHA2D12562g	9352
gene-DEHA2D12584g	43666
gene-DEHA2D12606g	7520
gene-DEHA2D12628g	2212
gene-DEHA2D12650g	1651
gene-DEHA2D12672g	846
gene-DEHA2D12694g	43527
gene-DEHA2D12716g	40006
gene-DEHA2D12738g	1620
gene-DEHA2D12760g	1903
gene-DEHA2D12782g	2386
gene-DEHA2D12804g	1356
gene-DEHA2D12826g	8
gene-DEHA2D12848g	31469
gene-DEHA2D12870g	1623
gene-DEHA2D12892g	369
gene-DEHA2D12914g	12
gene-DEHA2D12936g	584
gene-DEHA2D12958g	445
gene-DEHA2D12980g	4215
gene-DEHA2D13002g	3212
gene-DEHA2D13024g	2854
gene-DEHA2D13046g	776
gene-DEHA2D13068g	2223
gene-DEHA2D13090g	805
gene-DEHA2D13112g	6348
gene-DEHA2D13134g	3101
gene-DEHA2D13156g	3562
gene-DEHA2D13178g	11811
gene-DEHA2D13200g	1454
gene-DEHA2D13222g	3295
gene-DEHA2D13244g	3390
gene-DEHA2D13266g	3071
gene-DEHA2D13288g	879
gene-DEHA2D13310g	2756
gene-DEHA2D13332g	5729
gene-DEHA2D13354g	8594
gene-DEHA2D13376g	8561
gene-DEHA2D13398g	48929
gene-DEHA2D13420g	2771
gene-DEHA2D13442g	783
gene-DEHA2D13464g	3461
gene-DEHA2D13486g	3616
gene-DEHA2D13508g	3282
gene-DEHA2D13530g	5427
gene-DEHA2D13552g	3538
gene-DEHA2D13574g	2499
gene-DEHA2D13596g	1906
gene-DEHA2D13618g	4171
gene-DEHA2D13640g	13395
gene-DEHA2D13662g	225
gene-DEHA2D13684g	101
gene-DEHA2D13706g	5498
gene-DEHA2D13728g	18555
gene-DEHA2D13750g	2775
gene-DEHA2D13772g	4918
gene-DEHA2D13794g	3562
gene-DEHA2D13816g	6163
gene-DEHA2D13838g	3147
gene-DEHA2D13860g	2557
gene-DEHA2D13882g	2501
gene-DEHA2D13904g	10285
gene-DEHA2D13926g	11113
gene-DEHA2D13948g	3676
gene-DEHA2D13970g	2201
gene-DEHA2D13992g	2951
gene-DEHA2D14014g	2136
gene-DEHA2D14036g	3755
gene-DEHA2D14058g	20
gene-DEHA2D14080g	3881
gene-DEHA2D14102g	895
gene-DEHA2D14124g	3641
gene-DEHA2D14146g	4
gene-DEHA2D14168g	4128
gene-DEHA2D14190g	3197
gene-DEHA2D14212g	4675
gene-DEHA2D14234g	997
gene-DEHA2D14256g	7685
gene-DEHA2D14278g	1572
gene-DEHA2D14300g	4139
gene-DEHA2D14322g	3121
gene-DEHA2D14344g	7698
gene-DEHA2D14366g	24
gene-DEHA2D14388g	55
gene-DEHA2D14410g	15652
gene-DEHA2D14432g	4310
gene-DEHA2D14454g	4707
gene-DEHA2D14476g	13847
gene-DEHA2D14498g	3863
gene-DEHA2D14520g	3202
gene-DEHA2D14542g	1498
gene-DEHA2D14564g	1742
gene-DEHA2D14586g	3870
gene-DEHA2D14608g	5494
gene-DEHA2D14630g	11
gene-DEHA2D14652g	6081
gene-DEHA2D14674g	5741
gene-DEHA2D14696g	2190
gene-DEHA2D14718g	1622
gene-DEHA2D14740g	98
gene-DEHA2D14762g	5248
gene-DEHA2D14784g	1476
gene-DEHA2D14806g	7787
gene-DEHA2D14828g	483
gene-DEHA2D14850g	4861
gene-DEHA2D14872g	868
gene-DEHA2D14894g	543
gene-DEHA2D14916g	3934
gene-DEHA2D14938g	6181
gene-DEHA2D14960g	11314
gene-DEHA2D14982g	1837
gene-DEHA2D15004g	683
gene-DEHA2D15026g	1685
gene-DEHA2D15048g	32184
gene-DEHA2D15070g	1094
gene-DEHA2D15092g	15178
gene-DEHA2D15114g	896
gene-DEHA2D15136g	739
gene-DEHA2D15158g	2342
gene-DEHA2D15180g	2661
gene-DEHA2D15202g	10
gene-DEHA2D15224g	64512
gene-DEHA2D15246g	1965
gene-DEHA2D15268g	4207
gene-DEHA2D15290g	12798
gene-DEHA2D15312g	8176
gene-DEHA2D15334g	579
gene-DEHA2D15356g	20897
gene-DEHA2D15378g	257
gene-DEHA2D15400g	4057
gene-DEHA2D15422g	1958
gene-DEHA2D15444g	7041
gene-DEHA2D15466g	1640
gene-DEHA2D15488g	2978
gene-DEHA2D15510g	4696
gene-DEHA2D15532g	14712
gene-DEHA2D15554g	18438
gene-DEHA2D15576g	6716
gene-DEHA2D15598g	1124
gene-DEHA2D15620g	346
gene-DEHA2D15642g	3111
gene-DEHA2D15664g	16000
gene-DEHA2D15686g	3838
gene-DEHA2D15708g	12887
gene-DEHA2D15730g	10065
gene-DEHA2D15752g	1947
gene-DEHA2D15774r	7
gene-DEHA2D15796g	239
gene-DEHA2D15818g	5110
gene-DEHA2D15840g	31796
gene-DEHA2D15862g	5366
gene-DEHA2D15884g	3415
gene-DEHA2D15906g	2392
gene-DEHA2D15928g	2943
gene-DEHA2D15950g	9806
gene-DEHA2D15972g	6248
gene-DEHA2D15994g	16319
gene-DEHA2D16016g	1124
gene-DEHA2D16038g	84
gene-DEHA2D16060g	1191
gene-DEHA2D16082g	4487
gene-DEHA2D16104g	870
gene-DEHA2D16126g	4500
gene-DEHA2D16148g	2076
gene-DEHA2D16170g	597
gene-DEHA2D16192g	5795
gene-DEHA2D16214g	4719
gene-DEHA2D16236g	2963
gene-DEHA2D16258g	6578
gene-DEHA2D16280g	8511
gene-DEHA2D16302g	304
gene-DEHA2D16324g	3403
gene-DEHA2D16346g	2971
gene-DEHA2D16368g	4758
gene-DEHA2D16390g	2424
gene-DEHA2D16412g	1477
gene-DEHA2D16434g	1991
gene-DEHA2D16456g	39788
gene-DEHA2D16478g	43
gene-DEHA2D16500g	1300
gene-DEHA2D16522g	7284
gene-DEHA2D16544g	746
gene-DEHA2D16566g	3213
gene-DEHA2D16588g	37583
gene-DEHA2D16610g	42540
gene-DEHA2D16632g	2346
gene-DEHA2D16654g	724
gene-DEHA2D16676g	3210
gene-DEHA2D16698g	2949
gene-DEHA2D16720g	6089
gene-DEHA2D16742g	973
gene-DEHA2D16764g	3631
gene-DEHA2D16786g	8229
gene-DEHA2D16808g	2240
gene-DEHA2D16830g	2836
gene-DEHA2D16852r	19
gene-DEHA2D16896g	3025
gene-DEHA2D16918g	4625
gene-DEHA2D16940g	2330
gene-DEHA2D16962g	1609
gene-DEHA2D16984g	16210
gene-DEHA2D17006r	52
gene-DEHA2D17028g	4465
gene-DEHA2D17050r	10
gene-DEHA2D17072g	6936
gene-DEHA2D17094g	6617
gene-DEHA2D17116g	7176
gene-DEHA2D17138g	1830
gene-DEHA2D17160g	2449
gene-DEHA2D17182r	2
gene-DEHA2D17204g	1831
gene-DEHA2D17226g	6
gene-DEHA2D17248g	5265
gene-DEHA2D17270g	2917
gene-DEHA2D17292g	5424
gene-DEHA2D17314g	3162
gene-DEHA2D17336g	42
gene-DEHA2D17358g	3507
gene-DEHA2D17380g	4412
gene-DEHA2D17402g	2953
gene-DEHA2D17424r	0
gene-DEHA2D17446g	543
gene-DEHA2D17468g	5647
gene-DEHA2D17490g	1722
gene-DEHA2D17512g	27700
gene-DEHA2D17534g	924
gene-DEHA2D17556g	2336
gene-DEHA2D17578g	5070
gene-DEHA2D17600g	2284
gene-DEHA2D17622g	14122
gene-DEHA2D17644g	5038
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2308
gene-DEHA2D17710g	12978
gene-DEHA2D17732g	28003
gene-DEHA2D17754g	3022
gene-DEHA2D17776g	1452
gene-DEHA2D17798g	39691
gene-DEHA2D17820g	1675
gene-DEHA2D17842g	7900
gene-DEHA2D17864g	4767
gene-DEHA2D17886g	6746
gene-DEHA2D17908g	1326
gene-DEHA2D17930g	2320
gene-DEHA2D17952g	51
gene-DEHA2D17974g	209
gene-DEHA2D17996g	10865
gene-DEHA2D18018g	1524
gene-DEHA2D18040g	1837
gene-DEHA2D18062g	1755
gene-DEHA2D18084g	4440
gene-DEHA2D18106g	644
gene-DEHA2D18128g	235
gene-DEHA2D18150g	6957
gene-DEHA2D18172g	19
gene-DEHA2D18194g	32
gene-DEHA2D18216g	3915
gene-DEHA2D18238g	409
gene-DEHA2D18260r	3
gene-DEHA2D18282g	887
gene-DEHA2D18304g	8657
gene-DEHA2D18326g	7384
gene-DEHA2D18348g	3317
gene-DEHA2D18370g	4652
gene-DEHA2D18392g	4092
gene-DEHA2D18414g	2399
gene-DEHA2D18436g	93
gene-DEHA2D18458r	0
gene-DEHA2D18480g	1471
gene-DEHA2D18502g	2999
gene-DEHA2D18524g	986
gene-DEHA2D18546g	1548
gene-DEHA2D18568g	7513
gene-DEHA2D18590g	3582
gene-DEHA2D18612g	2927
gene-DEHA2D18634g	4089
gene-DEHA2D18656g	179
gene-DEHA2D18678g	4293
gene-DEHA2D18700g	1329
gene-DEHA2D18722g	2022
gene-DEHA2D18744g	2210
gene-DEHA2D18766g	2741
gene-DEHA2D18788g	5508
gene-DEHA2D18810g	2224
gene-DEHA2D18832g	398
gene-DEHA2D18854g	1466
gene-DEHA2D18876g	8618
gene-DEHA2D18898g	1861
gene-DEHA2D18920g	84
gene-DEHA2D18942g	16
gene-DEHA2D18964g	16
gene-DEHA2D18986g	66
gene-DEHA2D19008g	863
gene-DEHA2D19030g	1864
gene-DEHA2D19052g	77
gene-DEHA2D19096g	410
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	0
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	2
gene-DEHA2D19294g	0
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	21
gene-DEHA2D19404g	3815
gene-DEHA2D19426g	0
gene-DEHA2D19448g	12
gene-DEHA2D19470g	99
gene-DEHA2E00110g	15
gene-DEHA2E00132g	16
gene-DEHA2E00154g	42
gene-DEHA2E00176g	221
gene-DEHA2E00198g	77
gene-DEHA2E00220g	292
gene-DEHA2E00242g	1125
gene-DEHA2E00264g	76
gene-DEHA2E00286g	25
gene-DEHA2E00308g	13
gene-DEHA2E00330g	5
gene-DEHA2E00352g	4
gene-DEHA2E00374g	6
gene-DEHA2E00396g	26
gene-DEHA2E00418g	75
gene-DEHA2E00440g	4019
gene-DEHA2E00484g	1360
gene-DEHA2E00506g	1396
gene-DEHA2E00528g	260
gene-DEHA2E00550g	212
gene-DEHA2E00572g	253
gene-DEHA2E00594g	434
gene-DEHA2E00616g	2566
gene-DEHA2E00638g	1450
gene-DEHA2E00660g	136
gene-DEHA2E00682g	28
gene-DEHA2E00704g	946
gene-DEHA2E00726g	1810
gene-DEHA2E00748g	1434
gene-DEHA2E00770g	1247
gene-DEHA2E00792g	6
gene-DEHA2E00814g	227
gene-DEHA2E00836g	5918
gene-DEHA2E00858g	115
gene-DEHA2E00880g	1035
gene-DEHA2E00902g	876
gene-DEHA2E00924g	902
gene-DEHA2E00946g	1093
gene-DEHA2E00968g	2
gene-DEHA2E00990g	122
gene-DEHA2E01012g	135
gene-DEHA2E01056g	978
gene-DEHA2E01078g	3855
gene-DEHA2E01100g	2966
gene-DEHA2E01122g	1203
gene-DEHA2E01144g	10983
gene-DEHA2E01166g	107
gene-DEHA2E01188g	206
gene-DEHA2E01210g	419
gene-DEHA2E01232g	1223
gene-DEHA2E01254g	18
gene-DEHA2E01276g	194
gene-DEHA2E01298g	1391
gene-DEHA2E01320g	820
gene-DEHA2E01342g	0
gene-DEHA2E01364g	43076
gene-DEHA2E01386g	2705
gene-DEHA2E01408g	4601
gene-DEHA2E01430g	8320
gene-DEHA2E01452g	4258
gene-DEHA2E01474g	6754
gene-DEHA2E01496g	4748
gene-DEHA2E01518g	3011
gene-DEHA2E01540g	5675
gene-DEHA2E01562g	4415
gene-DEHA2E01573g	7889
gene-DEHA2E01584g	4676
gene-DEHA2E01606g	4187
gene-DEHA2E01628g	4746
gene-DEHA2E01650g	1261
gene-DEHA2E01672g	183
gene-DEHA2E01694g	2062
gene-DEHA2E01716g	2167
gene-DEHA2E01738g	6782
gene-DEHA2E01760g	38
gene-DEHA2E01782g	12498
gene-DEHA2E01804g	804
gene-DEHA2E01826g	990
gene-DEHA2E01848g	9
gene-DEHA2E01870g	1727
gene-DEHA2E01892g	1811
gene-DEHA2E01914g	4368
gene-DEHA2E01936g	6178
gene-DEHA2E01958g	1129
gene-DEHA2E01980g	3208
gene-DEHA2E02002g	15719
gene-DEHA2E02024g	6136
gene-DEHA2E02046g	2858
gene-DEHA2E02068g	2723
gene-DEHA2E02090g	3615
gene-DEHA2E02112g	3235
gene-DEHA2E02134g	8379
gene-DEHA2E02156g	1899
gene-DEHA2E02178g	2882
gene-DEHA2E02200g	1399
gene-DEHA2E02222g	226
gene-DEHA2E02244g	3427
gene-DEHA2E02266g	11895
gene-DEHA2E02288g	861
gene-DEHA2E02310r	3
gene-DEHA2E02332g	10658
gene-DEHA2E02354g	4019
gene-DEHA2E02376g	3553
gene-DEHA2E02398g	2540
gene-DEHA2E02420g	2280
gene-DEHA2E02442r	7
gene-DEHA2E02464g	228
gene-DEHA2E02486r	0
gene-DEHA2E02508g	2728
gene-DEHA2E02530g	417
gene-DEHA2E02552g	16
gene-DEHA2E02574g	51748
gene-DEHA2E02596g	38394
gene-DEHA2E02618g	2610
gene-DEHA2E02640g	2195
gene-DEHA2E02662g	3236
gene-DEHA2E02684r	1
gene-DEHA2E02706r	2
gene-DEHA2E02728g	2381
gene-DEHA2E02750g	2430
gene-DEHA2E02772g	184
gene-DEHA2E02794g	1074
gene-DEHA2E02816g	2395
gene-DEHA2E02838g	3150
gene-DEHA2E02860g	3154
gene-DEHA2E02882g	11292
gene-DEHA2E02904g	4418
gene-DEHA2E02926g	2371
gene-DEHA2E02948g	438
gene-DEHA2E02970g	8638
gene-DEHA2E02992g	3513
gene-DEHA2E03014r	0
gene-DEHA2E03036g	679
gene-DEHA2E03058g	2814
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	2371
gene-DEHA2E03146g	8215
gene-DEHA2E03168g	1364
gene-DEHA2E03190g	3567
gene-DEHA2E03212g	2820
gene-DEHA2E03234g	4046
gene-DEHA2E03256g	1448
gene-DEHA2E03278g	1246
gene-DEHA2E03300g	1706
gene-DEHA2E03322g	4031
gene-DEHA2E03344g	4500
gene-DEHA2E03366g	2319
gene-DEHA2E03388g	1938
gene-DEHA2E03410g	7868
gene-DEHA2E03432r	0
gene-DEHA2E03454g	5906
gene-DEHA2E03476g	1479
gene-DEHA2E03498g	766
gene-DEHA2E03520g	3104
gene-DEHA2E03542g	3931
gene-DEHA2E03564g	16552
gene-DEHA2E03586g	2309
gene-DEHA2E03608g	10078
gene-DEHA2E03630g	10925
gene-DEHA2E03652g	19617
gene-DEHA2E03674g	13776
gene-DEHA2E03696g	2993
gene-DEHA2E03718g	4000
gene-DEHA2E03740g	795
gene-DEHA2E03762g	595
gene-DEHA2E03784g	12217
gene-DEHA2E03806g	7324
gene-DEHA2E03828g	4498
gene-DEHA2E03850g	3372
gene-DEHA2E03872g	62
gene-DEHA2E03894g	8185
gene-DEHA2E03916g	1803
gene-DEHA2E03938g	848
gene-DEHA2E03960g	6780
gene-DEHA2E03982g	3357
gene-DEHA2E04004g	3432
gene-DEHA2E04026g	7305
gene-DEHA2E04048g	9
gene-DEHA2E04070g	61
gene-DEHA2E04092g	45
gene-DEHA2E04114r	1
gene-DEHA2E04136g	7114
gene-DEHA2E04158g	272
gene-DEHA2E04180g	553
gene-DEHA2E04202g	828
gene-DEHA2E04224g	628
gene-DEHA2E04246g	103
gene-DEHA2E04268g	5999
gene-DEHA2E04290g	645
gene-DEHA2E04312g	960
gene-DEHA2E04334g	2361
gene-DEHA2E04356g	22
gene-DEHA2E04378g	4677
gene-DEHA2E04400g	2881
gene-DEHA2E04422g	1882
gene-DEHA2E04444g	1743
gene-DEHA2E04466g	2914
gene-DEHA2E04488g	1742
gene-DEHA2E04510g	1320
gene-DEHA2E04532g	5090
gene-DEHA2E04554g	3513
gene-DEHA2E04576g	2327
gene-DEHA2E04598g	3316
gene-DEHA2E04620r	4
gene-DEHA2E04642g	4645
gene-DEHA2E04664g	3251
gene-DEHA2E04686g	2209
gene-DEHA2E04708g	4765
gene-DEHA2E04730g	2315
gene-DEHA2E04752g	1
gene-DEHA2E04774g	2319
gene-DEHA2E04796g	0
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2186
gene-DEHA2E04862g	6350
gene-DEHA2E04884g	1874
gene-DEHA2E04906g	21006
gene-DEHA2E04928g	1243
gene-DEHA2E04950g	2068
gene-DEHA2E04972g	2065
gene-DEHA2E04994g	2556
gene-DEHA2E05016g	1798
gene-DEHA2E05038g	943
gene-DEHA2E05060g	5626
gene-DEHA2E05082g	4096
gene-DEHA2E05104g	30761
gene-DEHA2E05126g	1544
gene-DEHA2E05148g	15008
gene-DEHA2E05170g	265
gene-DEHA2E05192g	3738
gene-DEHA2E05214g	3105
gene-DEHA2E05236g	1274
gene-DEHA2E05258g	452
gene-DEHA2E05280r	1
gene-DEHA2E05302g	1680
gene-DEHA2E05324g	2257
gene-DEHA2E05346g	1473
gene-DEHA2E05368g	671
gene-DEHA2E05390g	2015
gene-DEHA2E05412g	2961
gene-DEHA2E05434g	1081
gene-DEHA2E05456g	7
gene-DEHA2E05478g	10792
gene-DEHA2E05500g	17890
gene-DEHA2E05522g	3316
gene-DEHA2E05544g	5294
gene-DEHA2E05566g	2
gene-DEHA2E05588g	1671
gene-DEHA2E05610g	11021
gene-DEHA2E05632g	16247
gene-DEHA2E05654g	1159
gene-DEHA2E05676g	3364
gene-DEHA2E05698g	1669
gene-DEHA2E05720g	8239
gene-DEHA2E05742g	2271
gene-DEHA2E05764g	2
gene-DEHA2E05786g	7518
gene-DEHA2E05808g	32427
gene-DEHA2E05830g	1287
gene-DEHA2E05852g	5157
gene-DEHA2E05874g	6215
gene-DEHA2E05896g	2029
gene-DEHA2E05918g	2357
gene-DEHA2E05940g	1036
gene-DEHA2E05962g	55
gene-DEHA2E05984g	4153
gene-DEHA2E06006g	2009
gene-DEHA2E06028g	723
gene-DEHA2E06050g	6819
gene-DEHA2E06072g	3936
gene-DEHA2E06094g	1629
gene-DEHA2E06116g	1306
gene-DEHA2E06138g	832
gene-DEHA2E06160g	1024
gene-DEHA2E06556g	15502
gene-DEHA2E06578g	2320
gene-DEHA2E06600g	22941
gene-DEHA2E06622g	5112
gene-DEHA2E06644g	2316
gene-DEHA2E06666g	2436
gene-DEHA2E06688g	4
gene-DEHA2E06710g	1614
gene-DEHA2E06732g	1341
gene-DEHA2E06754g	3272
gene-DEHA2E06776g	3341
gene-DEHA2E06798g	2920
gene-DEHA2E06820g	2417
gene-DEHA2E06842g	8070
gene-DEHA2E06864g	3247
gene-DEHA2E06886g	2370
gene-DEHA2E06908g	12778
gene-DEHA2E06930g	2647
gene-DEHA2E06952g	2352
gene-DEHA2E06974g	1812
gene-DEHA2E06996g	10316
gene-DEHA2E07018g	3790
gene-DEHA2E07040g	12930
gene-DEHA2E07062g	313
gene-DEHA2E07084g	14487
gene-DEHA2E07106g	2815
gene-DEHA2E07128g	1118
gene-DEHA2E07150g	2987
gene-DEHA2E07172g	3456
gene-DEHA2E07194g	17
gene-DEHA2E07216r	16
gene-DEHA2E07238g	1300
gene-DEHA2E07260g	11234
gene-DEHA2E07282g	243
gene-DEHA2E07304g	8751
gene-DEHA2E07326g	26
gene-DEHA2E07348g	766
gene-DEHA2E07370g	3545
gene-DEHA2E07392g	461
gene-DEHA2E07414g	827
gene-DEHA2E07436g	19516
gene-DEHA2E07458g	12305
gene-DEHA2E07480g	6297
gene-DEHA2E07502g	6031
gene-DEHA2E07524g	2227
gene-DEHA2E07546g	877
gene-DEHA2E07568g	19174
gene-DEHA2E07590g	1106
gene-DEHA2E07612g	191
gene-DEHA2E07634g	784
gene-DEHA2E07656g	3066
gene-DEHA2E07678g	240
gene-DEHA2E07700r	0
gene-DEHA2E07722g	16501
gene-DEHA2E07744g	445
gene-DEHA2E07766g	249
gene-DEHA2E07788g	91
gene-DEHA2E07810g	4354
gene-DEHA2E07832g	4611
gene-DEHA2E07854g	287
gene-DEHA2E07876g	3311
gene-DEHA2E07898g	3394
gene-DEHA2E07920g	5060
gene-DEHA2E07942g	474
gene-DEHA2E07964g	1999
gene-DEHA2E07986g	3417
gene-DEHA2E08008g	1409
gene-DEHA2E08030g	1710
gene-DEHA2E08052g	3403
gene-DEHA2E08074g	6380
gene-DEHA2E08096g	723
gene-DEHA2E08118g	1484
gene-DEHA2E08140g	14657
gene-DEHA2E08162g	134
gene-DEHA2E08184g	2177
gene-DEHA2E08206g	2128
gene-DEHA2E08228g	11338
gene-DEHA2E08250g	2059
gene-DEHA2E08272r	0
gene-DEHA2E08294g	947
gene-DEHA2E08316g	2527
gene-DEHA2E08338g	47974
gene-DEHA2E08360g	9545
gene-DEHA2E08382g	7203
gene-DEHA2E08404g	27
gene-DEHA2E08426g	57
gene-DEHA2E08448g	2753
gene-DEHA2E08470g	3558
gene-DEHA2E08492g	2362
gene-DEHA2E08514g	1101
gene-DEHA2E08536g	3625
gene-DEHA2E08558g	1644
gene-DEHA2E08580g	4149
gene-DEHA2E08602g	317
gene-DEHA2E08624g	24223
gene-DEHA2E08646g	4030
gene-DEHA2E08668g	4931
gene-DEHA2E08690g	2150
gene-DEHA2E08712g	11487
gene-DEHA2E08734g	6836
gene-DEHA2E08756g	6991
gene-DEHA2E08778g	119
gene-DEHA2E08800g	1339
gene-DEHA2E08822g	2803
gene-DEHA2E08844r	0
gene-DEHA2E08866g	17944
gene-DEHA2E08888g	5832
gene-DEHA2E08910g	7829
gene-DEHA2E08932g	4657
gene-DEHA2E08954g	1652
gene-DEHA2E08976g	5483
gene-DEHA2E08998g	776
gene-DEHA2E09020g	5696
gene-DEHA2E09042g	4950
gene-DEHA2E09064g	3980
gene-DEHA2E09086g	4454
gene-DEHA2E09108g	1316
gene-DEHA2E09130g	3725
gene-DEHA2E09152g	1844
gene-DEHA2E09174g	7716
gene-DEHA2E09196g	5180
gene-DEHA2E09218g	1200
gene-DEHA2E09240g	2640
gene-DEHA2E09262g	1577
gene-DEHA2E09284g	1765
gene-DEHA2E09306g	523
gene-DEHA2E09328g	6080
gene-DEHA2E09350g	2327
gene-DEHA2E09372g	1674
gene-DEHA2E09394g	23
gene-DEHA2E09416g	12
gene-DEHA2E09438g	15
gene-DEHA2E09460g	9422
gene-DEHA2E09482g	6102
gene-DEHA2E09504g	994
gene-DEHA2E09526g	2719
gene-DEHA2E09548g	4344
gene-DEHA2E09570g	3284
gene-DEHA2E09592g	2016
gene-DEHA2E09614g	3563
gene-DEHA2E09636g	2052
gene-DEHA2E09658g	6274
gene-DEHA2E09680g	4417
gene-DEHA2E09702g	2426
gene-DEHA2E09724g	1628
gene-DEHA2E09746g	4106
gene-DEHA2E09768g	2246
gene-DEHA2E09790g	1287
gene-DEHA2E09812g	3708
gene-DEHA2E09834g	8472
gene-DEHA2E09856g	2560
gene-DEHA2E09878g	1742
gene-DEHA2E09900g	2313
gene-DEHA2E09922g	4863
gene-DEHA2E09944g	660
gene-DEHA2E09966g	24950
gene-DEHA2E09988g	2237
gene-DEHA2E10010g	5197
gene-DEHA2E10032r	2
gene-DEHA2E10054g	3082
gene-DEHA2E10076g	6710
gene-DEHA2E10098g	1779
gene-DEHA2E10120g	3018
gene-DEHA2E10142g	10793
gene-DEHA2E10164g	984
gene-DEHA2E10186g	2378
gene-DEHA2E10208g	7939
gene-DEHA2E10230r	2
gene-DEHA2E10252g	7
gene-DEHA2E10274g	1549
gene-DEHA2E10296g	543
gene-DEHA2E10318g	2224
gene-DEHA2E10340r	0
gene-DEHA2E10362g	808
gene-DEHA2E10384g	18056
gene-DEHA2E10406g	1212
gene-DEHA2E10428g	1849
gene-DEHA2E10450g	2963
gene-DEHA2E10472g	1820
gene-DEHA2E10494g	3016
gene-DEHA2E10516g	275
gene-DEHA2E10538g	2664
gene-DEHA2E10560g	766
gene-DEHA2E10582g	4009
gene-DEHA2E10604g	2724
gene-DEHA2E10626g	12673
gene-DEHA2E10648g	3169
gene-DEHA2E10670g	1502
gene-DEHA2E10692g	7151
gene-DEHA2E10714g	2712
gene-DEHA2E10736g	2328
gene-DEHA2E10758g	1765
gene-DEHA2E10780g	2449
gene-DEHA2E10802g	1827
gene-DEHA2E10824g	9609
gene-DEHA2E10846g	2571
gene-DEHA2E10868g	3733
gene-DEHA2E10890g	1811
gene-DEHA2E10912g	1997
gene-DEHA2E10934g	2682
gene-DEHA2E10956g	345
gene-DEHA2E10978g	12483
gene-DEHA2E11000g	3623
gene-DEHA2E11022g	6859
gene-DEHA2E11044g	1913
gene-DEHA2E11066g	2680
gene-DEHA2E11088g	4279
gene-DEHA2E11110g	1195
gene-DEHA2E11132g	219
gene-DEHA2E11154g	80
