Geneid	RNA STAR on Control4: mapped.bam
gene-DEHA2F06468g	2526
gene-DEHA2F06490g	1346
gene-DEHA2F06512g	2295
gene-DEHA2F06534g	2316
gene-DEHA2F06556g	763
gene-DEHA2F06578g	3467
gene-DEHA2F06600g	7720
gene-DEHA2F06622g	4486
gene-DEHA2F06644g	8450
gene-DEHA2F06666g	9556
gene-DEHA2F06688g	3253
gene-DEHA2F06710g	6530
gene-DEHA2F06732g	977
gene-DEHA2F06754g	16769
gene-DEHA2F06776g	3325
gene-DEHA2F06798g	11600
gene-DEHA2F06820g	17683
gene-DEHA2F06842g	2097
gene-DEHA2F06864g	2703
gene-DEHA2F06886g	3763
gene-DEHA2F06908g	3494
gene-DEHA2F06930g	1946
gene-DEHA2F06952r	5
gene-DEHA2F06974r	4
gene-DEHA2F06996g	2644
gene-DEHA2F07018g	2589
gene-DEHA2F07040g	10098
gene-DEHA2F07062g	1733
gene-DEHA2F07084g	4909
gene-DEHA2F07106g	4468
gene-DEHA2F07128g	575
gene-DEHA2F07150g	4058
gene-DEHA2F07172g	3103
gene-DEHA2F07194g	204
gene-DEHA2F07216r	0
gene-DEHA2F07238g	7587
gene-DEHA2F07260g	879
gene-DEHA2F07282g	5950
gene-DEHA2F07304g	18300
gene-DEHA2F07326g	1860
gene-DEHA2F07348g	1760
gene-DEHA2F07370g	5078
gene-DEHA2F07392g	13537
gene-DEHA2F07414g	14747
gene-DEHA2F07436g	3475
gene-DEHA2F07458g	2987
gene-DEHA2F07480g	2088
gene-DEHA2F07502g	5619
gene-DEHA2F07524g	87
gene-DEHA2F07546g	4358
gene-DEHA2F07568g	11029
gene-DEHA2F07590g	15703
gene-DEHA2F07612g	7849
gene-DEHA2F07634g	605
gene-DEHA2F07656g	2278
gene-DEHA2F07678g	11249
gene-DEHA2F07700g	443
gene-DEHA2F07722g	1464
gene-DEHA2F07744g	3134
gene-DEHA2F07766g	4729
gene-DEHA2F07788g	6837
gene-DEHA2F07810g	284
gene-DEHA2F07832g	611
gene-DEHA2F07854g	2776
gene-DEHA2F07876g	5165
gene-DEHA2F07898g	1509
gene-DEHA2F07920g	2264
gene-DEHA2F07942g	14686
gene-DEHA2F07964g	1284
gene-DEHA2F07986g	1629
gene-DEHA2F08008g	538
gene-DEHA2F08030g	787
gene-DEHA2F08052g	1805
gene-DEHA2F08074g	4410
gene-DEHA2F08096g	7213
gene-DEHA2F08118g	1225
gene-DEHA2F08140g	2060
gene-DEHA2F08162g	3904
gene-DEHA2F08184g	5301
gene-DEHA2F08206g	7624
gene-DEHA2F08228g	17833
gene-DEHA2F08250g	8190
gene-DEHA2F08272g	8701
gene-DEHA2F08294g	10027
gene-DEHA2F08316g	1637
gene-DEHA2F08338g	333
gene-DEHA2F08360g	13145
gene-DEHA2F08382g	5467
gene-DEHA2F08404g	1485
gene-DEHA2F08426g	874
gene-DEHA2F08448g	2979
gene-DEHA2F08470g	7975
gene-DEHA2F08492g	5971
gene-DEHA2F08514g	18457
gene-DEHA2F08536g	12771
gene-DEHA2F08558g	4613
gene-DEHA2F08580g	7014
gene-DEHA2F08602g	4021
gene-DEHA2F08624g	2549
gene-DEHA2F08646g	924
gene-DEHA2F08668g	2336
gene-DEHA2F08690g	3293
gene-DEHA2F08712g	11095
gene-DEHA2F08734g	3150
gene-DEHA2F08756g	4618
gene-DEHA2F08778g	1
gene-DEHA2F08800g	67
gene-DEHA2F08822g	1907
gene-DEHA2F08844g	1954
gene-DEHA2F08866g	14372
gene-DEHA2F08888g	4996
gene-DEHA2F08910g	2391
gene-DEHA2F08932g	4776
gene-DEHA2F08954g	1998
gene-DEHA2F08976g	5485
gene-DEHA2F08998g	10616
gene-DEHA2F09020g	5200
gene-DEHA2F09042r	2
gene-DEHA2F09064g	1484
gene-DEHA2F09086g	12649
gene-DEHA2F09108g	6383
gene-DEHA2F09130g	4739
gene-DEHA2F09152g	2697
gene-DEHA2F09174g	1494
gene-DEHA2F09196g	2782
gene-DEHA2F09218r	1
gene-DEHA2F09240g	2859
gene-DEHA2F09262g	11025
gene-DEHA2F09284g	6760
gene-DEHA2F09306g	1186
gene-DEHA2F09328g	7599
gene-DEHA2F09350g	4977
gene-DEHA2F09372g	4422
gene-DEHA2F09394g	6696
gene-DEHA2F09416g	2617
gene-DEHA2F09438g	9841
gene-DEHA2F09460g	3108
gene-DEHA2F09482g	2613
gene-DEHA2F09504g	14444
gene-DEHA2F09526g	23924
gene-DEHA2F09548g	12958
gene-DEHA2F09570g	15321
gene-DEHA2F09592g	1444
gene-DEHA2F09614g	18234
gene-DEHA2F09636g	3598
gene-DEHA2F09658g	2953
gene-DEHA2F09680g	16183
gene-DEHA2F09702g	4587
gene-DEHA2F09724g	26450
gene-DEHA2F09746g	2489
gene-DEHA2F09768g	7517
gene-DEHA2F09790g	1623
gene-DEHA2F09812g	2757
gene-DEHA2F09834g	3673
gene-DEHA2F09856g	3227
gene-DEHA2F09878g	2318
gene-DEHA2F09900g	13929
gene-DEHA2F09922g	1758
gene-DEHA2F09944g	3746
gene-DEHA2F09966g	4871
gene-DEHA2F09988g	5348
gene-DEHA2F10010g	1142
gene-DEHA2F10032g	1939
gene-DEHA2F10054g	2600
gene-DEHA2F10076g	10358
gene-DEHA2F10098g	1473
gene-DEHA2F10120g	9350
gene-DEHA2F10142g	2187
gene-DEHA2F10164g	879
gene-DEHA2F10186r	0
gene-DEHA2F10208g	3296
gene-DEHA2F10230g	1082
gene-DEHA2F10252g	2549
gene-DEHA2F10274g	7053
gene-DEHA2F10296g	2632
gene-DEHA2F10318g	2209
gene-DEHA2F10340g	4835
gene-DEHA2F10362g	3651
gene-DEHA2F10384g	4049
gene-DEHA2F10406g	715
gene-DEHA2F10428g	11421
gene-DEHA2F10450g	10498
gene-DEHA2F10472g	332
gene-DEHA2F10494g	11246
gene-DEHA2F10516g	1553
gene-DEHA2F10538g	1955
gene-DEHA2F10560g	1740
gene-DEHA2F10582g	2904
gene-DEHA2F10604g	2
gene-DEHA2F10626g	4255
gene-DEHA2F10648g	1821
gene-DEHA2F10670g	6619
gene-DEHA2F10692g	2438
gene-DEHA2F10714g	3039
gene-DEHA2F10736g	13277
gene-DEHA2F10758g	1127
gene-DEHA2F10780g	1645
gene-DEHA2F10802g	20
gene-DEHA2F10824g	8744
gene-DEHA2F10846g	1164
gene-DEHA2F10868g	5680
gene-DEHA2F10890g	2979
gene-DEHA2F10912g	3157
gene-DEHA2F10934g	2866
gene-DEHA2F10956g	123
gene-DEHA2F10978g	17846
gene-DEHA2F11000g	22
gene-DEHA2F11022g	5235
gene-DEHA2F11044g	5992
gene-DEHA2F11066g	3795
gene-DEHA2F11088g	14
gene-DEHA2F11110g	9846
gene-DEHA2F11132g	555
gene-DEHA2F11154g	2801
gene-DEHA2F11176g	3667
gene-DEHA2F11198g	3784
gene-DEHA2F11220g	3608
gene-DEHA2F11242g	4296
gene-DEHA2F11264r	0
gene-DEHA2F11286g	978
gene-DEHA2F11308g	5429
gene-DEHA2F11330g	4522
gene-DEHA2F11352g	4111
gene-DEHA2F11374g	7886
gene-DEHA2F11396g	497
gene-DEHA2F11418g	5810
gene-DEHA2F11440g	6676
gene-DEHA2F11462g	62
gene-DEHA2F11484g	6
gene-DEHA2F11506g	2865
gene-DEHA2F11528g	1285
gene-DEHA2F11550g	2783
gene-DEHA2F11572g	3305
gene-DEHA2F11594g	2563
gene-DEHA2F11616g	3663
gene-DEHA2F11638g	5613
gene-DEHA2F11660g	4167
gene-DEHA2F11682g	2342
gene-DEHA2F11704g	4766
gene-DEHA2F11726g	12139
gene-DEHA2F11748g	637
gene-DEHA2F11770g	294
gene-DEHA2F11792g	548
gene-DEHA2F11814g	1318
gene-DEHA2F11836g	3235
gene-DEHA2F11858g	2333
gene-DEHA2F11880g	8975
gene-DEHA2F11902g	5694
gene-DEHA2F11924g	10602
gene-DEHA2F11946g	37
gene-DEHA2F11968g	1158
gene-DEHA2F11990g	1089
gene-DEHA2F12012g	17515
gene-DEHA2F12034g	3898
gene-DEHA2F12056r	1
gene-DEHA2F12078g	4486
gene-DEHA2F12100g	2902
gene-DEHA2F12122g	6164
gene-DEHA2F12144g	1874
gene-DEHA2F12166g	228
gene-DEHA2F12188g	433
gene-DEHA2F12210g	1468
gene-DEHA2F12232g	3280
gene-DEHA2F12254r	0
gene-DEHA2F12276g	4150
gene-DEHA2F12298g	1450
gene-DEHA2F12320g	14779
gene-DEHA2F12342g	1213
gene-DEHA2F12364g	7479
gene-DEHA2F12386g	14332
gene-DEHA2F12408g	9127
gene-DEHA2F12430g	15882
gene-DEHA2F12452g	6407
gene-DEHA2F12474g	2291
gene-DEHA2F12496g	14227
gene-DEHA2F12518g	6011
gene-DEHA2F12540g	23144
gene-DEHA2F12562g	8679
gene-DEHA2F12584g	2880
gene-DEHA2F12606g	8812
gene-DEHA2F12628g	3448
gene-DEHA2F12650g	2364
gene-DEHA2F12672g	49
gene-DEHA2F12694g	687
gene-DEHA2F12716g	4258
gene-DEHA2F12738g	1691
gene-DEHA2F12760g	1916
gene-DEHA2F12782g	0
gene-DEHA2F12804g	6803
gene-DEHA2F12826g	18385
gene-DEHA2F12848g	8026
gene-DEHA2F12870g	11101
gene-DEHA2F12892g	3187
gene-DEHA2F12914g	4366
gene-DEHA2F12936g	5707
gene-DEHA2F12958g	796
gene-DEHA2F12980g	18924
gene-DEHA2F13002g	5641
gene-DEHA2F13024g	4017
gene-DEHA2F13046g	3292
gene-DEHA2F13068g	3421
gene-DEHA2F13090g	1653
gene-DEHA2F13112g	3457
gene-DEHA2F13134g	1589
gene-DEHA2F13156g	13226
gene-DEHA2F13178g	7433
gene-DEHA2F13200g	2140
gene-DEHA2F13222g	1977
gene-DEHA2F13244g	2377
gene-DEHA2F13266g	11024
gene-DEHA2F13288g	4201
gene-DEHA2F13310g	1449
gene-DEHA2F13332g	5229
gene-DEHA2F13354g	2197
gene-DEHA2F13376g	4556
gene-DEHA2F13398g	4876
gene-DEHA2F13420g	6127
gene-DEHA2F13442g	2627
gene-DEHA2F13464g	8859
gene-DEHA2F13486g	1311
gene-DEHA2F13508g	72
gene-DEHA2F13530g	5799
gene-DEHA2F13552g	7069
gene-DEHA2F13574g	2037
gene-DEHA2F13596g	2184
gene-DEHA2F13618g	2715
gene-DEHA2F13640g	2661
gene-DEHA2F13662r	0
gene-DEHA2F13684g	30134
gene-DEHA2F13706g	1632
gene-DEHA2F13728g	3937
gene-DEHA2F13750g	4951
gene-DEHA2F13772g	1394
gene-DEHA2F13794g	3047
gene-DEHA2F13816g	1912
gene-DEHA2F13838g	2948
gene-DEHA2F13860g	13751
gene-DEHA2F13882g	4837
gene-DEHA2F13904g	26443
gene-DEHA2F13926g	506
gene-DEHA2F13948g	7000
gene-DEHA2F13970g	2087
gene-DEHA2F13992g	27454
gene-DEHA2F14014g	2426
gene-DEHA2F14036g	1071
gene-DEHA2F14058g	5869
gene-DEHA2F14080g	1791
gene-DEHA2F14102g	647
gene-DEHA2F14124g	2329
gene-DEHA2F14146g	1777
gene-DEHA2F14168g	1000
gene-DEHA2F14190g	2827
gene-DEHA2F14212g	1621
gene-DEHA2F14234g	3822
gene-DEHA2F14256g	2121
gene-DEHA2F14278g	139
gene-DEHA2F14300g	2370
gene-DEHA2F14322g	31233
gene-DEHA2F14344g	1099
gene-DEHA2F14366g	7775
gene-DEHA2F14388r	3
gene-DEHA2F14410g	4408
gene-DEHA2F14432g	10497
gene-DEHA2F14454g	2601
gene-DEHA2F14476g	10991
gene-DEHA2F14498g	3833
gene-DEHA2F14520g	4646
gene-DEHA2F14542g	879
gene-DEHA2F14564g	7122
gene-DEHA2F14586g	5136
gene-DEHA2F14608g	2116
gene-DEHA2F14630g	2639
gene-DEHA2F14652g	2350
gene-DEHA2F14674g	2166
gene-DEHA2F14696g	3649
gene-DEHA2F14718g	5442
gene-DEHA2F14740g	26158
gene-DEHA2F14762g	5075
gene-DEHA2F14784g	3054
gene-DEHA2F14806g	2072
gene-DEHA2F14828g	2873
gene-DEHA2F14850g	4553
gene-DEHA2F14872g	3343
gene-DEHA2F14894g	18
gene-DEHA2F14916g	2325
gene-DEHA2F14938g	7562
gene-DEHA2F14960g	9488
gene-DEHA2F14982g	34207
gene-DEHA2F15004g	37
gene-DEHA2F15026g	48
gene-DEHA2F15048g	1745
gene-DEHA2F15070g	11268
gene-DEHA2F15092g	6275
gene-DEHA2F15114g	1472
gene-DEHA2F15136g	4054
gene-DEHA2F15158g	1841
gene-DEHA2F15180g	3639
gene-DEHA2F15202g	10223
gene-DEHA2F15224g	4624
gene-DEHA2F15246g	9579
gene-DEHA2F15268g	2846
gene-DEHA2F15290g	1782
gene-DEHA2F15312g	1655
gene-DEHA2F15334g	1053
gene-DEHA2F15356g	6187
gene-DEHA2F15378g	969
gene-DEHA2F15400g	510
gene-DEHA2F15422g	17829
gene-DEHA2F15444g	720
gene-DEHA2F15466g	2669
gene-DEHA2F15488g	2071
gene-DEHA2F15510g	2925
gene-DEHA2F15532g	490
gene-DEHA2F15554g	1266
gene-DEHA2F15576g	2645
gene-DEHA2F15598g	3298
gene-DEHA2F15620g	5987
gene-DEHA2F15642g	3842
gene-DEHA2F15664g	3214
gene-DEHA2F15686g	315
gene-DEHA2F15708g	8205
gene-DEHA2F15730g	1122
gene-DEHA2F15752g	4735
gene-DEHA2F15774g	1783
gene-DEHA2F15796g	3438
gene-DEHA2F15818g	2346
gene-DEHA2F15840g	2434
gene-DEHA2F15862g	4998
gene-DEHA2F15884g	2902
gene-DEHA2F15906g	748
gene-DEHA2F15928g	2660
gene-DEHA2F15950g	5524
gene-DEHA2F15972g	1066
gene-DEHA2F15994g	5726
gene-DEHA2F16016g	2201
gene-DEHA2F16038g	8286
gene-DEHA2F16060g	5537
gene-DEHA2F16082g	4079
gene-DEHA2F16104g	2166
gene-DEHA2F16126g	2691
gene-DEHA2F16148g	2224
gene-DEHA2F16170g	5297
gene-DEHA2F16192g	5025
gene-DEHA2F16214g	126
gene-DEHA2F16236g	7859
gene-DEHA2F16258g	3691
gene-DEHA2F16280g	2550
gene-DEHA2F16302g	4543
gene-DEHA2F16324g	4180
gene-DEHA2F16346g	4577
gene-DEHA2F16368g	2221
gene-DEHA2F16390g	6286
gene-DEHA2F16412g	958
gene-DEHA2F16434g	10477
gene-DEHA2F16456g	13348
gene-DEHA2F16478g	19511
gene-DEHA2F16500g	1077
gene-DEHA2F16522g	6110
gene-DEHA2F16544g	18480
gene-DEHA2F16566g	15855
gene-DEHA2F16588g	4411
gene-DEHA2F16610g	3258
gene-DEHA2F16632g	4396
gene-DEHA2F16654g	167
gene-DEHA2F16676g	1882
gene-DEHA2F16698g	10451
gene-DEHA2F16720g	5143
gene-DEHA2F16742g	1347
gene-DEHA2F16764g	3574
gene-DEHA2F16786g	5896
gene-DEHA2F16808g	3914
gene-DEHA2F16830g	108
gene-DEHA2F16852g	5603
gene-DEHA2F16874g	1374
gene-DEHA2F16896g	1179
gene-DEHA2F16918g	2223
gene-DEHA2F16940g	1882
gene-DEHA2F16962g	58
gene-DEHA2F16984g	8256
gene-DEHA2F17006g	6593
gene-DEHA2F17028g	571
gene-DEHA2F17050g	2487
gene-DEHA2F17072g	2383
gene-DEHA2F17094g	9477
gene-DEHA2F17116g	13742
gene-DEHA2F17138g	4732
gene-DEHA2F17160g	4589
gene-DEHA2F17182g	14099
gene-DEHA2F17204g	38706
gene-DEHA2F17226g	3618
gene-DEHA2F17248g	2724
gene-DEHA2F17270g	1091
gene-DEHA2F17292g	1089
gene-DEHA2F17314g	2256
gene-DEHA2F17336g	1981
gene-DEHA2F17358g	8797
gene-DEHA2F17380g	1234
gene-DEHA2F17402g	71
gene-DEHA2F17424g	19076
gene-DEHA2F17446g	4873
gene-DEHA2F17468g	3890
gene-DEHA2F17490g	3322
gene-DEHA2F17512g	2081
gene-DEHA2F17534g	3726
gene-DEHA2F17556g	1558
gene-DEHA2F17578g	250
gene-DEHA2F17600g	3050
gene-DEHA2F17622g	4499
gene-DEHA2F17644g	1571
gene-DEHA2F17666g	2502
gene-DEHA2F17688g	2096
gene-DEHA2F17710g	4318
gene-DEHA2F17732g	11130
gene-DEHA2F17754g	3812
gene-DEHA2F17776g	14184
gene-DEHA2F17798g	17529
gene-DEHA2F17820g	488
gene-DEHA2F17842g	1805
gene-DEHA2F17864g	2555
gene-DEHA2F17886g	5305
gene-DEHA2F17908g	135
gene-DEHA2F17930g	533
gene-DEHA2F17952g	1335
gene-DEHA2F17974r	8
gene-DEHA2F17996g	301
gene-DEHA2F18018g	5005
gene-DEHA2F18040g	1114
gene-DEHA2F18062g	4824
gene-DEHA2F18084r	13
gene-DEHA2F18106g	4124
gene-DEHA2F18128g	2314
gene-DEHA2F18150g	3314
gene-DEHA2F18172g	3082
gene-DEHA2F18194g	2818
gene-DEHA2F18216g	31592
gene-DEHA2F18238g	9311
gene-DEHA2F18260g	971
gene-DEHA2F18282g	6924
gene-DEHA2F18304g	4223
gene-DEHA2F18634g	2038
gene-DEHA2F18656g	17318
gene-DEHA2F18678g	3214
gene-DEHA2F18700g	1432
gene-DEHA2F18722g	5463
gene-DEHA2F18744g	17724
gene-DEHA2F18766g	13216
gene-DEHA2F18788g	3996
gene-DEHA2F18810g	4973
gene-DEHA2F18832g	13110
gene-DEHA2F18854g	1228
gene-DEHA2F18876g	3128
gene-DEHA2F18898g	1796
gene-DEHA2F18920g	765
gene-DEHA2F18964g	1680
gene-DEHA2F18986g	8866
gene-DEHA2F19008g	1798
gene-DEHA2F19030g	1477
gene-DEHA2F19052g	8617
gene-DEHA2F19074g	3972
gene-DEHA2F19096g	4357
gene-DEHA2F19118g	210
gene-DEHA2F19140g	3647
gene-DEHA2F19162g	6430
gene-DEHA2F19184g	1037
gene-DEHA2F19206g	8
gene-DEHA2F19228g	4873
gene-DEHA2F19250g	2029
gene-DEHA2F19272g	10113
gene-DEHA2F19294g	3362
gene-DEHA2F19316g	8760
gene-DEHA2F19338g	3640
gene-DEHA2F19360g	2224
gene-DEHA2F19382g	7548
gene-DEHA2F19404g	2396
gene-DEHA2F19426g	2553
gene-DEHA2F19448g	2967
gene-DEHA2F19470g	1430
gene-DEHA2F19492g	1335
gene-DEHA2F19514g	13940
gene-DEHA2F19536g	99
gene-DEHA2F19558g	2307
gene-DEHA2F19580g	64
gene-DEHA2F19602g	4102
gene-DEHA2F19624g	5316
gene-DEHA2F19646g	5053
gene-DEHA2F19668g	2656
gene-DEHA2F19690g	5850
gene-DEHA2F19712g	611
gene-DEHA2F19734g	137
gene-DEHA2F19756g	1725
gene-DEHA2F19778g	8979
gene-DEHA2F19800g	1446
gene-DEHA2F19822g	2677
gene-DEHA2F19910g	2459
gene-DEHA2F19932g	40771
gene-DEHA2F19954g	2918
gene-DEHA2F19976g	3869
gene-DEHA2F19998g	2633
gene-DEHA2F20020g	6318
gene-DEHA2F20042g	2208
gene-DEHA2F20064g	5396
gene-DEHA2F20086g	5047
gene-DEHA2F20108g	9474
gene-DEHA2F20130g	2302
gene-DEHA2F20152g	3934
gene-DEHA2F20174g	5506
gene-DEHA2F20196g	2750
gene-DEHA2F20218g	5772
gene-DEHA2F20240g	1734
gene-DEHA2F20262g	1528
gene-DEHA2F20284g	591
gene-DEHA2F20306g	1075
gene-DEHA2F20328g	8623
gene-DEHA2F20350g	1420
gene-DEHA2F20372g	4022
gene-DEHA2F20394g	15623
gene-DEHA2F20416g	6
gene-DEHA2F20438g	11
gene-DEHA2F20460g	2514
gene-DEHA2F20482g	2248
gene-DEHA2F20504g	2457
gene-DEHA2F20526g	1550
gene-DEHA2F20548g	3054
gene-DEHA2F20570g	17
gene-DEHA2F20592g	10677
gene-DEHA2F20614g	2412
gene-DEHA2F20636g	2330
gene-DEHA2F20658g	16778
gene-DEHA2F20680g	2176
gene-DEHA2F20702g	6077
gene-DEHA2F20724g	833
gene-DEHA2F20746g	1155
gene-DEHA2F20768g	4942
gene-DEHA2F20790g	1162
gene-DEHA2F20812g	5981
gene-DEHA2F20834g	5066
gene-DEHA2F20856g	3507
gene-DEHA2F20878g	3947
gene-DEHA2F20900g	20589
gene-DEHA2F20922g	1011
gene-DEHA2F20944g	8652
gene-DEHA2F20966g	3282
gene-DEHA2F20988g	8531
gene-DEHA2F21010g	1377
gene-DEHA2F21032g	2319
gene-DEHA2F21054g	6944
gene-DEHA2F21076g	7570
gene-DEHA2F21098g	7999
gene-DEHA2F21120g	16007
gene-DEHA2F21142g	3309
gene-DEHA2F21164g	1942
gene-DEHA2F21186g	1578
gene-DEHA2F21208g	4322
gene-DEHA2F21230g	477
gene-DEHA2F21252g	1109
gene-DEHA2F21274g	864
gene-DEHA2F21296r	14
gene-DEHA2F21318g	1787
gene-DEHA2F21340g	2282
gene-DEHA2F21362g	1994
gene-DEHA2F21384g	9037
gene-DEHA2F21406g	323
gene-DEHA2F21428g	1755
gene-DEHA2F21450g	14796
gene-DEHA2F21472g	3735
gene-DEHA2F21494g	9212
gene-DEHA2F21516g	4383
gene-DEHA2F21538g	4098
gene-DEHA2F21560g	1173
gene-DEHA2F21582g	6802
gene-DEHA2F21604g	2370
gene-DEHA2F21626g	1160
gene-DEHA2F21648g	4306
gene-DEHA2F21670g	6427
gene-DEHA2F21692g	3616
gene-DEHA2F21714r	0
gene-DEHA2F21736g	2052
gene-DEHA2F21758g	2250
gene-DEHA2F21780r	6
gene-DEHA2F21802g	928
gene-DEHA2F21824g	1873
gene-DEHA2F21846g	1204
gene-DEHA2F21868g	2821
gene-DEHA2F21890g	16807
gene-DEHA2F21912g	1769
gene-DEHA2F21934g	1758
gene-DEHA2F21956g	2265
gene-DEHA2F21978g	2504
gene-DEHA2F22000g	1820
gene-DEHA2F22022g	2267
gene-DEHA2F22044g	408
gene-DEHA2F22066g	3107
gene-DEHA2F22088g	1378
gene-DEHA2F22110g	12226
gene-DEHA2F22132g	149
gene-DEHA2F22154g	2873
gene-DEHA2F22176g	3583
gene-DEHA2F22198g	3262
gene-DEHA2F22220g	42
gene-DEHA2F22242g	15685
gene-DEHA2F22264g	11044
gene-DEHA2F22286g	3631
gene-DEHA2F22308g	25941
gene-DEHA2F22330g	3067
gene-DEHA2F22352g	7375
gene-DEHA2F22374g	21347
gene-DEHA2F22396g	7
gene-DEHA2F22418g	285
gene-DEHA2F22440g	647
gene-DEHA2F22462g	1194
gene-DEHA2F22484g	4506
gene-DEHA2F22506g	8800
gene-DEHA2F22528g	2809
gene-DEHA2F22550g	12733
gene-DEHA2F22572g	4736
gene-DEHA2F22594g	1578
gene-DEHA2F22616g	2543
gene-DEHA2F22638g	6888
gene-DEHA2F22660g	8890
gene-DEHA2F22682g	11478
gene-DEHA2F22704g	2824
gene-DEHA2F22726g	4820
gene-DEHA2F22748g	10572
gene-DEHA2F22770g	19052
gene-DEHA2F22792g	180
gene-DEHA2F22814g	1
gene-DEHA2F22836g	11988
gene-DEHA2F22858g	8337
gene-DEHA2F22880g	1257
gene-DEHA2F22902g	7351
gene-DEHA2F22924g	1290
gene-DEHA2F22946g	1560
gene-DEHA2F22968g	1340
gene-DEHA2F22990g	2534
gene-DEHA2F23012g	16022
gene-DEHA2F23034r	0
gene-DEHA2F23056r	0
gene-DEHA2F23078g	2811
gene-DEHA2F23100g	280
gene-DEHA2F23122g	5381
gene-DEHA2F23144g	5121
gene-DEHA2F23166g	6516
gene-DEHA2F23188g	3603
gene-DEHA2F23210g	5289
gene-DEHA2F23232g	2008
gene-DEHA2F23254g	132
gene-DEHA2F23276g	3446
gene-DEHA2F23298g	1613
gene-DEHA2F23320g	2904
gene-DEHA2F23342g	18361
gene-DEHA2F23364g	4368
gene-DEHA2F23386g	4206
gene-DEHA2F23408g	7960
gene-DEHA2F23430g	1592
gene-DEHA2F23452g	7250
gene-DEHA2F23474g	7408
gene-DEHA2F23496g	16979
gene-DEHA2F23518g	4590
gene-DEHA2F23540g	593
gene-DEHA2F23562g	2003
gene-DEHA2F23584g	1096
gene-DEHA2F23606g	292
gene-DEHA2F23628g	630
gene-DEHA2F23650g	1577
gene-DEHA2F23672g	5021
gene-DEHA2F23694g	3382
gene-DEHA2F23716g	1863
gene-DEHA2F23738g	5051
gene-DEHA2F23760g	1596
gene-DEHA2F23782g	10388
gene-DEHA2F23804g	3280
gene-DEHA2F23826g	3312
gene-DEHA2F23848g	9315
gene-DEHA2F23870g	5574
gene-DEHA2F23892g	6655
gene-DEHA2F23914g	688
gene-DEHA2F23936r	0
gene-DEHA2F23958g	3814
gene-DEHA2F23980g	8176
gene-DEHA2F24002g	5555
gene-DEHA2F24024g	5538
gene-DEHA2F24046g	6681
gene-DEHA2F24068g	1495
gene-DEHA2F24090g	2234
gene-DEHA2F24112g	4631
gene-DEHA2F24134g	1313
gene-DEHA2F24156g	7982
gene-DEHA2F24178g	3094
gene-DEHA2F24200g	2625
gene-DEHA2F24222g	1851
gene-DEHA2F24244g	881
gene-DEHA2F24266g	2422
gene-DEHA2F24288g	3516
gene-DEHA2F24310g	3503
gene-DEHA2F24332g	685
gene-DEHA2F24354g	1686
gene-DEHA2F24376r	0
gene-DEHA2F24398g	56394
gene-DEHA2F24420g	1299
gene-DEHA2F24442g	4091
gene-DEHA2F24464g	1651
gene-DEHA2F24486g	3513
gene-DEHA2F24508g	3603
gene-DEHA2F24530g	2410
gene-DEHA2F24552g	2679
gene-DEHA2F24574g	658
gene-DEHA2F24596g	1203
gene-DEHA2F24618g	2255
gene-DEHA2F24640g	3382
gene-DEHA2F24662g	4729
gene-DEHA2F24684r	3
gene-DEHA2F24706g	1594
gene-DEHA2F24728g	2767
gene-DEHA2F24750g	7944
gene-DEHA2F24772g	121
gene-DEHA2F24794g	6091
gene-DEHA2F24816g	2775
gene-DEHA2F24838g	3298
gene-DEHA2F24860g	12419
gene-DEHA2F24882g	5628
gene-DEHA2F24904g	1580
gene-DEHA2F24926g	7251
gene-DEHA2F24948g	2289
gene-DEHA2F24970g	60
gene-DEHA2F24992g	4586
gene-DEHA2F25014g	6164
gene-DEHA2F25036g	1503
gene-DEHA2F25058g	24967
gene-DEHA2F25080g	3049
gene-DEHA2F25102g	12566
gene-DEHA2F25124g	7350
gene-DEHA2F25146g	19236
gene-DEHA2F25168g	1094
gene-DEHA2F25190g	1929
gene-DEHA2F25212g	3846
gene-DEHA2F25234g	4317
gene-DEHA2F25256g	2740
gene-DEHA2F25278g	3634
gene-DEHA2F25300g	2334
gene-DEHA2F25322g	5220
gene-DEHA2F25344g	7466
gene-DEHA2F25366g	0
gene-DEHA2F25388g	2286
gene-DEHA2F25410g	1345
gene-DEHA2F25432g	2236
gene-DEHA2F25454g	2047
gene-DEHA2F25476g	5859
gene-DEHA2F25498g	5714
gene-DEHA2F25520g	1889
gene-DEHA2F25542g	1376
gene-DEHA2F25564g	10182
gene-DEHA2F25586g	5405
gene-DEHA2F25608g	6
gene-DEHA2F25630g	1336
gene-DEHA2F25652g	1969
gene-DEHA2F25674g	905
gene-DEHA2F25696g	1566
gene-DEHA2F25718g	8590
gene-DEHA2F25740g	17443
gene-DEHA2F25762g	1916
gene-DEHA2F25784g	4927
gene-DEHA2F25806g	3522
gene-DEHA2F25828g	2618
gene-DEHA2F25850g	3102
gene-DEHA2F25872g	3270
gene-DEHA2F25894g	2575
gene-DEHA2F25916g	8
gene-DEHA2F25938g	3261
gene-DEHA2F25960g	5944
gene-DEHA2F25982g	2067
gene-DEHA2F26004g	4963
gene-DEHA2F26026g	3345
gene-DEHA2F26048g	7745
gene-DEHA2F26070g	7742
gene-DEHA2F26092g	5187
gene-DEHA2F26114g	4550
gene-DEHA2F26136g	2305
gene-DEHA2F26158g	45
gene-DEHA2F26180g	2072
gene-DEHA2F26202g	1197
gene-DEHA2F26224g	4107
