Geneid	RNA STAR on 1MKCl2: mapped.bam
gene-DEHA2F06622g	6448
gene-DEHA2F06644g	5738
gene-DEHA2F06666g	15683
gene-DEHA2F06688g	3666
gene-DEHA2F06710g	4393
gene-DEHA2F06732g	654
gene-DEHA2F06754g	16840
gene-DEHA2F06776g	2413
gene-DEHA2F06798g	15291
gene-DEHA2F06820g	20155
gene-DEHA2F06842g	3248
gene-DEHA2F06864g	3088
gene-DEHA2F06886g	2388
gene-DEHA2F06908g	4351
gene-DEHA2F06930g	1248
gene-DEHA2F06952r	1
gene-DEHA2F06974r	3
gene-DEHA2F06996g	1994
gene-DEHA2F07018g	3321
gene-DEHA2F07040g	4992
gene-DEHA2F07062g	2230
gene-DEHA2F07084g	4377
gene-DEHA2F07106g	3155
gene-DEHA2F07128g	431
gene-DEHA2F07150g	8940
gene-DEHA2F07172g	2505
gene-DEHA2F07194g	80
gene-DEHA2F07216r	0
gene-DEHA2F07238g	5823
gene-DEHA2F07260g	493
gene-DEHA2F07282g	5113
gene-DEHA2F07304g	18037
gene-DEHA2F07326g	2943
gene-DEHA2F07348g	2926
gene-DEHA2F07370g	4969
gene-DEHA2F07392g	9101
gene-DEHA2F07414g	15640
gene-DEHA2F07436g	3744
gene-DEHA2F07458g	6494
gene-DEHA2F07480g	1408
gene-DEHA2F07502g	4697
gene-DEHA2F07524g	22
gene-DEHA2F07546g	4158
gene-DEHA2F07568g	7832
gene-DEHA2F07590g	13885
gene-DEHA2F07612g	6854
gene-DEHA2F07634g	1086
gene-DEHA2F07656g	1543
gene-DEHA2F07678g	8678
gene-DEHA2F07700g	189
gene-DEHA2F07722g	2090
gene-DEHA2F07744g	2216
gene-DEHA2F07766g	4465
gene-DEHA2F07788g	5804
gene-DEHA2F07810g	267
gene-DEHA2F07832g	766
gene-DEHA2F07854g	2233
gene-DEHA2F07876g	4608
gene-DEHA2F07898g	1611
gene-DEHA2F07920g	1515
gene-DEHA2F07942g	17393
gene-DEHA2F07964g	948
gene-DEHA2F07986g	1605
gene-DEHA2F08008g	378
gene-DEHA2F08030g	2030
gene-DEHA2F08052g	2499
gene-DEHA2F08074g	4616
gene-DEHA2F08096g	3791
gene-DEHA2F08118g	1694
gene-DEHA2F08140g	1896
gene-DEHA2F08162g	3700
gene-DEHA2F08184g	5180
gene-DEHA2F08206g	6641
gene-DEHA2F08228g	28490
gene-DEHA2F08250g	7917
gene-DEHA2F08272g	11563
gene-DEHA2F08294g	21232
gene-DEHA2F08316g	1542
gene-DEHA2F08338g	266
gene-DEHA2F08360g	16431
gene-DEHA2F08382g	6580
gene-DEHA2F08404g	1194
gene-DEHA2F08426g	790
gene-DEHA2F08448g	4532
gene-DEHA2F08470g	9291
gene-DEHA2F08492g	12550
gene-DEHA2F08514g	9232
gene-DEHA2F08536g	9785
gene-DEHA2F08558g	3565
gene-DEHA2F08580g	12292
gene-DEHA2F08602g	3248
gene-DEHA2F08624g	2571
gene-DEHA2F08646g	286
gene-DEHA2F08668g	1619
gene-DEHA2F08690g	3384
gene-DEHA2F08712g	10515
gene-DEHA2F08734g	2393
gene-DEHA2F08756g	2116
gene-DEHA2F08778g	0
gene-DEHA2F08800g	36
gene-DEHA2F08822g	1152
gene-DEHA2F08844g	1232
gene-DEHA2F08866g	29694
gene-DEHA2F08888g	15234
gene-DEHA2F08910g	2249
gene-DEHA2F08932g	3867
gene-DEHA2F08954g	1721
gene-DEHA2F08976g	4747
gene-DEHA2F08998g	6731
gene-DEHA2F09020g	2350
gene-DEHA2F09042r	3
gene-DEHA2F09064g	810
gene-DEHA2F09086g	7664
gene-DEHA2F09108g	3676
gene-DEHA2F09130g	3975
gene-DEHA2F09152g	3220
gene-DEHA2F09174g	1060
gene-DEHA2F09196g	2229
gene-DEHA2F09218r	0
gene-DEHA2F09240g	1947
gene-DEHA2F09262g	5151
gene-DEHA2F09284g	3482
gene-DEHA2F09306g	649
gene-DEHA2F09328g	5709
gene-DEHA2F09350g	4708
gene-DEHA2F09372g	10656
gene-DEHA2F09394g	4226
gene-DEHA2F09416g	2953
gene-DEHA2F09438g	5637
gene-DEHA2F09460g	3358
gene-DEHA2F09482g	1772
gene-DEHA2F09504g	7527
gene-DEHA2F09526g	16845
gene-DEHA2F09548g	4281
gene-DEHA2F09570g	13883
gene-DEHA2F09592g	948
gene-DEHA2F09614g	31015
gene-DEHA2F09636g	2128
gene-DEHA2F09658g	1725
gene-DEHA2F09680g	9086
gene-DEHA2F09702g	3470
gene-DEHA2F09724g	19270
gene-DEHA2F09746g	2314
gene-DEHA2F09768g	11850
gene-DEHA2F09790g	2143
gene-DEHA2F09812g	2305
gene-DEHA2F09834g	8448
gene-DEHA2F09856g	3058
gene-DEHA2F09878g	2008
gene-DEHA2F09900g	13090
gene-DEHA2F09922g	1734
gene-DEHA2F09944g	3204
gene-DEHA2F09966g	4713
gene-DEHA2F09988g	3980
gene-DEHA2F10010g	829
gene-DEHA2F10032g	1268
gene-DEHA2F10054g	1103
gene-DEHA2F10076g	6970
gene-DEHA2F10098g	1245
gene-DEHA2F10120g	10403
gene-DEHA2F10142g	3766
gene-DEHA2F10164g	1041
gene-DEHA2F10186r	1
gene-DEHA2F10208g	2524
gene-DEHA2F10230g	1095
gene-DEHA2F10252g	2213
gene-DEHA2F10274g	5848
gene-DEHA2F10296g	2024
gene-DEHA2F10318g	1278
gene-DEHA2F10340g	4341
gene-DEHA2F10362g	3138
gene-DEHA2F10384g	2056
gene-DEHA2F10406g	986
gene-DEHA2F10428g	7723
gene-DEHA2F10450g	4576
gene-DEHA2F10472g	154
gene-DEHA2F10494g	15280
gene-DEHA2F10516g	1518
gene-DEHA2F10538g	1660
gene-DEHA2F10560g	1477
gene-DEHA2F10582g	7050
gene-DEHA2F10604g	0
gene-DEHA2F10626g	5735
gene-DEHA2F10648g	1824
gene-DEHA2F10670g	11646
gene-DEHA2F10692g	2322
gene-DEHA2F10714g	2446
gene-DEHA2F10736g	6413
gene-DEHA2F10758g	446
gene-DEHA2F10780g	4598
gene-DEHA2F10802g	25
gene-DEHA2F10824g	4325
gene-DEHA2F10846g	4274
gene-DEHA2F10868g	7918
gene-DEHA2F10890g	2833
gene-DEHA2F10912g	2371
gene-DEHA2F10934g	3143
gene-DEHA2F10956g	53
gene-DEHA2F10978g	5277
gene-DEHA2F11000g	12
gene-DEHA2F11022g	2544
gene-DEHA2F11044g	4779
gene-DEHA2F11066g	9772
gene-DEHA2F11088g	28
gene-DEHA2F11110g	16498
gene-DEHA2F11132g	673
gene-DEHA2F11154g	3027
gene-DEHA2F11176g	2926
gene-DEHA2F11198g	4185
gene-DEHA2F11220g	2885
gene-DEHA2F11242g	4505
gene-DEHA2F11264r	0
gene-DEHA2F11286g	1366
gene-DEHA2F11308g	4586
gene-DEHA2F11330g	3655
gene-DEHA2F11352g	3643
gene-DEHA2F11374g	4399
gene-DEHA2F11396g	1294
gene-DEHA2F11418g	4458
gene-DEHA2F11440g	4910
gene-DEHA2F11462g	30
gene-DEHA2F11484g	4
gene-DEHA2F11506g	1420
gene-DEHA2F11528g	707
gene-DEHA2F11550g	1357
gene-DEHA2F11572g	2809
gene-DEHA2F11594g	4156
gene-DEHA2F11616g	7211
gene-DEHA2F11638g	6601
gene-DEHA2F11660g	4254
gene-DEHA2F11682g	1893
gene-DEHA2F11704g	2092
gene-DEHA2F11726g	12464
gene-DEHA2F11748g	520
gene-DEHA2F11770g	339
gene-DEHA2F11792g	303
gene-DEHA2F11814g	755
gene-DEHA2F11836g	2800
gene-DEHA2F11858g	1544
gene-DEHA2F11880g	7366
gene-DEHA2F11902g	4355
gene-DEHA2F11924g	12301
gene-DEHA2F11946g	7
gene-DEHA2F11968g	774
gene-DEHA2F11990g	1420
gene-DEHA2F12012g	13254
gene-DEHA2F12034g	2596
gene-DEHA2F12056r	3
gene-DEHA2F12078g	2763
gene-DEHA2F12100g	2735
gene-DEHA2F12122g	4195
gene-DEHA2F12144g	1793
gene-DEHA2F12166g	302
gene-DEHA2F12188g	590
gene-DEHA2F12210g	1026
gene-DEHA2F12232g	6412
gene-DEHA2F12254r	0
gene-DEHA2F12276g	3029
gene-DEHA2F12298g	1054
gene-DEHA2F12320g	10122
gene-DEHA2F12342g	620
gene-DEHA2F12364g	3792
gene-DEHA2F12386g	20947
gene-DEHA2F12408g	7534
gene-DEHA2F12430g	24796
gene-DEHA2F12452g	5210
gene-DEHA2F12474g	1983
gene-DEHA2F12496g	20677
gene-DEHA2F12518g	2395
gene-DEHA2F12540g	32009
gene-DEHA2F12562g	6273
gene-DEHA2F12584g	2647
gene-DEHA2F12606g	12785
gene-DEHA2F12628g	3158
gene-DEHA2F12650g	1693
gene-DEHA2F12672g	17
gene-DEHA2F12694g	448
gene-DEHA2F12716g	1990
gene-DEHA2F12738g	672
gene-DEHA2F12760g	1540
gene-DEHA2F12782g	5
gene-DEHA2F12804g	8716
gene-DEHA2F12826g	29613
gene-DEHA2F12848g	7121
gene-DEHA2F12870g	8896
gene-DEHA2F12892g	2512
gene-DEHA2F12914g	4236
gene-DEHA2F12936g	4556
gene-DEHA2F12958g	550
gene-DEHA2F12980g	23163
gene-DEHA2F13002g	4937
gene-DEHA2F13024g	2261
gene-DEHA2F13046g	2290
gene-DEHA2F13068g	5962
gene-DEHA2F13090g	1419
gene-DEHA2F13112g	3157
gene-DEHA2F13134g	1956
gene-DEHA2F13156g	14941
gene-DEHA2F13178g	4113
gene-DEHA2F13200g	1465
gene-DEHA2F13222g	1249
gene-DEHA2F13244g	2008
gene-DEHA2F13266g	8798
gene-DEHA2F13288g	5216
gene-DEHA2F13310g	1388
gene-DEHA2F13332g	6761
gene-DEHA2F13354g	2241
gene-DEHA2F13376g	4496
gene-DEHA2F13398g	7351
gene-DEHA2F13420g	3596
gene-DEHA2F13442g	1407
gene-DEHA2F13464g	7976
gene-DEHA2F13486g	2711
gene-DEHA2F13508g	117
gene-DEHA2F13530g	4256
gene-DEHA2F13552g	3434
gene-DEHA2F13574g	1545
gene-DEHA2F13596g	2016
gene-DEHA2F13618g	2872
gene-DEHA2F13640g	5299
gene-DEHA2F13662r	0
gene-DEHA2F13684g	17985
gene-DEHA2F13706g	514
gene-DEHA2F13728g	1700
gene-DEHA2F13750g	3735
gene-DEHA2F13772g	2318
gene-DEHA2F13794g	2505
gene-DEHA2F13816g	1709
gene-DEHA2F13838g	3204
gene-DEHA2F13860g	12959
gene-DEHA2F13882g	3057
gene-DEHA2F13904g	18308
gene-DEHA2F13926g	550
gene-DEHA2F13948g	7446
gene-DEHA2F13970g	1844
gene-DEHA2F13992g	26319
gene-DEHA2F14014g	1796
gene-DEHA2F14036g	774
gene-DEHA2F14058g	4953
gene-DEHA2F14080g	1180
gene-DEHA2F14102g	468
gene-DEHA2F14124g	1551
gene-DEHA2F14146g	1236
gene-DEHA2F14168g	1027
gene-DEHA2F14190g	2507
gene-DEHA2F14212g	1193
gene-DEHA2F14234g	2968
gene-DEHA2F14256g	1743
gene-DEHA2F14278g	53
gene-DEHA2F14300g	1774
gene-DEHA2F14322g	22691
gene-DEHA2F14344g	971
gene-DEHA2F14366g	6899
gene-DEHA2F14388r	1
gene-DEHA2F14410g	3034
gene-DEHA2F14432g	6995
gene-DEHA2F14454g	1629
gene-DEHA2F14476g	5923
gene-DEHA2F14498g	2424
gene-DEHA2F14520g	1905
gene-DEHA2F14542g	541
gene-DEHA2F14564g	12508
gene-DEHA2F14586g	4822
gene-DEHA2F14608g	4265
gene-DEHA2F14630g	3434
gene-DEHA2F14652g	1619
gene-DEHA2F14674g	2143
gene-DEHA2F14696g	3033
gene-DEHA2F14718g	5537
gene-DEHA2F14740g	18641
gene-DEHA2F14762g	6451
gene-DEHA2F14784g	2589
gene-DEHA2F14806g	1393
gene-DEHA2F14828g	2112
gene-DEHA2F14850g	5662
gene-DEHA2F14872g	2313
gene-DEHA2F14894g	26
gene-DEHA2F14916g	3232
gene-DEHA2F14938g	6990
gene-DEHA2F14960g	9277
gene-DEHA2F14982g	51335
gene-DEHA2F15004g	7
gene-DEHA2F15026g	7
gene-DEHA2F15048g	925
gene-DEHA2F15070g	5877
gene-DEHA2F15092g	4291
gene-DEHA2F15114g	789
gene-DEHA2F15136g	3395
gene-DEHA2F15158g	1333
gene-DEHA2F15180g	4900
gene-DEHA2F15202g	14014
gene-DEHA2F15224g	4290
gene-DEHA2F15246g	7339
gene-DEHA2F15268g	2656
gene-DEHA2F15290g	937
gene-DEHA2F15312g	1636
gene-DEHA2F15334g	1403
gene-DEHA2F15356g	5429
gene-DEHA2F15378g	1001
gene-DEHA2F15400g	384
gene-DEHA2F15422g	26605
gene-DEHA2F15444g	405
gene-DEHA2F15466g	1762
gene-DEHA2F15488g	4031
gene-DEHA2F15510g	2673
gene-DEHA2F15532g	448
gene-DEHA2F15554g	1140
gene-DEHA2F15576g	2179
gene-DEHA2F15598g	2983
gene-DEHA2F15620g	4470
gene-DEHA2F15642g	2663
gene-DEHA2F15664g	3460
gene-DEHA2F15686g	114
gene-DEHA2F15708g	6653
gene-DEHA2F15730g	1083
gene-DEHA2F15752g	4438
gene-DEHA2F15774g	1651
gene-DEHA2F15796g	3708
gene-DEHA2F15818g	2149
gene-DEHA2F15840g	2183
gene-DEHA2F15862g	3044
gene-DEHA2F15884g	2135
gene-DEHA2F15906g	483
gene-DEHA2F15928g	2283
gene-DEHA2F15950g	3537
gene-DEHA2F15972g	962
gene-DEHA2F15994g	3492
gene-DEHA2F16016g	1635
gene-DEHA2F16038g	6388
gene-DEHA2F16060g	3743
gene-DEHA2F16082g	3607
gene-DEHA2F16104g	1388
gene-DEHA2F16126g	1786
gene-DEHA2F16148g	1967
gene-DEHA2F16170g	10599
gene-DEHA2F16192g	4800
gene-DEHA2F16214g	71
gene-DEHA2F16236g	6516
gene-DEHA2F16258g	3544
gene-DEHA2F16280g	2170
gene-DEHA2F16302g	4999
gene-DEHA2F16324g	2326
gene-DEHA2F16346g	4040
gene-DEHA2F16368g	1539
gene-DEHA2F16390g	12167
gene-DEHA2F16412g	685
gene-DEHA2F16434g	11221
gene-DEHA2F16456g	7137
gene-DEHA2F16478g	25519
gene-DEHA2F16500g	151
gene-DEHA2F16522g	3676
gene-DEHA2F16544g	28399
gene-DEHA2F16566g	30185
gene-DEHA2F16588g	2102
gene-DEHA2F16610g	3020
gene-DEHA2F16632g	1013
gene-DEHA2F16654g	185
gene-DEHA2F16676g	3920
gene-DEHA2F16698g	11699
gene-DEHA2F16720g	8925
gene-DEHA2F16742g	1135
gene-DEHA2F16764g	1801
gene-DEHA2F16786g	4885
gene-DEHA2F16808g	4000
gene-DEHA2F16830g	36
gene-DEHA2F16852g	5181
gene-DEHA2F16874g	1093
gene-DEHA2F16896g	849
gene-DEHA2F16918g	823
gene-DEHA2F16940g	1021
gene-DEHA2F16962g	56
gene-DEHA2F16984g	6166
gene-DEHA2F17006g	4516
gene-DEHA2F17028g	503
gene-DEHA2F17050g	1400
gene-DEHA2F17072g	2134
gene-DEHA2F17094g	9804
gene-DEHA2F17116g	11372
gene-DEHA2F17138g	1732
gene-DEHA2F17160g	3643
gene-DEHA2F17182g	3305
gene-DEHA2F17204g	29158
gene-DEHA2F17226g	2838
gene-DEHA2F17248g	2104
gene-DEHA2F17270g	1124
gene-DEHA2F17292g	1603
gene-DEHA2F17314g	1863
gene-DEHA2F17336g	1250
gene-DEHA2F17358g	4551
gene-DEHA2F17380g	1250
gene-DEHA2F17402g	84
gene-DEHA2F17424g	8377
gene-DEHA2F17446g	4012
gene-DEHA2F17468g	3596
gene-DEHA2F17490g	1976
gene-DEHA2F17512g	1759
gene-DEHA2F17534g	4740
gene-DEHA2F17556g	2238
gene-DEHA2F17578g	164
gene-DEHA2F17600g	2678
gene-DEHA2F17622g	3950
gene-DEHA2F17644g	1091
gene-DEHA2F17666g	2764
gene-DEHA2F17688g	1632
gene-DEHA2F17710g	3676
gene-DEHA2F17732g	9789
gene-DEHA2F17754g	5697
gene-DEHA2F17776g	24593
gene-DEHA2F17798g	17973
gene-DEHA2F17820g	379
gene-DEHA2F17842g	919
gene-DEHA2F17864g	1675
gene-DEHA2F17886g	3048
gene-DEHA2F17908g	57
gene-DEHA2F17930g	458
gene-DEHA2F17952g	1047
gene-DEHA2F17974r	10
gene-DEHA2F17996g	180
gene-DEHA2F18018g	3952
gene-DEHA2F18040g	1039
gene-DEHA2F18062g	4163
gene-DEHA2F18084r	50
gene-DEHA2F18106g	3311
gene-DEHA2F18128g	2041
gene-DEHA2F18150g	2928
gene-DEHA2F18172g	4766
gene-DEHA2F18194g	2692
gene-DEHA2F18216g	11370
gene-DEHA2F18238g	6192
gene-DEHA2F18260g	698
gene-DEHA2F18282g	10015
gene-DEHA2F18304g	5699
gene-DEHA2F18634g	1819
gene-DEHA2F18656g	11933
gene-DEHA2F18678g	2736
gene-DEHA2F18700g	1899
gene-DEHA2F18722g	5649
gene-DEHA2F18744g	28707
gene-DEHA2F18766g	9477
gene-DEHA2F18788g	3054
gene-DEHA2F18810g	6319
gene-DEHA2F18832g	21839
gene-DEHA2F18854g	1294
gene-DEHA2F18876g	2627
gene-DEHA2F18898g	1143
gene-DEHA2F18920g	268
gene-DEHA2F18964g	2404
gene-DEHA2F18986g	6761
gene-DEHA2F19008g	1310
gene-DEHA2F19030g	956
gene-DEHA2F19052g	6630
gene-DEHA2F19074g	2638
gene-DEHA2F19096g	1809
gene-DEHA2F19118g	526
gene-DEHA2F19140g	1641
gene-DEHA2F19162g	5574
gene-DEHA2F19184g	1413
gene-DEHA2F19206g	3
gene-DEHA2F19228g	10009
gene-DEHA2F19250g	1959
gene-DEHA2F19272g	9675
gene-DEHA2F19294g	2768
gene-DEHA2F19316g	8542
gene-DEHA2F19338g	2767
gene-DEHA2F19360g	2412
gene-DEHA2F19382g	3841
gene-DEHA2F19404g	1472
gene-DEHA2F19426g	969
gene-DEHA2F19448g	2131
gene-DEHA2F19470g	1736
gene-DEHA2F19492g	1159
gene-DEHA2F19514g	14418
gene-DEHA2F19536g	59
gene-DEHA2F19558g	3396
gene-DEHA2F19580g	115
gene-DEHA2F19602g	3747
gene-DEHA2F19624g	3040
gene-DEHA2F19646g	3149
gene-DEHA2F19668g	2314
gene-DEHA2F19690g	7129
gene-DEHA2F19712g	646
gene-DEHA2F19734g	96
gene-DEHA2F19756g	287
gene-DEHA2F19778g	626
gene-DEHA2F19800g	1783
gene-DEHA2F19822g	2118
gene-DEHA2F19910g	1923
gene-DEHA2F19932g	46582
gene-DEHA2F19954g	1879
gene-DEHA2F19976g	4440
gene-DEHA2F19998g	898
gene-DEHA2F20020g	3915
gene-DEHA2F20042g	2436
gene-DEHA2F20064g	8220
gene-DEHA2F20086g	3200
gene-DEHA2F20108g	6715
gene-DEHA2F20130g	1616
gene-DEHA2F20152g	2452
gene-DEHA2F20174g	7383
gene-DEHA2F20196g	2184
gene-DEHA2F20218g	3520
gene-DEHA2F20240g	1302
gene-DEHA2F20262g	815
gene-DEHA2F20284g	307
gene-DEHA2F20306g	1300
gene-DEHA2F20328g	7010
gene-DEHA2F20350g	979
gene-DEHA2F20372g	4155
gene-DEHA2F20394g	22128
gene-DEHA2F20416g	9
gene-DEHA2F20438g	1
gene-DEHA2F20460g	4857
gene-DEHA2F20482g	1348
gene-DEHA2F20504g	3321
gene-DEHA2F20526g	1424
gene-DEHA2F20548g	1725
gene-DEHA2F20570g	9
gene-DEHA2F20592g	7026
gene-DEHA2F20614g	1856
gene-DEHA2F20636g	2690
gene-DEHA2F20658g	20100
gene-DEHA2F20680g	2199
gene-DEHA2F20702g	5626
gene-DEHA2F20724g	940
gene-DEHA2F20746g	1914
gene-DEHA2F20768g	5686
gene-DEHA2F20790g	907
gene-DEHA2F20812g	5446
gene-DEHA2F20834g	4092
gene-DEHA2F20856g	3387
gene-DEHA2F20878g	8369
gene-DEHA2F20900g	36287
gene-DEHA2F20922g	671
gene-DEHA2F20944g	7300
gene-DEHA2F20966g	2668
gene-DEHA2F20988g	10670
gene-DEHA2F21010g	1380
gene-DEHA2F21032g	5417
gene-DEHA2F21054g	15086
gene-DEHA2F21076g	5903
gene-DEHA2F21098g	5865
gene-DEHA2F21120g	15448
gene-DEHA2F21142g	5366
gene-DEHA2F21164g	1404
gene-DEHA2F21186g	922
gene-DEHA2F21208g	8526
gene-DEHA2F21230g	679
gene-DEHA2F21252g	1183
gene-DEHA2F21274g	1192
gene-DEHA2F21296r	118
gene-DEHA2F21318g	1240
gene-DEHA2F21340g	1650
gene-DEHA2F21362g	1352
gene-DEHA2F21384g	16130
gene-DEHA2F21406g	466
gene-DEHA2F21428g	1571
gene-DEHA2F21450g	11824
gene-DEHA2F21472g	1607
gene-DEHA2F21494g	6484
gene-DEHA2F21516g	2319
gene-DEHA2F21538g	2753
gene-DEHA2F21560g	584
gene-DEHA2F21582g	9131
gene-DEHA2F21604g	2917
gene-DEHA2F21626g	1179
gene-DEHA2F21648g	2921
gene-DEHA2F21670g	8923
gene-DEHA2F21692g	2064
gene-DEHA2F21714r	0
gene-DEHA2F21736g	1779
gene-DEHA2F21758g	1837
gene-DEHA2F21780r	3
gene-DEHA2F21802g	847
gene-DEHA2F21824g	2664
gene-DEHA2F21846g	920
gene-DEHA2F21868g	1785
gene-DEHA2F21890g	28268
gene-DEHA2F21912g	1119
gene-DEHA2F21934g	1959
gene-DEHA2F21956g	3700
gene-DEHA2F21978g	5019
gene-DEHA2F22000g	1794
gene-DEHA2F22022g	1717
gene-DEHA2F22044g	204
gene-DEHA2F22066g	3551
gene-DEHA2F22088g	1297
gene-DEHA2F22110g	10125
gene-DEHA2F22132g	218
gene-DEHA2F22154g	2394
gene-DEHA2F22176g	7698
gene-DEHA2F22198g	4364
gene-DEHA2F22220g	119
gene-DEHA2F22242g	26894
gene-DEHA2F22264g	7019
gene-DEHA2F22286g	2032
gene-DEHA2F22308g	38892
gene-DEHA2F22330g	4733
gene-DEHA2F22352g	5294
gene-DEHA2F22374g	10343
gene-DEHA2F22396g	2
gene-DEHA2F22418g	404
gene-DEHA2F22440g	3959
gene-DEHA2F22462g	800
gene-DEHA2F22484g	3598
gene-DEHA2F22506g	6269
gene-DEHA2F22528g	825
gene-DEHA2F22550g	7873
gene-DEHA2F22572g	3025
gene-DEHA2F22594g	1611
gene-DEHA2F22616g	2276
gene-DEHA2F22638g	6437
gene-DEHA2F22660g	4135
gene-DEHA2F22682g	9830
gene-DEHA2F22704g	1481
gene-DEHA2F22726g	9127
gene-DEHA2F22748g	13947
gene-DEHA2F22770g	8390
gene-DEHA2F22792g	118
gene-DEHA2F22814g	0
gene-DEHA2F22836g	12918
gene-DEHA2F22858g	3862
gene-DEHA2F22880g	2783
gene-DEHA2F22902g	14860
gene-DEHA2F22924g	793
gene-DEHA2F22946g	917
gene-DEHA2F22968g	851
gene-DEHA2F22990g	1654
gene-DEHA2F23012g	15185
gene-DEHA2F23034r	2
gene-DEHA2F23056r	0
gene-DEHA2F23078g	2874
gene-DEHA2F23100g	290
gene-DEHA2F23122g	4528
gene-DEHA2F23144g	5596
gene-DEHA2F23166g	5657
gene-DEHA2F23188g	3342
gene-DEHA2F23210g	5158
gene-DEHA2F23232g	1762
gene-DEHA2F23254g	105
gene-DEHA2F23276g	2472
gene-DEHA2F23298g	1117
gene-DEHA2F23320g	2654
gene-DEHA2F23342g	12056
gene-DEHA2F23364g	3910
gene-DEHA2F23386g	3351
gene-DEHA2F23408g	5638
gene-DEHA2F23430g	3865
gene-DEHA2F23452g	5376
gene-DEHA2F23474g	5772
gene-DEHA2F23496g	18016
gene-DEHA2F23518g	6612
gene-DEHA2F23540g	1270
gene-DEHA2F23562g	1511
gene-DEHA2F23584g	818
gene-DEHA2F23606g	377
gene-DEHA2F23628g	532
gene-DEHA2F23650g	981
gene-DEHA2F23672g	2541
gene-DEHA2F23694g	2513
gene-DEHA2F23716g	1368
gene-DEHA2F23738g	6431
gene-DEHA2F23760g	1792
gene-DEHA2F23782g	7604
gene-DEHA2F23804g	2549
gene-DEHA2F23826g	1664
gene-DEHA2F23848g	7572
gene-DEHA2F23870g	4366
gene-DEHA2F23892g	4825
gene-DEHA2F23914g	283
gene-DEHA2F23936r	1
gene-DEHA2F23958g	2655
gene-DEHA2F23980g	6771
gene-DEHA2F24002g	3828
gene-DEHA2F24024g	4765
gene-DEHA2F24046g	5151
gene-DEHA2F24068g	1463
gene-DEHA2F24090g	2581
gene-DEHA2F24112g	6128
gene-DEHA2F24134g	1233
gene-DEHA2F24156g	8475
gene-DEHA2F24178g	4390
gene-DEHA2F24200g	2788
gene-DEHA2F24222g	1186
gene-DEHA2F24244g	1566
gene-DEHA2F24266g	3834
gene-DEHA2F24288g	4112
gene-DEHA2F24310g	2328
gene-DEHA2F24332g	768
gene-DEHA2F24354g	1283
gene-DEHA2F24376r	0
gene-DEHA2F24398g	103902
gene-DEHA2F24420g	752
gene-DEHA2F24442g	3955
gene-DEHA2F24464g	2029
gene-DEHA2F24486g	3130
gene-DEHA2F24508g	2965
gene-DEHA2F24530g	2983
gene-DEHA2F24552g	1884
gene-DEHA2F24574g	492
gene-DEHA2F24596g	954
gene-DEHA2F24618g	1090
gene-DEHA2F24640g	2362
gene-DEHA2F24662g	3911
gene-DEHA2F24684r	5
gene-DEHA2F24706g	969
gene-DEHA2F24728g	2209
gene-DEHA2F24750g	9784
gene-DEHA2F24772g	113
gene-DEHA2F24794g	3939
gene-DEHA2F24816g	1714
gene-DEHA2F24838g	2501
gene-DEHA2F24860g	6673
gene-DEHA2F24882g	3633
gene-DEHA2F24904g	1076
gene-DEHA2F24926g	8073
gene-DEHA2F24948g	961
gene-DEHA2F24970g	12
gene-DEHA2F24992g	4128
gene-DEHA2F25014g	4903
gene-DEHA2F25036g	1549
gene-DEHA2F25058g	10756
gene-DEHA2F25080g	2483
gene-DEHA2F25102g	7447
gene-DEHA2F25124g	7787
gene-DEHA2F25146g	14845
gene-DEHA2F25168g	1331
gene-DEHA2F25190g	1544
gene-DEHA2F25212g	3386
gene-DEHA2F25234g	3221
gene-DEHA2F25256g	2649
gene-DEHA2F25278g	4786
gene-DEHA2F25300g	2017
gene-DEHA2F25322g	3597
gene-DEHA2F25344g	9917
gene-DEHA2F25366g	0
gene-DEHA2F25388g	1722
gene-DEHA2F25410g	1381
gene-DEHA2F25432g	3672
gene-DEHA2F25454g	1376
gene-DEHA2F25476g	4740
gene-DEHA2F25498g	5036
gene-DEHA2F25520g	2496
gene-DEHA2F25542g	831
gene-DEHA2F25564g	12439
gene-DEHA2F25586g	3225
gene-DEHA2F25608g	10
gene-DEHA2F25630g	828
gene-DEHA2F25652g	1546
gene-DEHA2F25674g	790
gene-DEHA2F25696g	1703
gene-DEHA2F25718g	5729
gene-DEHA2F25740g	11818
gene-DEHA2F25762g	3010
gene-DEHA2F25784g	7800
gene-DEHA2F25806g	2758
gene-DEHA2F25828g	2486
gene-DEHA2F25850g	2595
gene-DEHA2F25872g	2998
gene-DEHA2F25894g	1727
gene-DEHA2F25916g	0
gene-DEHA2F25938g	2232
gene-DEHA2F25960g	4322
gene-DEHA2F25982g	1388
gene-DEHA2F26004g	4066
gene-DEHA2F26026g	2695
gene-DEHA2F26048g	5230
gene-DEHA2F26070g	10220
gene-DEHA2F26092g	7642
gene-DEHA2F26114g	4501
gene-DEHA2F26136g	2631
gene-DEHA2F26158g	28
gene-DEHA2F26180g	3754
gene-DEHA2F26202g	2564
gene-DEHA2F26224g	2973
gene-DEHA2F26246g	2720
gene-DEHA2F26268g	3816
gene-DEHA2F26290g	3007
gene-DEHA2F26312g	1891
gene-DEHA2F26334g	2300
gene-DEHA2F26356g	836
gene-DEHA2F26378g	2506
gene-DEHA2F26400g	705
gene-DEHA2F26422g	13247
