ProteinID,Control1,Control4,Control5,KCl2,KCl3,KCl4,NaCl1,NaCl2,NaCl3
Q6BML8_0,1.6583545312834594e-08,3.6989778008226763e-09,3.676811309135157e-09,8.030291277768267e-10,2.14732774427032e-09,2.4166246936082453e-09,3.606350616422239e-09,3.061551674890513e-09,3.931112650619983e-09
Q6BML8_1,6.150212235774081e-09,3.680333619397478e-09,2.912830529990637e-09,1.6636994936628647e-09,1.1859297224718027e-09,1.3673464206675505e-09,2.2611441751927492e-09,2.345363959940601e-09,1.658954774150987e-09
Q6BML8_2,0.0,9.72469301121777e-09,1.03342318901715e-08,6.895115397197873e-09,4.6918989844895115e-09,5.824011528581374e-09,5.040416231565571e-09,4.440201162038278e-09,5.743976923098332e-09
Q6BML8_3,0.0,3.823730053103958e-09,3.9526659011833324e-09,2.701651296301869e-09,2.309011022148347e-09,2.710647920534795e-09,1.6119408706263363e-09,1.9447213248400703e-09,2.7215506925513707e-09
Q6BML8_4,0.0,6.956480149895123e-09,7.545386391195466e-09,8.19752199015809e-09,6.770311925025523e-09,3.730962993599319e-09,5.732288335269523e-09,4.406052907569033e-09,6.206360375653293e-09
Q6BML8_5,0.0,3.280519375335045e-10,3.9398613805494845e-10,0.0,0.0,0.0,4.087970796278977e-11,0.0,1.4748779291354868e-11
Q6BML8_6,0.0,9.00667769012627e-11,0.0,0.0,1.3119613542966715e-10,9.091511976003286e-11,1.131395982700023e-10,0.0,0.0
Q6BML8_7,0.0,3.7138516002083664e-09,3.687292051865825e-09,2.248517414874686e-09,3.108015219962054e-09,1.2595656521875036e-09,4.783401313667154e-09,4.116063373370247e-09,3.4721635544008288e-09
Q6BML8_8,0.0,1.618991477738384e-09,1.6875254010637948e-09,6.917063078106785e-10,1.7520896709007836e-09,1.108168594907138e-09,0.0,1.9594772113463056e-09,1.9185848597585753e-09
Q6BML8_9,0.0,2.392736459165149e-10,1.821964809679213e-10,0.0,2.294113569532163e-11,1.452989463783384e-10,2.943701941011984e-11,1.5688625495547097e-14,7.293321629702118e-11
Q6BML8_10,0.0,0.0,0.0,0.0,0.0,2.3839536753854927e-10,0.0,0.0,0.0
Q6BMM9_0,2.896624618603227e-10,5.212856535284185e-10,5.658304641572241e-10,8.318836180586478e-10,8.697884447163293e-10,4.552789309099745e-10,9.463113650969116e-10,1.1449175251122166e-09,7.113334336630487e-10
Q6BMM9_1,0.0,5.905445843977966e-10,4.281160063056195e-10,8.640413953571296e-10,4.543414847929485e-10,1.918874560203852e-10,4.194803056634824e-10,6.095138250895072e-10,2.741450476657739e-10
Q6BMM9_2,0.0,6.488345287239945e-11,6.834277170160628e-11,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMM9_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774063472023695e-11
Q6BMM9_4,0.0,1.9703781992950263e-10,1.5650955702378323e-10,3.7653389634855387e-10,1.7156817793343114e-10,0.0,3.195927212205341e-10,2.849026812525457e-10,1.5916335984799338e-10
Q6BMN1_0,8.963664508609856e-09,4.288743465354635e-08,4.487227417268881e-08,4.775925732890825e-08,3.510924832698225e-08,3.1278047668622e-08,3.780382973932886e-08,3.995956060433465e-08,3.820118233768879e-08
Q6BMN1_1,8.206444561632659e-09,2.0838323466565915e-09,2.189663894852578e-09,1.2176883919478859e-09,8.53770433451959e-10,0.0,1.2139652425579942e-09,0.0,7.13284407934826e-10
Q6BMN1_2,2.4826865925464872e-09,4.845192634995394e-09,4.782175932203515e-09,3.2332462795258648e-09,3.9232204741761895e-09,1.9676528728876905e-09,6.188261960700139e-09,5.612773934270936e-09,4.416073631305308e-09
Q6BMN1_3,6.007743961500132e-10,2.1952115538136835e-10,9.463792872199441e-11,0.0,0.0,4.6475500263934915e-10,0.0,0.0,7.117290236551269e-11
Q6BMN1_4,0.0,0.0,1.3000806740182894e-09,0.0,2.153576674529709e-09,2.1647627821906467e-09,3.821856734250693e-09,6.021653342499186e-09,1.7549926826508408e-09
Q6BMN1_5,0.0,6.396060111495549e-10,8.268363202764053e-10,9.748140090876356e-10,7.632660958243308e-10,8.634085912791989e-10,6.417436354888839e-10,1.0036167551767873e-09,9.410827199287143e-10
Q6BMN1_6,0.0,1.7495406797864204e-10,2.3600042585447457e-10,0.0,3.1375505883468256e-10,6.273244237951174e-10,2.8612932483787913e-10,3.1137901398377757e-10,4.1882389668649547e-10
Q6BMN1_7,0.0,0.0,0.0,0.0,0.0,0.0,1.2747279567350433e-10,0.0,0.0
Q6BMN1_8,0.0,1.6786010199207023e-10,0.0,0.0,0.0,3.0454773315730964e-10,0.0,0.0,0.0
Q6BMN1_9,0.0,2.8345784403173607e-10,2.3513700155573984e-10,2.084894001788321e-10,7.775348494917254e-11,1.439374273460763e-10,0.0,0.0,8.983666701539425e-11
Q6BMN1_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4488426512633353e-10
Q6BMN1_11,0.0,4.854304989935912e-10,0.0,0.0,0.0,9.13549775350449e-10,0.0,0.0,0.0
Q6BMN1_12,0.0,4.790348383317966e-11,4.6654537016993156e-11,2.975117356167752e-10,2.3023735235764035e-10,1.1473238642898116e-10,6.305711280152597e-11,1.7470730792298874e-10,1.4553536579449566e-10
Q6BMN1_13,0.0,0.0,0.0,0.0,0.0,2.5254910715706015e-10,0.0,0.0,0.0
Q6BMN3_0,2.4841795403092287e-09,8.694458808595796e-10,8.424026314746148e-10,6.598891679750893e-10,8.181963519186702e-10,5.362534303184375e-10,1.5823221616385216e-09,8.394969408006107e-10,8.29326242731368e-10
Q6BMN3_1,5.431827903149575e-10,3.0482265823617057e-10,2.6056049736040027e-10,1.2103883935517878e-10,1.3279222259429372e-10,2.4389374713866566e-10,2.535534438618846e-10,1.1692239248295957e-10,1.8783020425654844e-10
Q6BMN3_2,1.237496905048152e-10,1.0796537464027771e-10,1.0177175845002346e-10,8.240181902413655e-11,9.673794859788812e-11,3.784864990420018e-11,1.7085055000035592e-10,7.573379837107855e-11,6.847691224238583e-11
Q6BMN3_3,0.0,2.0126684251217173e-11,7.588530281331865e-11,3.0918600422709806e-11,1.0991702252670381e-10,7.234783526968079e-12,1.3539908421605938e-10,4.3133095053892155e-11,7.071042128587863e-11
Q6BMN3_4,0.0,1.9617196068736284e-10,1.9328411832994882e-10,1.0989540018569514e-10,1.4614495390183512e-10,1.633189047287385e-10,3.214092995994227e-10,9.265287021334102e-11,2.0332481547464846e-10
Q6BMN3_5,0.0,1.972698074297832e-10,1.821097107613625e-10,1.4685253997605147e-10,1.3290376620109266e-10,6.09425347003333e-11,2.857133664319943e-10,1.202923368200067e-10,1.3895108272325608e-10
Q6BMN3_6,0.0,9.28218484545594e-11,4.0159756875344175e-11,5.287353629284783e-12,1.9050599401360555e-11,1.5729449490158138e-14,9.113276619961275e-11,0.0,2.8732135044162458e-11
Q6BMN3_7,0.0,1.5061762080954012e-10,8.15859811126792e-11,3.280603090032719e-11,4.04652363925705e-11,0.0,1.5307905094276738e-10,4.689757997280603e-11,1.2096804976327504e-10
Q6BMN3_8,0.0,4.042727511570203e-11,4.7287969661519545e-11,5.633692226960062e-11,2.2393812648795543e-11,0.0,4.678460529293492e-11,4.687016701783691e-11,4.59392715769312e-11
Q6BMN3_9,0.0,0.0,0.0,0.0,0.0,1.7306454288734613e-10,0.0,0.0,0.0
Q6BMN6_0,1.505979549576681e-08,6.350347311352542e-09,5.545768839432298e-09,9.72581232863285e-10,2.309944656678423e-09,1.2768787377762017e-09,2.627995273254813e-09,2.1647707202682874e-09,2.2158899466775255e-09
Q6BMN7_0,0.0,6.196256982835064e-10,0.0,0.0,0.0,0.0,1.3356737702055476e-09,0.0,1.4478450983635404e-09
Q6BMN7_1,0.0,0.0,0.0,2.9269128011557734e-09,1.5648680035102168e-09,1.415366586784112e-09,0.0,0.0,0.0
Q6BMN7_2,0.0,0.0,1.0949779956230906e-10,0.0,0.0,0.0,1.4370920915032812e-10,0.0,9.061595341958367e-11
Q6BMN7_3,0.0,1.3592808498126593e-10,9.876479596604631e-11,2.336563938906888e-10,4.402848753121632e-10,6.29083856310816e-11,2.726962821320521e-10,7.575689160421511e-10,2.2239799333257557e-10
Q6BMN8_0,6.42632781640535e-07,2.1060263430858498e-08,1.02051059780467e-09,4.227770967057722e-10,4.5722728715561136e-10,6.198580350894059e-10,1.3343198607947065e-09,3.4297256578032766e-10,5.506198234221141e-10
Q6BMN8_1,2.1308861182963217e-08,7.456119037056204e-10,5.789963920782123e-10,3.332501760697436e-10,3.334346726923509e-10,6.811119522211577e-10,6.096365913643988e-10,3.698325651031431e-10,3.7747305691312917e-10
Q6BMN8_2,8.935073583832782e-10,9.184775470900336e-10,1.184616736901383e-09,2.8757657023346575e-09,3.267498962212622e-09,3.4663582619135063e-09,4.1290078832216746e-09,4.033133543743342e-09,3.1830175855565233e-09
Q6BMN8_3,3.697851157927465e-10,1.0600790799999239e-09,1.2814450876850817e-09,3.3709957142775583e-09,2.721730356065643e-09,1.4598538938499484e-09,3.6064407102781497e-09,2.9822858751133547e-09,2.9820807552437654e-09
Q6BMN8_4,1.5288123948162022e-10,3.6326673756253834e-10,5.756074283251713e-10,1.0752664601023302e-09,1.74595837869087e-09,1.735336277883976e-09,1.483061806855647e-09,1.3627763973038216e-09,1.7286169031165424e-09
Q6BMN8_5,0.0,3.399145870583792e-10,4.815016036259131e-10,9.926206402895905e-10,1.0099467894304975e-09,4.610698260488355e-10,1.0345294854144338e-09,8.640156884173657e-10,1.1414134416358747e-09
Q6BMN8_6,3.695259116365672e-09,3.872574894143654e-09,2.9405410254986247e-09,1.3018733552852532e-09,1.4719072813176673e-09,5.169803079383241e-10,2.4047158179390207e-09,1.2333920577857143e-09,2.3344958145544324e-09
Q6BMN8_7,1.974992894536996e-09,2.1952183057253977e-09,2.2438357130863384e-09,1.8946423437483963e-09,2.3007963393423273e-09,1.4087406790333836e-09,4.005143744972523e-09,2.4699796927908253e-09,2.2867489844815932e-09
Q6BMN8_8,0.0,0.0,2.7608843939759864e-10,6.622635136617444e-10,0.0,0.0,0.0,0.0,1.5415175961880737e-10
Q6BMN8_9,2.1572853913711834e-09,6.441969343083327e-09,1.4161631620614873e-10,5.03893969702289e-11,1.0143200577350006e-10,1.5720601674819926e-10,3.7696411271903177e-10,2.4963288161848613e-11,8.259903523119488e-11
Q6BMN8_10,7.590941371441935e-10,2.154487367353073e-10,2.969896192809713e-10,1.8943060607079768e-10,2.3267960736832223e-10,3.253879942747485e-10,6.942794233853082e-10,2.1995157245543689e-10,2.3072443855232976e-10
Q6BMN8_11,5.349603920262408e-10,3.044892465655942e-10,4.047271338454381e-11,1.3242127298137688e-11,8.72869685538833e-12,3.4608172094179846e-11,4.2901068854725505e-11,5.018776837388259e-12,1.9129011933488544e-11
Q6BMN8_12,2.4254760096148606e-09,5.723032790194453e-10,6.265778516930582e-10,3.845575733692288e-10,8.576071234583881e-10,5.34351825915166e-10,2.4137787495938886e-09,6.013558011743484e-10,7.027635470164924e-10
Q6BMN8_13,0.0,7.005292474787399e-10,5.790578094612609e-10,4.927866752553817e-10,3.554299356930956e-10,2.8609652830777428e-11,1.6459560426877295e-09,5.410425964785743e-10,5.63953309093169e-10
Q6BMN8_14,0.0,4.078633356004834e-12,7.44630898963158e-12,3.194761808473131e-12,1.0259569238304917e-11,2.6073809041372196e-12,6.179501295253605e-11,0.0,3.784285010944195e-12
Q6BMN8_15,1.7671686231232848e-09,8.699751877431216e-10,6.284807943915664e-10,6.977646603005204e-10,4.804995194841447e-10,3.3108417469079895e-10,8.313565832607978e-10,1.6520017234936388e-09,6.261513280384159e-10
Q6BMN8_16,0.0,1.0490581556743266e-09,1.0228712522178968e-09,6.33091308390281e-10,9.279740460100639e-10,5.236378589371811e-10,1.8144716080243233e-09,7.334879177881053e-10,8.478661742606596e-10
Q6BMN8_17,7.096549098871989e-10,2.0388520377854907e-10,1.4987024964080416e-10,0.0,1.1389094256171365e-10,1.9433498289899497e-10,3.989218954701707e-10,1.3478510295571963e-10,1.5854999743842227e-10
Q6BMN8_18,0.0,9.379931796679524e-10,7.613225226272836e-10,2.589129329855066e-10,3.769119052708385e-10,5.393292212956383e-11,8.120682947133055e-10,5.3079944064940863e-11,5.884947568218342e-10
Q6BMN8_19,0.0,0.0,3.2126684607862876e-10,8.319228042547579e-11,0.0,0.0,5.631015689568026e-10,0.0,0.0
Q6BMN8_20,0.0,5.895944652185939e-10,5.113762980297473e-10,2.0700893981176967e-10,4.1389032347059806e-10,2.6465674331267487e-10,8.988302832195856e-10,2.368040212944425e-10,5.19975681968341e-10
Q6BMN8_21,0.0,2.2370522632929372e-10,2.994618082214524e-11,2.1193927100516663e-11,6.478706046148912e-11,8.634237370088183e-11,1.7735487329320081e-10,4.1658046343003687e-11,4.218282739659025e-11
Q6BMN8_22,0.0,2.101630905313099e-10,6.403436763934139e-11,8.54937763045216e-11,2.7306867043785744e-11,1.3114933498530506e-11,8.34460678437808e-11,3.534201101984966e-11,4.518775475278506e-11
Q6BMN8_23,0.0,1.911708196806403e-10,8.902912150195952e-12,1.0549821554648497e-10,1.3118709127342485e-12,7.516391938263688e-12,1.708612400343936e-10,1.2817720405282983e-10,1.7315143790872026e-11
Q6BMN8_24,0.0,1.5458142714781263e-10,1.697930798454867e-14,9.637852788144016e-11,1.591703755736575e-14,0.0,1.188749840483958e-10,1.8658217242526413e-10,5.412708417301083e-11
Q6BMN8_25,0.0,1.1367401624659156e-10,1.212116566739345e-10,2.135185248830248e-10,1.9259735140534992e-10,1.676843032499879e-10,1.2670965362760974e-10,1.6099042385936184e-10,1.0964177104237746e-10
Q6BMN8_26,0.0,5.0245775406449894e-11,3.0822360367562076e-11,5.1395582099583997e-11,4.1729327420358873e-11,4.493371851597846e-11,1.8353081589800054e-11,3.8630815746912026e-11,3.687703769986874e-11
Q6BMN8_27,0.0,1.430015259817277e-09,2.892934825503908e-10,5.230665924952708e-12,1.591703755736575e-14,0.0,5.882595964971174e-11,7.149407851919333e-12,1.4404430820585218e-12
Q6BMP1_0,0.0,0.0,1.9859598871223994e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMP1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6460738037196826e-10
Q6BMP1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.985538078543843e-10,6.656767326120897e-10
Q6BMP1_3,0.0,0.0,0.0,0.0,1.7032341577611756e-10,0.0,5.242120180374755e-10,4.073139477571348e-10,0.0
Q6BMP1_4,0.0,0.0,0.0,0.0,9.045491407998582e-10,7.589129889503997e-11,0.0,0.0,0.0
Q6BMP1_5,6.131347513654056e-10,4.342488550175676e-10,3.2172926683462396e-10,1.4988374918632992e-10,1.8188529384260926e-10,1.1407300145727945e-10,1.8339928252314998e-10,1.8861798620370812e-10,2.5283199934744095e-10
Q6BMP1_6,0.0,3.85229213931558e-10,3.488153088994856e-10,1.4819312767131092e-10,3.6931189293255667e-10,0.0,3.3419381929826977e-10,1.8931205460401504e-10,3.0841879079740215e-10
Q6BMP1_7,0.0,4.1985038264946466e-10,3.270309231444039e-10,2.1722764751640185e-10,1.8744463006926273e-10,5.727465443269137e-11,1.5158878727265346e-10,1.6139990624108468e-10,1.6821002088515707e-10
Q6BMP1_8,0.0,2.7019735375736473e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMP3_0,1.1782306019592607e-08,2.5297599670282014e-08,2.4110999372488767e-08,1.1427996555613682e-08,2.1773058928058628e-08,1.8147814991827415e-08,2.5631405721120265e-08,2.808384373903609e-08,2.000716768942429e-08
Q6BMP3_1,0.0,7.455046853769555e-09,9.001237358228539e-09,2.6057454585106667e-09,3.5148462432062686e-09,3.5408069748204304e-09,7.536210733576561e-09,4.272325024923176e-09,6.359627670391892e-09
Q6BMP3_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0991255041232417e-09,0.0,1.158324138713499e-09
Q6BMP3_3,0.0,2.23659494079999e-10,1.9434341813290334e-10,0.0,2.173698808772095e-11,6.075200329666942e-11,2.2964948142232786e-11,0.0,8.082496804124817e-12
Q6BMP5_0,0.0,0.0,0.0,0.0,9.291943729680009e-10,0.0,5.498145655509694e-10,0.0,4.78340569570478e-10
Q6BMP6_0,0.0,3.9005293409770855e-10,3.147717301711644e-10,1.4277439881463777e-10,2.3264985619674226e-10,0.0,3.9005048293943095e-10,2.930258040945408e-10,2.745781368527085e-10
Q6BMP6_1,0.0,8.980345021186344e-10,0.0,4.4263837374866157e-10,2.361794280776945e-10,0.0,0.0,3.4284197021020506e-10,4.327294989506606e-10
Q6BMP6_2,0.0,2.884320126473812e-10,0.0,0.0,0.0,4.033278158692046e-10,0.0,0.0,1.1030023760982112e-10
Q6BMP6_3,0.0,6.797914526684737e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMP8_0,0.0,3.1408089454091757e-10,3.0976694653432335e-10,1.1548009536750556e-09,7.266797279482615e-10,5.833579088923469e-10,4.673714899613797e-10,6.297805876124737e-10,5.086960061780363e-10
Q6BMP8_1,0.0,7.262153132129192e-11,3.756832731472139e-11,1.7379198502134349e-10,1.1938159772632935e-10,8.766131262576116e-11,9.355056800064941e-11,1.2219853545760124e-10,8.45085404591368e-11
Q6BMQ2_0,8.396185567203509e-09,6.312826778015771e-09,4.9578343017509145e-09,4.885628411992959e-09,2.894973879081278e-09,2.1108950708510017e-09,5.761945161830356e-09,5.6229303582011155e-09,4.187909893830504e-09
Q6BMQ2_1,0.0,0.0,0.0,6.499264186818162e-10,3.7074877866746924e-10,1.351144503972817e-10,4.112129756212501e-10,7.732860385139345e-10,2.961190496600826e-10
Q6BMQ5_0,6.45646995228985e-10,3.59193076021267e-10,2.534039014026808e-10,1.3029507172650692e-09,1.3012757683590925e-09,5.202058281743997e-10,1.264238831765425e-09,1.186463579300324e-09,7.263108855190293e-10
Q6BMR5_0,0.0,0.0,0.0,7.419870704720215e-11,0.0,0.0,0.0,0.0,1.0288383135937954e-10
Q6BMR6_0,3.2009907626272148e-09,3.0801023627239197e-09,2.441389961486562e-09,1.9305078833432666e-09,0.0,0.0,0.0,1.474534933975949e-09,1.8329241295340276e-09
Q6BMR6_1,0.0,9.603311890771093e-11,1.251253788784707e-10,1.1693731137991694e-10,0.0,0.0,0.0,0.0,1.0391059279294428e-10
Q6BMR6_2,0.0,4.1593237589042665e-11,6.375866115100504e-11,8.122146538834825e-11,9.754559059156703e-11,8.014344220261147e-11,1.8370296965996444e-11,1.3768765380152476e-11,8.083020747653035e-11
Q6BMR8_0,0.0,2.128707753245769e-10,2.0229532215992983e-10,1.31465219048426e-10,2.5271492961035935e-10,1.7919677022603348e-10,2.0010177805278115e-10,2.1597530256071837e-10,2.728966078009625e-10
Q6BMR9_0,0.0,5.741135638903749e-10,1.0702394092761869e-09,9.464072137570449e-10,1.264003662193466e-09,4.918394250039372e-10,1.348374710071472e-09,1.3441539988406069e-09,1.1964881596442614e-09
Q6BMR9_1,0.0,2.880205384898319e-10,5.213734624283259e-10,8.816768114542412e-10,8.041218980062497e-10,3.932936558790778e-10,8.40042158784586e-10,9.818285023796088e-10,7.84304603397246e-10
Q6BMR9_2,0.0,1.3877507483522647e-10,3.252502513291749e-10,4.228287365665468e-10,5.703905849557843e-10,2.1024933018037602e-10,4.709669801387965e-10,4.6104436459141243e-10,6.502816885088274e-10
Q6BMR9_3,0.0,0.0,1.3310767654596187e-10,2.821163309861735e-10,0.0,0.0,4.019366240213669e-10,3.7414638550234614e-10,2.2947587118032958e-10
Q6BMR9_4,0.0,1.1381940939566695e-10,2.1531944637152653e-10,1.4783336136900327e-10,2.0385971236848e-10,0.0,2.3844144189165717e-10,2.1429445946585035e-10,1.653039034861948e-10
Q6BMR9_5,0.0,0.0,0.0,0.0,1.9655772475211841e-10,0.0,1.23706420811851e-10,0.0,9.231093088799711e-11
Q6BMS0_0,1.3498157002489043e-09,2.9019359914009757e-09,2.097807164740123e-09,2.130405343632212e-09,1.5867432358124004e-09,2.478883084733241e-09,1.3818039921062607e-09,1.96253159062247e-09,1.5179352776147816e-09
Q6BMS0_1,0.0,1.3556567364350168e-09,1.4001406645695884e-09,1.6373239084796767e-09,2.621958385396685e-09,4.133394077170863e-09,1.5672064174227641e-09,2.2948223171101603e-09,2.023754949036498e-09
Q6BMS0_2,0.0,1.626223043988134e-10,1.635689696200466e-10,1.2428519601479476e-10,1.7091501975053865e-10,2.833289209739553e-10,1.48330301696116e-10,1.7599953576313306e-10,1.7830460045556513e-10
Q6BMS0_3,0.0,2.085080741768545e-10,1.9618661828730236e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMS3_0,0.0,0.0,0.0,0.0,1.0518139297772696e-10,1.3595791140657657e-10,1.0164836491728777e-10,4.4450993219240057e-11,7.969477514341317e-11
Q6BMS8_0,1.4471115029256758e-09,5.429232836614753e-10,4.432632401669121e-10,4.0391532165118074e-10,4.6562986645156615e-10,3.24535685402927e-10,4.435444584952429e-10,4.727827350710377e-10,4.640600400092796e-10
Q6BMS8_1,0.0,1.0763325620328555e-10,5.40205595967177e-11,4.484506606357086e-11,2.130383094809732e-10,1.2604892849896823e-11,1.3515799533921787e-10,2.0377604811434163e-10,1.0036180076329675e-10
Q6BMS8_2,0.0,2.1449842442322503e-11,1.6481909809959146e-11,5.4144676891609385e-11,8.330364247286522e-11,2.5361584869282316e-11,8.740027199285581e-11,8.037807583532315e-11,3.6169616600299576e-11
Q6BMS8_3,0.0,0.0,0.0,0.0,0.0,0.0,3.069388469271221e-11,0.0,0.0
Q6BMS8_4,0.0,6.592589331722608e-11,3.5801969395709545e-11,3.9935396518752626e-11,1.4068391779738764e-10,0.0,7.591721642152845e-11,7.352737858761733e-11,5.928634115532708e-11
Q6BMS8_5,0.0,7.409283808121547e-12,8.037893407846976e-12,1.3733951148542168e-12,1.4355809722088549e-11,0.0,2.892366814617952e-11,0.0,7.90464107697272e-12
Q6BMS8_6,0.0,1.6239616784450357e-11,5.852036017456983e-12,0.0,5.5809485999039934e-11,0.0,0.0,2.326060690819505e-11,0.0
Q6BMS9_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8921098096887915e-10
Q6BMS9_1,4.339705469625013e-09,4.1862670871808595e-10,4.710570409140786e-10,0.0,0.0,2.638473525583763e-10,0.0,0.0,0.0
Q6BMS9_2,0.0,2.1667961557217128e-10,2.032420678281856e-10,2.0274964290632604e-10,6.34322174572111e-10,7.416085822427525e-10,6.336185851143013e-10,6.851370448194694e-10,7.506617127758708e-10
Q6BMS9_3,0.0,0.0,1.9470086244956016e-10,0.0,3.699449372325991e-10,3.7869789419195226e-10,0.0,0.0,3.1062457406389745e-10
Q6BMS9_4,1.1392587435668415e-09,2.4268083684640747e-10,2.304366183680326e-10,0.0,0.0,0.0,0.0,0.0,7.036947749541188e-11
Q6BMS9_5,6.662275553039793e-10,0.0,2.8422501411371284e-11,0.0,4.460848868560769e-11,1.671069986353827e-10,0.0,0.0,4.1814393039890305e-11
Q6BMS9_6,0.0,1.904837786117949e-09,2.488657436172503e-09,3.0684166774816335e-09,1.945590360346923e-09,1.812225882043947e-09,1.3149319834168435e-09,1.90539631344241e-09,1.7007291691326647e-09
Q6BMS9_7,0.0,8.206344456168034e-11,9.731420094719572e-11,1.1527305406121337e-10,6.499478634906192e-11,0.0,0.0,0.0,6.44828142371537e-11
Q6BMS9_8,0.0,0.0,1.409677199019785e-10,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMS9_9,0.0,7.39959155408199e-10,8.370853222803899e-10,1.7540145218205773e-09,1.4287229906734965e-09,2.1896049907203408e-09,1.0287455006707486e-09,1.3067855314602357e-09,1.2591808098313088e-09
Q6BMS9_10,0.0,6.711146546785035e-10,6.734407417304125e-10,4.796654098466878e-10,3.668309490153656e-10,0.0,3.993629416289334e-10,4.04605698780966e-10,4.722718355320917e-10
Q6BMS9_11,0.0,1.166755944212538e-10,7.995854593897652e-11,2.9415655270290476e-10,1.5478229391898128e-10,6.430591572792426e-10,0.0,1.4295374433644607e-10,1.2796317293126623e-10
Q6BMS9_12,0.0,0.0,0.0,1.9051272226365385e-10,1.6257564239478324e-10,0.0,3.167546121811829e-10,2.8687469849050205e-10,1.3831965633269634e-10
Q6BMT0_0,5.147070476750354e-08,8.375508881613157e-10,7.015278333654986e-10,6.422267954375879e-10,2.5338776650429516e-10,1.8797855868330056e-09,1.3166566307923098e-10,2.9828930735547715e-10,3.1645233796397956e-10
Q6BMT0_1,6.960516816907718e-09,1.3173818618420483e-10,1.3247787521509618e-10,1.0795442294956562e-10,0.0,5.744743950966316e-10,4.617908496815713e-11,6.197636377593568e-11,9.380296352297054e-11
Q6BMT0_2,0.0,7.493058333294112e-10,5.849506241495542e-10,0.0,1.4397726478069772e-09,8.233073428946339e-10,3.3618086296660977e-09,0.0,2.9883834127299517e-09
Q6BMT0_3,0.0,0.0,0.0,8.414228757117803e-10,0.0,0.0,0.0,1.9676337042085023e-09,0.0
Q6BMT0_4,1.7110376684258737e-09,6.454229879188347e-11,0.0,1.9120709127302304e-10,9.163295516743232e-11,3.6633559148542866e-10,0.0,0.0,0.0
Q6BMT0_5,0.0,4.986152737840248e-10,3.5299520345623516e-10,1.2898590976628302e-09,7.598394560826843e-10,2.1977154881137036e-09,7.12161270570694e-10,1.1414330569153997e-09,8.69615659931648e-10
Q6BMT0_6,0.0,2.659166157616582e-10,0.0,5.526105854550333e-10,0.0,0.0,2.9552004423721863e-10,3.4702951568674706e-10,3.654333863603881e-10
Q6BMT0_7,0.0,2.0228156094206003e-08,2.565139402904949e-08,2.9154448439839865e-08,3.8927471068096436e-08,6.624257102299101e-08,2.224824890156958e-08,3.715187319761868e-08,3.9773753312999976e-08
Q6BMT0_8,1.7255645743449714e-09,5.477973145128262e-09,6.8514325230062215e-09,1.2668522384423955e-08,1.7615013403983775e-08,1.9090754198957484e-08,2.341050860976354e-08,2.5832965261938953e-08,2.7575307086393998e-08
Q6BMT0_9,0.0,3.063206996944263e-08,2.767915637475821e-08,6.193482029310961e-08,2.7680637573029507e-08,3.1352782215512114e-08,1.4464502833676317e-08,2.7859443445338716e-08,2.3291241048492316e-08
Q6BMT0_10,0.0,3.5492621985973636e-09,4.06416158827062e-09,1.716129592372427e-08,6.921807802255263e-09,4.986292507634532e-09,7.844214590440202e-09,9.189060340507087e-09,9.586642684074381e-09
Q6BMT0_11,0.0,0.0,0.0,2.3171837805523877e-10,2.620835673969169e-10,0.0,2.086584495137541e-10,3.3324322796788043e-10,0.0
Q6BMT0_12,0.0,1.3782787806777567e-10,0.0,0.0,1.83240433811057e-10,2.7843862883568535e-10,8.588470394435823e-11,9.923835460441046e-11,0.0
Q6BMT0_13,0.0,2.338356770313912e-08,1.6941854814755003e-08,3.036815047709851e-08,1.6785120951669365e-08,8.75008276322428e-08,1.1534876836581562e-08,2.0901141900269817e-08,2.419820939654102e-08
Q6BMT0_14,0.0,2.0702735500091138e-10,1.8386063550817488e-10,1.7889668063330387e-10,8.972298061592851e-11,4.5970879862478777e-10,9.829627655970449e-11,1.3771909041827475e-10,1.4237976440142085e-10
Q6BMT0_15,0.0,0.0,1.2950336244692549e-10,3.3649346729133985e-10,1.466920243449752e-10,1.542963604524553e-10,1.346170656968164e-10,1.7024957795852264e-10,1.6236239134873243e-10
Q6BMT0_16,0.0,1.2478285338635776e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6BMT0_17,0.0,0.0,0.0,0.0,0.0,0.0,2.0105263681534939e-10,0.0,1.8320737039304963e-10
Q6BMT0_18,0.0,0.0,0.0,0.0,1.0277481928563966e-09,0.0,0.0,2.4572792593982017e-09,1.843426176693185e-09
