Geneid	RNA STAR on 1MNaCl3: mapped.bam
gene-DEHA2F06468g	2103
gene-DEHA2F06490g	1006
gene-DEHA2F06512g	1681
gene-DEHA2F06534g	1630
gene-DEHA2F06556g	666
gene-DEHA2F06578g	3171
gene-DEHA2F06600g	6912
gene-DEHA2F06622g	3390
gene-DEHA2F06644g	6735
gene-DEHA2F06666g	8678
gene-DEHA2F06688g	3026
gene-DEHA2F06710g	6393
gene-DEHA2F06732g	974
gene-DEHA2F06754g	22393
gene-DEHA2F06776g	3183
gene-DEHA2F06798g	10351
gene-DEHA2F06820g	14862
gene-DEHA2F06842g	1666
gene-DEHA2F06864g	2791
gene-DEHA2F06886g	2523
gene-DEHA2F06908g	3172
gene-DEHA2F06930g	1494
gene-DEHA2F06952r	1
gene-DEHA2F06974r	3
gene-DEHA2F06996g	2587
gene-DEHA2F07018g	1246
gene-DEHA2F07040g	6232
gene-DEHA2F07062g	2292
gene-DEHA2F07084g	4411
gene-DEHA2F07106g	3686
gene-DEHA2F07128g	620
gene-DEHA2F07150g	2640
gene-DEHA2F07172g	3469
gene-DEHA2F07194g	46
gene-DEHA2F07216r	0
gene-DEHA2F07238g	5670
gene-DEHA2F07260g	587
gene-DEHA2F07282g	5295
gene-DEHA2F07304g	15538
gene-DEHA2F07326g	1575
gene-DEHA2F07348g	1952
gene-DEHA2F07370g	5079
gene-DEHA2F07392g	10926
gene-DEHA2F07414g	13345
gene-DEHA2F07436g	2845
gene-DEHA2F07458g	1891
gene-DEHA2F07480g	1689
gene-DEHA2F07502g	5022
gene-DEHA2F07524g	154
gene-DEHA2F07546g	4306
gene-DEHA2F07568g	8821
gene-DEHA2F07590g	12562
gene-DEHA2F07612g	7362
gene-DEHA2F07634g	389
gene-DEHA2F07656g	2062
gene-DEHA2F07678g	10194
gene-DEHA2F07700g	466
gene-DEHA2F07722g	2535
gene-DEHA2F07744g	2833
gene-DEHA2F07766g	4182
gene-DEHA2F07788g	6981
gene-DEHA2F07810g	297
gene-DEHA2F07832g	690
gene-DEHA2F07854g	1970
gene-DEHA2F07876g	4904
gene-DEHA2F07898g	1330
gene-DEHA2F07920g	1862
gene-DEHA2F07942g	18325
gene-DEHA2F07964g	1053
gene-DEHA2F07986g	1562
gene-DEHA2F08008g	325
gene-DEHA2F08030g	502
gene-DEHA2F08052g	1863
gene-DEHA2F08074g	3864
gene-DEHA2F08096g	6214
gene-DEHA2F08118g	1912
gene-DEHA2F08140g	1861
gene-DEHA2F08162g	3356
gene-DEHA2F08184g	4892
gene-DEHA2F08206g	8092
gene-DEHA2F08228g	21674
gene-DEHA2F08250g	8440
gene-DEHA2F08272g	9335
gene-DEHA2F08294g	7522
gene-DEHA2F08316g	1233
gene-DEHA2F08338g	455
gene-DEHA2F08360g	15517
gene-DEHA2F08382g	4677
gene-DEHA2F08404g	1499
gene-DEHA2F08426g	685
gene-DEHA2F08448g	2359
gene-DEHA2F08470g	7834
gene-DEHA2F08492g	8316
gene-DEHA2F08514g	8410
gene-DEHA2F08536g	8673
gene-DEHA2F08558g	4062
gene-DEHA2F08580g	7951
gene-DEHA2F08602g	3827
gene-DEHA2F08624g	2300
gene-DEHA2F08646g	746
gene-DEHA2F08668g	1786
gene-DEHA2F08690g	2639
gene-DEHA2F08712g	11875
gene-DEHA2F08734g	2906
gene-DEHA2F08756g	3414
gene-DEHA2F08778g	1
gene-DEHA2F08800g	74
gene-DEHA2F08822g	1018
gene-DEHA2F08844g	1567
gene-DEHA2F08866g	19236
gene-DEHA2F08888g	5202
gene-DEHA2F08910g	2319
gene-DEHA2F08932g	4815
gene-DEHA2F08954g	1832
gene-DEHA2F08976g	4707
gene-DEHA2F08998g	7556
gene-DEHA2F09020g	4234
gene-DEHA2F09042r	0
gene-DEHA2F09064g	1468
gene-DEHA2F09086g	8092
gene-DEHA2F09108g	5996
gene-DEHA2F09130g	4572
gene-DEHA2F09152g	2984
gene-DEHA2F09174g	1474
gene-DEHA2F09196g	2582
gene-DEHA2F09218r	1
gene-DEHA2F09240g	2728
gene-DEHA2F09262g	8237
gene-DEHA2F09284g	5451
gene-DEHA2F09306g	1009
gene-DEHA2F09328g	6369
gene-DEHA2F09350g	4589
gene-DEHA2F09372g	5859
gene-DEHA2F09394g	6618
gene-DEHA2F09416g	2722
gene-DEHA2F09438g	8440
gene-DEHA2F09460g	2763
gene-DEHA2F09482g	2186
gene-DEHA2F09504g	9139
gene-DEHA2F09526g	15230
gene-DEHA2F09548g	8087
gene-DEHA2F09570g	10982
gene-DEHA2F09592g	1320
gene-DEHA2F09614g	22200
gene-DEHA2F09636g	3252
gene-DEHA2F09658g	2785
gene-DEHA2F09680g	19066
gene-DEHA2F09702g	4273
gene-DEHA2F09724g	19711
gene-DEHA2F09746g	2453
gene-DEHA2F09768g	7736
gene-DEHA2F09790g	1389
gene-DEHA2F09812g	2412
gene-DEHA2F09834g	2747
gene-DEHA2F09856g	2787
gene-DEHA2F09878g	2405
gene-DEHA2F09900g	15578
gene-DEHA2F09922g	2627
gene-DEHA2F09944g	3848
gene-DEHA2F09966g	6387
gene-DEHA2F09988g	4798
gene-DEHA2F10010g	1912
gene-DEHA2F10032g	2239
gene-DEHA2F10054g	2780
gene-DEHA2F10076g	8324
gene-DEHA2F10098g	1004
gene-DEHA2F10120g	10722
gene-DEHA2F10142g	1258
gene-DEHA2F10164g	1446
gene-DEHA2F10186r	0
gene-DEHA2F10208g	2975
gene-DEHA2F10230g	966
gene-DEHA2F10252g	2406
gene-DEHA2F10274g	7226
gene-DEHA2F10296g	2553
gene-DEHA2F10318g	1973
gene-DEHA2F10340g	4147
gene-DEHA2F10362g	3112
gene-DEHA2F10384g	2903
gene-DEHA2F10406g	612
gene-DEHA2F10428g	10747
gene-DEHA2F10450g	9226
gene-DEHA2F10472g	289
gene-DEHA2F10494g	14788
gene-DEHA2F10516g	2078
gene-DEHA2F10538g	1865
gene-DEHA2F10560g	1447
gene-DEHA2F10582g	7837
gene-DEHA2F10604g	0
gene-DEHA2F10626g	3668
gene-DEHA2F10648g	1849
gene-DEHA2F10670g	5680
gene-DEHA2F10692g	2258
gene-DEHA2F10714g	2751
gene-DEHA2F10736g	8330
gene-DEHA2F10758g	901
gene-DEHA2F10780g	1231
gene-DEHA2F10802g	11
gene-DEHA2F10824g	7815
gene-DEHA2F10846g	950
gene-DEHA2F10868g	5465
gene-DEHA2F10890g	3053
gene-DEHA2F10912g	2819
gene-DEHA2F10934g	2035
gene-DEHA2F10956g	53
gene-DEHA2F10978g	7721
gene-DEHA2F11000g	3
gene-DEHA2F11022g	3388
gene-DEHA2F11044g	5693
gene-DEHA2F11066g	2880
gene-DEHA2F11088g	11
gene-DEHA2F11110g	8254
gene-DEHA2F11132g	472
gene-DEHA2F11154g	2857
gene-DEHA2F11176g	3034
gene-DEHA2F11198g	4071
gene-DEHA2F11220g	3657
gene-DEHA2F11242g	4190
gene-DEHA2F11264r	0
gene-DEHA2F11286g	823
gene-DEHA2F11308g	6560
gene-DEHA2F11330g	4109
gene-DEHA2F11352g	3353
gene-DEHA2F11374g	5940
gene-DEHA2F11396g	1895
gene-DEHA2F11418g	5191
gene-DEHA2F11440g	6868
gene-DEHA2F11462g	49
gene-DEHA2F11484g	5
gene-DEHA2F11506g	2087
gene-DEHA2F11528g	861
gene-DEHA2F11550g	2052
gene-DEHA2F11572g	2834
gene-DEHA2F11594g	2049
gene-DEHA2F11616g	3134
gene-DEHA2F11638g	6326
gene-DEHA2F11660g	4060
gene-DEHA2F11682g	2297
gene-DEHA2F11704g	4728
gene-DEHA2F11726g	12945
gene-DEHA2F11748g	611
gene-DEHA2F11770g	297
gene-DEHA2F11792g	238
gene-DEHA2F11814g	1006
gene-DEHA2F11836g	3238
gene-DEHA2F11858g	1229
gene-DEHA2F11880g	5825
gene-DEHA2F11902g	5073
gene-DEHA2F11924g	13580
gene-DEHA2F11946g	26
gene-DEHA2F11968g	1236
gene-DEHA2F11990g	1684
gene-DEHA2F12012g	11634
gene-DEHA2F12034g	3202
gene-DEHA2F12056r	4
gene-DEHA2F12078g	3574
gene-DEHA2F12100g	2683
gene-DEHA2F12122g	5391
gene-DEHA2F12144g	1629
gene-DEHA2F12166g	304
gene-DEHA2F12188g	335
gene-DEHA2F12210g	1347
gene-DEHA2F12232g	2428
gene-DEHA2F12254r	1
gene-DEHA2F12276g	3184
gene-DEHA2F12298g	1345
gene-DEHA2F12320g	12332
gene-DEHA2F12342g	846
gene-DEHA2F12364g	4925
gene-DEHA2F12386g	18120
gene-DEHA2F12408g	8999
gene-DEHA2F12430g	17326
gene-DEHA2F12452g	5682
gene-DEHA2F12474g	1947
gene-DEHA2F12496g	13041
gene-DEHA2F12518g	4988
gene-DEHA2F12540g	26870
gene-DEHA2F12562g	7808
gene-DEHA2F12584g	2854
gene-DEHA2F12606g	11481
gene-DEHA2F12628g	3319
gene-DEHA2F12650g	1837
gene-DEHA2F12672g	23
gene-DEHA2F12694g	540
gene-DEHA2F12716g	3195
gene-DEHA2F12738g	1171
gene-DEHA2F12760g	1828
gene-DEHA2F12782g	0
gene-DEHA2F12804g	7251
gene-DEHA2F12826g	21090
gene-DEHA2F12848g	7499
gene-DEHA2F12870g	7379
gene-DEHA2F12892g	2824
gene-DEHA2F12914g	4488
gene-DEHA2F12936g	4952
gene-DEHA2F12958g	554
gene-DEHA2F12980g	22953
gene-DEHA2F13002g	5985
gene-DEHA2F13024g	3970
gene-DEHA2F13046g	3594
gene-DEHA2F13068g	8625
gene-DEHA2F13090g	1947
gene-DEHA2F13112g	3296
gene-DEHA2F13134g	1480
gene-DEHA2F13156g	18242
gene-DEHA2F13178g	5669
gene-DEHA2F13200g	2458
gene-DEHA2F13222g	2003
gene-DEHA2F13244g	2210
gene-DEHA2F13266g	11339
gene-DEHA2F13288g	5615
gene-DEHA2F13310g	1324
gene-DEHA2F13332g	6285
gene-DEHA2F13354g	3027
gene-DEHA2F13376g	3589
gene-DEHA2F13398g	1250
gene-DEHA2F13420g	4528
gene-DEHA2F13442g	1407
gene-DEHA2F13464g	6953
gene-DEHA2F13486g	1108
gene-DEHA2F13508g	80
gene-DEHA2F13530g	4640
gene-DEHA2F13552g	4587
gene-DEHA2F13574g	1749
gene-DEHA2F13596g	2109
gene-DEHA2F13618g	3318
gene-DEHA2F13640g	1987
gene-DEHA2F13662r	0
gene-DEHA2F13684g	28873
gene-DEHA2F13706g	481
gene-DEHA2F13728g	2912
gene-DEHA2F13750g	5382
gene-DEHA2F13772g	1287
gene-DEHA2F13794g	2731
gene-DEHA2F13816g	1616
gene-DEHA2F13838g	3130
gene-DEHA2F13860g	12956
gene-DEHA2F13882g	3639
gene-DEHA2F13904g	18472
gene-DEHA2F13926g	458
gene-DEHA2F13948g	7713
gene-DEHA2F13970g	1698
gene-DEHA2F13992g	27614
gene-DEHA2F14014g	2006
gene-DEHA2F14036g	910
gene-DEHA2F14058g	5900
gene-DEHA2F14080g	1499
gene-DEHA2F14102g	639
gene-DEHA2F14124g	2023
gene-DEHA2F14146g	1276
gene-DEHA2F14168g	931
gene-DEHA2F14190g	2723
gene-DEHA2F14212g	1384
gene-DEHA2F14234g	3293
gene-DEHA2F14256g	2104
gene-DEHA2F14278g	47
gene-DEHA2F14300g	2046
gene-DEHA2F14322g	25656
gene-DEHA2F14344g	1192
gene-DEHA2F14366g	8283
gene-DEHA2F14388r	0
gene-DEHA2F14410g	3029
gene-DEHA2F14432g	9231
gene-DEHA2F14454g	2014
gene-DEHA2F14476g	8905
gene-DEHA2F14498g	3535
gene-DEHA2F14520g	2667
gene-DEHA2F14542g	642
gene-DEHA2F14564g	5993
gene-DEHA2F14586g	4450
gene-DEHA2F14608g	1732
gene-DEHA2F14630g	2702
gene-DEHA2F14652g	2345
gene-DEHA2F14674g	1996
gene-DEHA2F14696g	2687
gene-DEHA2F14718g	4404
gene-DEHA2F14740g	20980
gene-DEHA2F14762g	5369
gene-DEHA2F14784g	2833
gene-DEHA2F14806g	1888
gene-DEHA2F14828g	2180
gene-DEHA2F14850g	4691
gene-DEHA2F14872g	2885
gene-DEHA2F14894g	44
gene-DEHA2F14916g	2703
gene-DEHA2F14938g	7827
gene-DEHA2F14960g	10385
gene-DEHA2F14982g	38257
gene-DEHA2F15004g	14
gene-DEHA2F15026g	13
gene-DEHA2F15048g	1414
gene-DEHA2F15070g	7724
gene-DEHA2F15092g	6392
gene-DEHA2F15114g	1087
gene-DEHA2F15136g	4555
gene-DEHA2F15158g	1738
gene-DEHA2F15180g	3001
gene-DEHA2F15202g	21000
gene-DEHA2F15224g	6276
gene-DEHA2F15246g	11895
gene-DEHA2F15268g	2754
gene-DEHA2F15290g	1295
gene-DEHA2F15312g	1320
gene-DEHA2F15334g	1114
gene-DEHA2F15356g	6317
gene-DEHA2F15378g	949
gene-DEHA2F15400g	495
gene-DEHA2F15422g	19495
gene-DEHA2F15444g	572
gene-DEHA2F15466g	2707
gene-DEHA2F15488g	1702
gene-DEHA2F15510g	2432
gene-DEHA2F15532g	433
gene-DEHA2F15554g	964
gene-DEHA2F15576g	2388
gene-DEHA2F15598g	2809
gene-DEHA2F15620g	5695
gene-DEHA2F15642g	2939
gene-DEHA2F15664g	2817
gene-DEHA2F15686g	165
gene-DEHA2F15708g	7041
gene-DEHA2F15730g	814
gene-DEHA2F15752g	4068
gene-DEHA2F15774g	1465
gene-DEHA2F15796g	3747
gene-DEHA2F15818g	2054
gene-DEHA2F15840g	2374
gene-DEHA2F15862g	4091
gene-DEHA2F15884g	2616
gene-DEHA2F15906g	760
gene-DEHA2F15928g	2237
gene-DEHA2F15950g	4563
gene-DEHA2F15972g	888
gene-DEHA2F15994g	4229
gene-DEHA2F16016g	1892
gene-DEHA2F16038g	8281
gene-DEHA2F16060g	5019
gene-DEHA2F16082g	4025
gene-DEHA2F16104g	1566
gene-DEHA2F16126g	1950
gene-DEHA2F16148g	2091
gene-DEHA2F16170g	4221
gene-DEHA2F16192g	3691
gene-DEHA2F16214g	104
gene-DEHA2F16236g	9094
gene-DEHA2F16258g	3007
gene-DEHA2F16280g	2728
gene-DEHA2F16302g	6323
gene-DEHA2F16324g	2979
gene-DEHA2F16346g	4599
gene-DEHA2F16368g	2188
gene-DEHA2F16390g	4561
gene-DEHA2F16412g	916
gene-DEHA2F16434g	9171
gene-DEHA2F16456g	12126
gene-DEHA2F16478g	21673
gene-DEHA2F16500g	147
gene-DEHA2F16522g	4536
gene-DEHA2F16544g	19188
gene-DEHA2F16566g	20033
gene-DEHA2F16588g	3530
gene-DEHA2F16610g	2924
gene-DEHA2F16632g	1593
gene-DEHA2F16654g	351
gene-DEHA2F16676g	1735
gene-DEHA2F16698g	10473
gene-DEHA2F16720g	3889
gene-DEHA2F16742g	1100
gene-DEHA2F16764g	2390
gene-DEHA2F16786g	4893
gene-DEHA2F16808g	3363
gene-DEHA2F16830g	52
gene-DEHA2F16852g	4564
gene-DEHA2F16874g	1150
gene-DEHA2F16896g	1307
gene-DEHA2F16918g	2263
gene-DEHA2F16940g	1743
gene-DEHA2F16962g	36
gene-DEHA2F16984g	7807
gene-DEHA2F17006g	6094
gene-DEHA2F17028g	509
gene-DEHA2F17050g	1662
gene-DEHA2F17072g	1684
gene-DEHA2F17094g	8715
gene-DEHA2F17116g	14312
gene-DEHA2F17138g	3437
gene-DEHA2F17160g	4419
gene-DEHA2F17182g	5434
gene-DEHA2F17204g	37782
gene-DEHA2F17226g	3400
gene-DEHA2F17248g	2653
gene-DEHA2F17270g	1098
gene-DEHA2F17292g	1217
gene-DEHA2F17314g	2218
gene-DEHA2F17336g	1646
gene-DEHA2F17358g	6863
gene-DEHA2F17380g	1607
gene-DEHA2F17402g	129
gene-DEHA2F17424g	12140
gene-DEHA2F17446g	3666
gene-DEHA2F17468g	3249
gene-DEHA2F17490g	2530
gene-DEHA2F17512g	1829
gene-DEHA2F17534g	3968
gene-DEHA2F17556g	1823
gene-DEHA2F17578g	176
gene-DEHA2F17600g	3219
gene-DEHA2F17622g	4600
gene-DEHA2F17644g	1570
gene-DEHA2F17666g	2455
gene-DEHA2F17688g	1471
gene-DEHA2F17710g	4184
gene-DEHA2F17732g	11351
gene-DEHA2F17754g	6434
gene-DEHA2F17776g	16615
gene-DEHA2F17798g	21165
gene-DEHA2F17820g	567
gene-DEHA2F17842g	1612
gene-DEHA2F17864g	2440
gene-DEHA2F17886g	5049
gene-DEHA2F17908g	90
gene-DEHA2F17930g	567
gene-DEHA2F17952g	877
gene-DEHA2F17974r	9
gene-DEHA2F17996g	158
gene-DEHA2F18018g	4259
gene-DEHA2F18040g	644
gene-DEHA2F18062g	4390
gene-DEHA2F18084r	33
gene-DEHA2F18106g	3868
gene-DEHA2F18128g	2001
gene-DEHA2F18150g	2667
gene-DEHA2F18172g	2741
gene-DEHA2F18194g	2987
gene-DEHA2F18216g	24656
gene-DEHA2F18238g	7110
gene-DEHA2F18260g	866
gene-DEHA2F18282g	9517
gene-DEHA2F18304g	6121
gene-DEHA2F18634g	2072
gene-DEHA2F18656g	13621
gene-DEHA2F18678g	2331
gene-DEHA2F18700g	1675
gene-DEHA2F18722g	4190
gene-DEHA2F18744g	23684
gene-DEHA2F18766g	11253
gene-DEHA2F18788g	3820
gene-DEHA2F18810g	4883
gene-DEHA2F18832g	14776
gene-DEHA2F18854g	1158
gene-DEHA2F18876g	3198
gene-DEHA2F18898g	1630
gene-DEHA2F18920g	597
gene-DEHA2F18964g	1512
gene-DEHA2F18986g	7617
gene-DEHA2F19008g	1593
gene-DEHA2F19030g	1197
gene-DEHA2F19052g	6381
gene-DEHA2F19074g	3348
gene-DEHA2F19096g	3748
gene-DEHA2F19118g	326
gene-DEHA2F19140g	2993
gene-DEHA2F19162g	6901
gene-DEHA2F19184g	730
gene-DEHA2F19206g	10
gene-DEHA2F19228g	4315
gene-DEHA2F19250g	1826
gene-DEHA2F19272g	11336
gene-DEHA2F19294g	2887
gene-DEHA2F19316g	9618
gene-DEHA2F19338g	3588
gene-DEHA2F19360g	1901
gene-DEHA2F19382g	4788
gene-DEHA2F19404g	2033
gene-DEHA2F19426g	1217
gene-DEHA2F19448g	2703
gene-DEHA2F19470g	1726
gene-DEHA2F19492g	1610
gene-DEHA2F19514g	12729
gene-DEHA2F19536g	48
gene-DEHA2F19558g	2953
gene-DEHA2F19580g	78
gene-DEHA2F19602g	4184
gene-DEHA2F19624g	4861
gene-DEHA2F19646g	4680
gene-DEHA2F19668g	2376
gene-DEHA2F19690g	5523
gene-DEHA2F19712g	750
gene-DEHA2F19734g	128
gene-DEHA2F19756g	816
gene-DEHA2F19778g	4079
gene-DEHA2F19800g	1594
gene-DEHA2F19822g	2009
gene-DEHA2F19910g	2253
gene-DEHA2F19932g	46978
gene-DEHA2F19954g	3700
gene-DEHA2F19976g	4232
gene-DEHA2F19998g	2430
gene-DEHA2F20020g	5723
gene-DEHA2F20042g	1942
gene-DEHA2F20064g	4264
gene-DEHA2F20086g	4731
gene-DEHA2F20108g	9026
gene-DEHA2F20130g	1857
gene-DEHA2F20152g	5975
gene-DEHA2F20174g	5769
gene-DEHA2F20196g	2802
gene-DEHA2F20218g	6885
gene-DEHA2F20240g	1876
gene-DEHA2F20262g	1118
gene-DEHA2F20284g	462
gene-DEHA2F20306g	1117
gene-DEHA2F20328g	7622
gene-DEHA2F20350g	1279
gene-DEHA2F20372g	4429
gene-DEHA2F20394g	25568
gene-DEHA2F20416g	28
gene-DEHA2F20438g	4
gene-DEHA2F20460g	2047
gene-DEHA2F20482g	2064
gene-DEHA2F20504g	1948
gene-DEHA2F20526g	1378
gene-DEHA2F20548g	2711
gene-DEHA2F20570g	25
gene-DEHA2F20592g	8373
gene-DEHA2F20614g	2675
gene-DEHA2F20636g	2507
gene-DEHA2F20658g	20320
gene-DEHA2F20680g	2487
gene-DEHA2F20702g	5952
gene-DEHA2F20724g	911
gene-DEHA2F20746g	1252
gene-DEHA2F20768g	4834
gene-DEHA2F20790g	1228
gene-DEHA2F20812g	6247
gene-DEHA2F20834g	4812
gene-DEHA2F20856g	3070
gene-DEHA2F20878g	2826
gene-DEHA2F20900g	22728
gene-DEHA2F20922g	1095
gene-DEHA2F20944g	8151
gene-DEHA2F20966g	2934
gene-DEHA2F20988g	8759
gene-DEHA2F21010g	1137
gene-DEHA2F21032g	1844
gene-DEHA2F21054g	5539
gene-DEHA2F21076g	7221
gene-DEHA2F21098g	8613
gene-DEHA2F21120g	13372
gene-DEHA2F21142g	2493
gene-DEHA2F21164g	2611
gene-DEHA2F21186g	1290
gene-DEHA2F21208g	3484
gene-DEHA2F21230g	486
gene-DEHA2F21252g	1063
gene-DEHA2F21274g	684
gene-DEHA2F21296r	35
gene-DEHA2F21318g	1617
gene-DEHA2F21340g	1769
gene-DEHA2F21362g	1282
gene-DEHA2F21384g	8640
gene-DEHA2F21406g	237
gene-DEHA2F21428g	1745
gene-DEHA2F21450g	13439
gene-DEHA2F21472g	3081
gene-DEHA2F21494g	8088
gene-DEHA2F21516g	3214
gene-DEHA2F21538g	1801
gene-DEHA2F21560g	881
gene-DEHA2F21582g	7677
gene-DEHA2F21604g	1862
gene-DEHA2F21626g	908
gene-DEHA2F21648g	4612
gene-DEHA2F21670g	5546
gene-DEHA2F21692g	2761
gene-DEHA2F21714r	0
gene-DEHA2F21736g	1396
gene-DEHA2F21758g	2448
gene-DEHA2F21780r	4
gene-DEHA2F21802g	923
gene-DEHA2F21824g	1923
gene-DEHA2F21846g	1043
gene-DEHA2F21868g	2588
gene-DEHA2F21890g	21089
gene-DEHA2F21912g	1497
gene-DEHA2F21934g	1573
gene-DEHA2F21956g	1956
gene-DEHA2F21978g	1671
gene-DEHA2F22000g	1556
gene-DEHA2F22022g	1715
gene-DEHA2F22044g	329
gene-DEHA2F22066g	3180
gene-DEHA2F22088g	1575
gene-DEHA2F22110g	11562
gene-DEHA2F22132g	243
gene-DEHA2F22154g	2993
gene-DEHA2F22176g	2821
gene-DEHA2F22198g	3181
gene-DEHA2F22220g	61
gene-DEHA2F22242g	20108
gene-DEHA2F22264g	10951
gene-DEHA2F22286g	3874
gene-DEHA2F22308g	29375
gene-DEHA2F22330g	3180
gene-DEHA2F22352g	6455
gene-DEHA2F22374g	26358
gene-DEHA2F22396g	6
gene-DEHA2F22418g	355
gene-DEHA2F22440g	1711
gene-DEHA2F22462g	1088
gene-DEHA2F22484g	4178
gene-DEHA2F22506g	7720
gene-DEHA2F22528g	2709
gene-DEHA2F22550g	9359
gene-DEHA2F22572g	4475
gene-DEHA2F22594g	1287
gene-DEHA2F22616g	2082
gene-DEHA2F22638g	6562
gene-DEHA2F22660g	3589
gene-DEHA2F22682g	10584
gene-DEHA2F22704g	2437
gene-DEHA2F22726g	5412
gene-DEHA2F22748g	10831
gene-DEHA2F22770g	8232
gene-DEHA2F22792g	134
gene-DEHA2F22814g	2
gene-DEHA2F22836g	10394
gene-DEHA2F22858g	7192
gene-DEHA2F22880g	898
gene-DEHA2F22902g	5807
gene-DEHA2F22924g	1006
gene-DEHA2F22946g	1457
gene-DEHA2F22968g	1078
gene-DEHA2F22990g	2211
gene-DEHA2F23012g	15317
gene-DEHA2F23034r	0
gene-DEHA2F23056r	0
gene-DEHA2F23078g	4433
gene-DEHA2F23100g	444
gene-DEHA2F23122g	4717
gene-DEHA2F23144g	5542
gene-DEHA2F23166g	5469
gene-DEHA2F23188g	3499
gene-DEHA2F23210g	6061
gene-DEHA2F23232g	2012
gene-DEHA2F23254g	287
gene-DEHA2F23276g	2574
gene-DEHA2F23298g	1370
gene-DEHA2F23320g	2916
gene-DEHA2F23342g	13969
gene-DEHA2F23364g	3993
gene-DEHA2F23386g	3726
gene-DEHA2F23408g	6106
gene-DEHA2F23430g	1211
gene-DEHA2F23452g	6112
gene-DEHA2F23474g	7093
gene-DEHA2F23496g	16535
gene-DEHA2F23518g	4369
gene-DEHA2F23540g	480
gene-DEHA2F23562g	1602
gene-DEHA2F23584g	881
gene-DEHA2F23606g	354
gene-DEHA2F23628g	669
gene-DEHA2F23650g	1597
gene-DEHA2F23672g	3468
gene-DEHA2F23694g	2545
gene-DEHA2F23716g	1505
gene-DEHA2F23738g	5348
gene-DEHA2F23760g	1634
gene-DEHA2F23782g	11025
gene-DEHA2F23804g	2044
gene-DEHA2F23826g	2708
gene-DEHA2F23848g	6990
gene-DEHA2F23870g	4787
gene-DEHA2F23892g	5526
gene-DEHA2F23914g	296
gene-DEHA2F23936r	1
gene-DEHA2F23958g	3603
gene-DEHA2F23980g	7049
gene-DEHA2F24002g	4801
gene-DEHA2F24024g	4117
gene-DEHA2F24046g	5841
gene-DEHA2F24068g	1209
gene-DEHA2F24090g	1878
gene-DEHA2F24112g	5044
gene-DEHA2F24134g	1181
gene-DEHA2F24156g	8027
gene-DEHA2F24178g	2275
gene-DEHA2F24200g	2479
gene-DEHA2F24222g	2060
gene-DEHA2F24244g	1276
gene-DEHA2F24266g	1666
gene-DEHA2F24288g	3402
gene-DEHA2F24310g	2327
gene-DEHA2F24332g	588
gene-DEHA2F24354g	1302
gene-DEHA2F24376r	0
gene-DEHA2F24398g	56723
gene-DEHA2F24420g	950
gene-DEHA2F24442g	2818
gene-DEHA2F24464g	1614
gene-DEHA2F24486g	2857
gene-DEHA2F24508g	2601
gene-DEHA2F24530g	2795
gene-DEHA2F24552g	2090
gene-DEHA2F24574g	709
gene-DEHA2F24596g	1185
gene-DEHA2F24618g	1721
gene-DEHA2F24640g	3527
gene-DEHA2F24662g	4771
gene-DEHA2F24684r	3
gene-DEHA2F24706g	748
gene-DEHA2F24728g	2173
gene-DEHA2F24750g	6830
gene-DEHA2F24772g	172
gene-DEHA2F24794g	4826
gene-DEHA2F24816g	2426
gene-DEHA2F24838g	3474
gene-DEHA2F24860g	10647
gene-DEHA2F24882g	5066
gene-DEHA2F24904g	1272
gene-DEHA2F24926g	7570
gene-DEHA2F24948g	1502
gene-DEHA2F24970g	18
gene-DEHA2F24992g	3770
gene-DEHA2F25014g	6217
gene-DEHA2F25036g	1563
gene-DEHA2F25058g	15676
gene-DEHA2F25080g	2719
gene-DEHA2F25102g	10237
gene-DEHA2F25124g	9472
gene-DEHA2F25146g	16661
gene-DEHA2F25168g	1004
gene-DEHA2F25190g	1636
gene-DEHA2F25212g	3607
gene-DEHA2F25234g	3910
gene-DEHA2F25256g	2888
gene-DEHA2F25278g	3896
gene-DEHA2F25300g	2259
gene-DEHA2F25322g	3865
gene-DEHA2F25344g	8912
gene-DEHA2F25366g	0
gene-DEHA2F25388g	1924
gene-DEHA2F25410g	1212
gene-DEHA2F25432g	2070
gene-DEHA2F25454g	2354
gene-DEHA2F25476g	4579
gene-DEHA2F25498g	4943
gene-DEHA2F25520g	1736
gene-DEHA2F25542g	1254
gene-DEHA2F25564g	11500
gene-DEHA2F25586g	4961
gene-DEHA2F25608g	5
gene-DEHA2F25630g	1798
gene-DEHA2F25652g	1370
gene-DEHA2F25674g	664
gene-DEHA2F25696g	1388
gene-DEHA2F25718g	8437
gene-DEHA2F25740g	20909
gene-DEHA2F25762g	1900
gene-DEHA2F25784g	4356
gene-DEHA2F25806g	3280
gene-DEHA2F25828g	2434
gene-DEHA2F25850g	2645
gene-DEHA2F25872g	3157
gene-DEHA2F25894g	2205
gene-DEHA2F25916g	9
gene-DEHA2F25938g	2998
gene-DEHA2F25960g	5417
gene-DEHA2F25982g	1781
gene-DEHA2F26004g	4250
gene-DEHA2F26026g	3403
gene-DEHA2F26048g	6989
gene-DEHA2F26070g	7153
gene-DEHA2F26092g	5299
gene-DEHA2F26114g	4373
gene-DEHA2F26136g	2202
gene-DEHA2F26158g	23
gene-DEHA2F26180g	1408
gene-DEHA2F26202g	1063
gene-DEHA2F26224g	3171
gene-DEHA2F26246g	3171
