Geneid	RNA STAR on Control1: mapped.bam
gene-DEHA2E11264g	9497
gene-DEHA2E11286g	6696
gene-DEHA2E11308g	3073
gene-DEHA2E11330g	4172
gene-DEHA2E11352g	3389
gene-DEHA2E11374g	3318
gene-DEHA2E11396g	1448
gene-DEHA2E11418g	2940
gene-DEHA2E11440g	1001
gene-DEHA2E11462g	1224
gene-DEHA2E11484g	1605
gene-DEHA2E11506g	6015
gene-DEHA2E11528g	2420
gene-DEHA2E11550g	4856
gene-DEHA2E11572g	4427
gene-DEHA2E11594g	17395
gene-DEHA2E11616g	1765
gene-DEHA2E11638r	2
gene-DEHA2E11660g	3118
gene-DEHA2E11682g	9384
gene-DEHA2E11704g	2337
gene-DEHA2E11726g	2389
gene-DEHA2E11748g	7776
gene-DEHA2E11770g	8634
gene-DEHA2E11792g	5250
gene-DEHA2E11814g	1732
gene-DEHA2E11836g	6616
gene-DEHA2E11858g	7165
gene-DEHA2E11880g	3154
gene-DEHA2E11902g	2
gene-DEHA2E11924g	3575
gene-DEHA2E11946g	19
gene-DEHA2E11968g	4219
gene-DEHA2E11990g	12378
gene-DEHA2E12012g	26
gene-DEHA2E12034g	47
gene-DEHA2E12056g	3949
gene-DEHA2E12078g	4027
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1298
gene-DEHA2E12144g	2984
gene-DEHA2E12166g	1912
gene-DEHA2E12188g	843
gene-DEHA2E12210g	1330
gene-DEHA2E12232g	17519
gene-DEHA2E12254g	5170
gene-DEHA2E12276g	35604
gene-DEHA2E12298g	4839
gene-DEHA2E12320g	2188
gene-DEHA2E12342g	1686
gene-DEHA2E12364g	7
gene-DEHA2E12386g	4696
gene-DEHA2E12408g	1567
gene-DEHA2E12430g	4994
gene-DEHA2E12452g	6099
gene-DEHA2E12474g	4305
gene-DEHA2E12496g	6339
gene-DEHA2E12518g	1461
gene-DEHA2E12540g	410
gene-DEHA2E12562r	1
gene-DEHA2E12584g	2516
gene-DEHA2E12606g	2222
gene-DEHA2E12628g	624
gene-DEHA2E12650g	3775
gene-DEHA2E12672g	4843
gene-DEHA2E12694g	1721
gene-DEHA2E12716g	5647
gene-DEHA2E12738g	3067
gene-DEHA2E12760g	6146
gene-DEHA2E12782g	2709
gene-DEHA2E12804g	2500
gene-DEHA2E12826g	2148
gene-DEHA2E12848g	3668
gene-DEHA2E12870g	21
gene-DEHA2E12892g	5493
gene-DEHA2E12914g	2270
gene-DEHA2E12936g	3026
gene-DEHA2E12958g	1701
gene-DEHA2E12980g	453
gene-DEHA2E13002g	2670
gene-DEHA2E13024g	4276
gene-DEHA2E13046g	2306
gene-DEHA2E13068g	1014
gene-DEHA2E13090g	3071
gene-DEHA2E13112g	1947
gene-DEHA2E13134r	1
gene-DEHA2E13156g	2544
gene-DEHA2E13178g	1832
gene-DEHA2E13200g	3084
gene-DEHA2E13222g	19
gene-DEHA2E13244g	5401
gene-DEHA2E13266g	3022
gene-DEHA2E13288g	6938
gene-DEHA2E13310g	1244
gene-DEHA2E13332g	1615
gene-DEHA2E13354g	3680
gene-DEHA2E13376g	2026
gene-DEHA2E13398g	2150
gene-DEHA2E13420g	1174
gene-DEHA2E13442g	9108
gene-DEHA2E13464g	2361
gene-DEHA2E13486g	27339
gene-DEHA2E13508g	4077
gene-DEHA2E13530g	4770
gene-DEHA2E13552g	21737
gene-DEHA2E13574g	0
gene-DEHA2E13596g	4055
gene-DEHA2E13618g	1985
gene-DEHA2E13640g	2606
gene-DEHA2E13662g	2291
gene-DEHA2E13684g	949
gene-DEHA2E13706g	5429
gene-DEHA2E13728g	2918
gene-DEHA2E13750g	2664
gene-DEHA2E13772g	3658
gene-DEHA2E13794g	10931
gene-DEHA2E13816g	528
gene-DEHA2E13838g	1689
gene-DEHA2E13860g	2998
gene-DEHA2E13882g	21
gene-DEHA2E13904g	28
gene-DEHA2E13926g	9635
gene-DEHA2E13948g	2221
gene-DEHA2E13970g	5604
gene-DEHA2E13992g	7753
gene-DEHA2E14014g	2718
gene-DEHA2E14036g	2898
gene-DEHA2E14058g	85
gene-DEHA2E14080g	11194
gene-DEHA2E14102g	39
gene-DEHA2E14124g	474
gene-DEHA2E14146g	7210
gene-DEHA2E14168g	1929
gene-DEHA2E14190g	6685
gene-DEHA2E14212g	21081
gene-DEHA2E14234g	1438
gene-DEHA2E14256g	31
gene-DEHA2E14278g	17
gene-DEHA2E14300g	39572
gene-DEHA2E14322g	820
gene-DEHA2E14344g	3690
gene-DEHA2E14366g	6807
gene-DEHA2E14388g	4546
gene-DEHA2E14410g	2340
gene-DEHA2E14432g	2572
gene-DEHA2E14454g	1811
gene-DEHA2E14476g	7398
gene-DEHA2E14498g	12768
gene-DEHA2E14520g	7464
gene-DEHA2E14542g	8977
gene-DEHA2E14564g	11205
gene-DEHA2E14586g	4502
gene-DEHA2E14608g	3080
gene-DEHA2E14630g	1912
gene-DEHA2E14652g	130
gene-DEHA2E14674g	2509
gene-DEHA2E14696g	2329
gene-DEHA2E14718g	2575
gene-DEHA2E14740g	5054
gene-DEHA2E14762g	3172
gene-DEHA2E14784g	2841
gene-DEHA2E14806g	4243
gene-DEHA2E14828g	1427
gene-DEHA2E14850g	3809
gene-DEHA2E14872g	70
gene-DEHA2E14894g	16570
gene-DEHA2E14916g	7837
gene-DEHA2E14938g	4989
gene-DEHA2E14960g	4302
gene-DEHA2E14982g	3034
gene-DEHA2E15004g	365
gene-DEHA2E15026g	2545
gene-DEHA2E15048g	4107
gene-DEHA2E15070g	3425
gene-DEHA2E15092g	3109
gene-DEHA2E15114g	3535
gene-DEHA2E15136g	341
gene-DEHA2E15158g	3325
gene-DEHA2E15180g	13910
gene-DEHA2E15202g	4530
gene-DEHA2E15224g	2713
gene-DEHA2E15246g	1210
gene-DEHA2E15268g	3131
gene-DEHA2E15290g	4752
gene-DEHA2E15312g	2619
gene-DEHA2E15334g	5261
gene-DEHA2E15356g	2069
gene-DEHA2E15378g	1403
gene-DEHA2E15400g	3351
gene-DEHA2E15422g	690
gene-DEHA2E15444g	2158
gene-DEHA2E15466g	5577
gene-DEHA2E15488g	81
gene-DEHA2E15510g	2435
gene-DEHA2E15532r	1
gene-DEHA2E15554r	1
gene-DEHA2E15576g	3379
gene-DEHA2E15598g	11374
gene-DEHA2E15620g	8630
gene-DEHA2E15642r	0
gene-DEHA2E15664g	949
gene-DEHA2E15686g	846
gene-DEHA2E15708g	1329
gene-DEHA2E15730g	11600
gene-DEHA2E15752g	2813
gene-DEHA2E15774g	2891
gene-DEHA2E15796g	3722
gene-DEHA2E15818r	42
gene-DEHA2E15840g	2394
gene-DEHA2E15862g	610
gene-DEHA2E15884g	4114
gene-DEHA2E15906g	365
gene-DEHA2E15928g	3418
gene-DEHA2E15950g	4170
gene-DEHA2E15972g	3272
gene-DEHA2E15994g	3101
gene-DEHA2E16016g	3869
gene-DEHA2E16038g	2286
gene-DEHA2E16060g	5313
gene-DEHA2E16082g	2734
gene-DEHA2E16104g	6449
gene-DEHA2E16126g	2806
gene-DEHA2E16148r	3
gene-DEHA2E16170g	4558
gene-DEHA2E16192r	2
gene-DEHA2E16214g	898
gene-DEHA2E16236g	417
gene-DEHA2E16258g	4201
gene-DEHA2E16280g	1126
gene-DEHA2E16302g	2890
gene-DEHA2E16324g	1895
gene-DEHA2E16346g	231
gene-DEHA2E16368g	3708
gene-DEHA2E16390g	32947
gene-DEHA2E16412g	2640
gene-DEHA2E16434g	4833
gene-DEHA2E16456g	2169
gene-DEHA2E16478g	10315
gene-DEHA2E16500g	1543
gene-DEHA2E16522g	3543
gene-DEHA2E16544g	2391
gene-DEHA2E16566g	2973
gene-DEHA2E16588g	5120
gene-DEHA2E16610g	3976
gene-DEHA2E16632g	3005
gene-DEHA2E16654g	4990
gene-DEHA2E16676g	4204
gene-DEHA2E16698g	2447
gene-DEHA2E16720g	1808
gene-DEHA2E16742g	275
gene-DEHA2E16764g	9136
gene-DEHA2E16786g	1366
gene-DEHA2E16808g	1202
gene-DEHA2E16830g	3166
gene-DEHA2E16852g	35
gene-DEHA2E16874g	3978
gene-DEHA2E16896r	1
gene-DEHA2E16918g	8986
gene-DEHA2E16940g	1930
gene-DEHA2E16962g	9
gene-DEHA2E16984g	2243
gene-DEHA2E17006g	2968
gene-DEHA2E17028g	3266
gene-DEHA2E17050g	47
gene-DEHA2E17072g	1546
gene-DEHA2E17094g	1050
gene-DEHA2E17116g	1299
gene-DEHA2E17138g	987
gene-DEHA2E17160g	2927
gene-DEHA2E17182g	509
gene-DEHA2E17204g	3904
gene-DEHA2E17226g	15128
gene-DEHA2E17248g	1635
gene-DEHA2E17270g	6965
gene-DEHA2E17292g	3201
gene-DEHA2E17314g	1115
gene-DEHA2E17336r	1
gene-DEHA2E17358g	1128
gene-DEHA2E17380g	1098
gene-DEHA2E17402g	3313
gene-DEHA2E17424g	3012
gene-DEHA2E17446g	2262
gene-DEHA2E17468g	10472
gene-DEHA2E17490g	2678
gene-DEHA2E17512g	5010
gene-DEHA2E17534r	2
gene-DEHA2E17556g	3910
gene-DEHA2E17578g	1395
gene-DEHA2E17600g	3269
gene-DEHA2E17622g	9824
gene-DEHA2E17644g	1836
gene-DEHA2E17666g	1976
gene-DEHA2E17688g	1164
gene-DEHA2E17710g	30156
gene-DEHA2E17732g	704
gene-DEHA2E17754g	2842
gene-DEHA2E17776g	2591
gene-DEHA2E17798g	2230
gene-DEHA2E17820g	24
gene-DEHA2E17842g	5714
gene-DEHA2E17864g	6395
gene-DEHA2E17886g	3150
gene-DEHA2E17908g	983
gene-DEHA2E17930g	2417
gene-DEHA2E17952g	1970
gene-DEHA2E17974g	4754
gene-DEHA2E17996g	7027
gene-DEHA2E18018g	6385
gene-DEHA2E18040g	4535
gene-DEHA2E18062g	1606
gene-DEHA2E18084g	100
gene-DEHA2E18106g	1530
gene-DEHA2E18128g	1517
gene-DEHA2E18150r	1
gene-DEHA2E18172r	3
gene-DEHA2E18194g	1076
gene-DEHA2E18216g	845
gene-DEHA2E18238g	2976
gene-DEHA2E18260g	1749
gene-DEHA2E18282g	7546
gene-DEHA2E18304g	2744
gene-DEHA2E18326g	2021
gene-DEHA2E18348g	8519
gene-DEHA2E18370g	3616
gene-DEHA2E18392g	10263
gene-DEHA2E18414g	6283
gene-DEHA2E18436g	3860
gene-DEHA2E18458g	4721
gene-DEHA2E18480g	3668
gene-DEHA2E18502g	2207
gene-DEHA2E18524g	2395
gene-DEHA2E18546g	5347
gene-DEHA2E18568g	152
gene-DEHA2E18590g	4232
gene-DEHA2E18612g	736
gene-DEHA2E18634g	5473
gene-DEHA2E18656g	3287
gene-DEHA2E18678r	3
gene-DEHA2E18700g	7868
gene-DEHA2E18722g	171
gene-DEHA2E18744g	11014
gene-DEHA2E18766g	4938
gene-DEHA2E18788g	19974
gene-DEHA2E18810g	8711
gene-DEHA2E18832g	1332
gene-DEHA2E18854g	121
gene-DEHA2E18876g	2824
gene-DEHA2E18898g	5664
gene-DEHA2E18920g	2036
gene-DEHA2E18942g	2109
gene-DEHA2E18964g	401
gene-DEHA2E18986g	11496
gene-DEHA2E19008g	5077
gene-DEHA2E19030g	2608
gene-DEHA2E19052g	3439
gene-DEHA2E19074g	1322
gene-DEHA2E19085g	1067
gene-DEHA2E19096g	157
gene-DEHA2E19118g	6
gene-DEHA2E19140g	331
gene-DEHA2E19162g	929
gene-DEHA2E19184g	4220
gene-DEHA2E19206g	3650
gene-DEHA2E19228g	6167
gene-DEHA2E19250g	3004
gene-DEHA2E19272g	8101
gene-DEHA2E19294g	5365
gene-DEHA2E19316g	5909
gene-DEHA2E19338g	1526
gene-DEHA2E19360g	1529
gene-DEHA2E19382g	2617
gene-DEHA2E19404g	5557
gene-DEHA2E19426g	218
gene-DEHA2E19448g	6294
gene-DEHA2E19470g	947
gene-DEHA2E19492g	7617
gene-DEHA2E19514g	1113
gene-DEHA2E19536g	2094
gene-DEHA2E19558g	4845
gene-DEHA2E19580g	1405
gene-DEHA2E19602g	1939
gene-DEHA2E19624g	2656
gene-DEHA2E19646g	11687
gene-DEHA2E19668g	1712
gene-DEHA2E19690g	10191
gene-DEHA2E19712g	6225
gene-DEHA2E19734g	3069
gene-DEHA2E19756g	11743
gene-DEHA2E19778g	1139
gene-DEHA2E19800g	3588
gene-DEHA2E19822g	1810
gene-DEHA2E19844g	21
gene-DEHA2E19866g	12610
gene-DEHA2E19888g	2193
gene-DEHA2E19910g	4574
gene-DEHA2E19932g	1407
gene-DEHA2E19954g	4823
gene-DEHA2E19976g	7729
gene-DEHA2E19998g	1146
gene-DEHA2E20020g	2581
gene-DEHA2E20042g	9971
gene-DEHA2E20064g	243
gene-DEHA2E20086g	528
gene-DEHA2E20108r	2
gene-DEHA2E20130g	1506
gene-DEHA2E20152g	4467
gene-DEHA2E20174g	2845
gene-DEHA2E20196r	3
gene-DEHA2E20218g	1651
gene-DEHA2E20240r	7
gene-DEHA2E20262g	3260
gene-DEHA2E20284g	1488
gene-DEHA2E20306r	10
gene-DEHA2E20328g	7
gene-DEHA2E20350g	757
gene-DEHA2E20372g	1085
gene-DEHA2E20394g	4346
gene-DEHA2E20416g	5436
gene-DEHA2E20438r	5
gene-DEHA2E20460g	1544
gene-DEHA2E20482g	1871
gene-DEHA2E20504g	5493
gene-DEHA2E20526g	3493
gene-DEHA2E20548g	4311
gene-DEHA2E20570g	3765
gene-DEHA2E20592g	2741
gene-DEHA2E20614g	3342
gene-DEHA2E20636g	3296
gene-DEHA2E20658g	7938
gene-DEHA2E20680g	1698
gene-DEHA2E20702g	3157
gene-DEHA2E20724g	3636
gene-DEHA2E20746g	4321
gene-DEHA2E20768g	1615
gene-DEHA2E20790g	5774
gene-DEHA2E20812g	2523
gene-DEHA2E20834g	6092
gene-DEHA2E20856g	12807
gene-DEHA2E20878g	1264
gene-DEHA2E20900g	4818
gene-DEHA2E20922g	2422
gene-DEHA2E20944g	11964
gene-DEHA2E20966g	1544
gene-DEHA2E20988g	3226
gene-DEHA2E21010g	4318
gene-DEHA2E21032g	9477
gene-DEHA2E21054g	6910
gene-DEHA2E21076g	2462
gene-DEHA2E21098g	1248
gene-DEHA2E21120g	3996
gene-DEHA2E21142g	2185
gene-DEHA2E21164g	313
gene-DEHA2E21186g	2
gene-DEHA2E21208g	38
gene-DEHA2E21230g	1984
gene-DEHA2E21252g	713
gene-DEHA2E21274g	2616
gene-DEHA2E21296g	238
gene-DEHA2E21318g	3753
gene-DEHA2E21340g	2292
gene-DEHA2E21362g	169
gene-DEHA2E21384g	2113
gene-DEHA2E21406r	1
gene-DEHA2E21428g	3758
gene-DEHA2E21450g	301
gene-DEHA2E21472g	1493
gene-DEHA2E21494g	2986
gene-DEHA2E21516g	330
gene-DEHA2E21538r	0
gene-DEHA2E21560g	1536
gene-DEHA2E21582g	1140
gene-DEHA2E21604g	9945
gene-DEHA2E21626g	1161
gene-DEHA2E21648g	968
gene-DEHA2E21670g	7329
gene-DEHA2E21692g	2940
gene-DEHA2E21736g	12440
gene-DEHA2E21758r	4
gene-DEHA2E21780g	3283
gene-DEHA2E21802g	6982
gene-DEHA2E21824g	11967
gene-DEHA2E21846g	7960
gene-DEHA2E21868g	2968
gene-DEHA2E21890g	2974
gene-DEHA2E21912g	6437
gene-DEHA2E21934g	1671
gene-DEHA2E21956g	4788
gene-DEHA2E21978g	2758
gene-DEHA2E22000g	4089
gene-DEHA2E22022g	981
gene-DEHA2E22044g	3603
gene-DEHA2E22066g	1138
gene-DEHA2E22088g	1654
gene-DEHA2E22110g	1567
gene-DEHA2E22132g	4085
gene-DEHA2E22154g	1580
gene-DEHA2E22176g	1111
gene-DEHA2E22198g	15257
gene-DEHA2E22220g	6395
gene-DEHA2E22242g	2926
gene-DEHA2E22264g	2015
gene-DEHA2E22286g	5210
gene-DEHA2E22308g	4350
gene-DEHA2E22330g	3040
gene-DEHA2E22352g	2456
gene-DEHA2E22374r	0
gene-DEHA2E22396g	2749
gene-DEHA2E22418g	2227
gene-DEHA2E22440g	5146
gene-DEHA2E22462g	3137
gene-DEHA2E22484g	3258
gene-DEHA2E22506g	2191
gene-DEHA2E22528g	1946
gene-DEHA2E22550g	1179
gene-DEHA2E22572g	3132
gene-DEHA2E22594g	4773
gene-DEHA2E22616g	10332
gene-DEHA2E22638g	2050
gene-DEHA2E22660g	300
gene-DEHA2E22682r	0
gene-DEHA2E22704g	1973
gene-DEHA2E22726g	3064
gene-DEHA2E22748g	3190
gene-DEHA2E22770g	1405
gene-DEHA2E22792g	152
gene-DEHA2E22814g	3340
gene-DEHA2E22836r	3
gene-DEHA2E22858g	1819
gene-DEHA2E22880g	898
gene-DEHA2E22902g	4311
gene-DEHA2E22924g	1999
gene-DEHA2E22946g	5797
gene-DEHA2E22968g	22074
gene-DEHA2E22990g	1485
gene-DEHA2E23012r	18
gene-DEHA2E23034g	1208
gene-DEHA2E23056g	3084
gene-DEHA2E23078g	12364
gene-DEHA2E23100g	1249
gene-DEHA2E23122g	628
gene-DEHA2E23144g	346
gene-DEHA2E23166g	596
gene-DEHA2E23188g	928
gene-DEHA2E23210g	44
gene-DEHA2E23232g	1071
gene-DEHA2E23254g	2891
gene-DEHA2E23276g	128
gene-DEHA2E23298g	1421
gene-DEHA2E23320g	1752
gene-DEHA2E23342g	4033
gene-DEHA2E23364g	295
gene-DEHA2E23386g	1224
gene-DEHA2E23408g	831
gene-DEHA2E23430g	891
gene-DEHA2E23452g	874
gene-DEHA2E23474g	3912
gene-DEHA2E23518g	2126
gene-DEHA2E23540g	958
gene-DEHA2E23562g	1480
gene-DEHA2E23584g	2125
gene-DEHA2E23606g	1533
gene-DEHA2E23628g	11498
gene-DEHA2E23650g	9369
gene-DEHA2E23672g	9545
gene-DEHA2E23694g	1121
gene-DEHA2E23716g	10671
gene-DEHA2E23738g	3448
gene-DEHA2E23760g	5176
gene-DEHA2E23782g	886
gene-DEHA2E23804g	2039
gene-DEHA2E23826g	2634
gene-DEHA2E23848g	2050
gene-DEHA2E23870g	3577
gene-DEHA2E23892g	921
gene-DEHA2E23914g	7501
gene-DEHA2E23936g	1947
gene-DEHA2E23958g	70
gene-DEHA2E23980g	1149
gene-DEHA2E24002g	519
gene-DEHA2E24024g	760
gene-DEHA2E24046g	79
gene-DEHA2E24068g	1
gene-DEHA2E24090g	464
gene-DEHA2E24112g	11
gene-DEHA2E24134g	2
gene-DEHA2E24156g	0
gene-DEHA2E24178g	23
gene-DEHA2E24200g	6329
gene-DEHA2E24222g	0
gene-DEHA2E24244g	20
gene-DEHA2E24266g	70
gene-DEHA2E24288g	45
gene-DEHA2E24310g	1
gene-DEHA2E24332g	0
gene-DEHA2E24354g	0
gene-DEHA2E24376g	4
gene-DEHA2E24398g	11
gene-DEHA2F00110g	18
gene-DEHA2F00132g	0
gene-DEHA2F00154g	6
gene-DEHA2F00176g	65
gene-DEHA2F00198g	2
gene-DEHA2F00220g	206
gene-DEHA2F00242g	72
gene-DEHA2F00264g	6
gene-DEHA2F00286g	0
gene-DEHA2F00308g	6065
gene-DEHA2F00330g	481
gene-DEHA2F00352g	85
gene-DEHA2F00374g	317
gene-DEHA2F00396g	94
gene-DEHA2F00418g	2
gene-DEHA2F00440g	1
gene-DEHA2F00462g	2
gene-DEHA2F00528g	652
gene-DEHA2F00550g	1853
gene-DEHA2F00572g	1078
gene-DEHA2F00594g	1799
gene-DEHA2F00616g	0
gene-DEHA2F00638g	60
gene-DEHA2F00660g	74
gene-DEHA2F00682g	223
gene-DEHA2F00726g	16
gene-DEHA2F00748g	37
gene-DEHA2F00770g	196
gene-DEHA2F00792g	98
gene-DEHA2F00814g	1449
gene-DEHA2F00836g	936
gene-DEHA2F00858g	1304
gene-DEHA2F00880g	2389
gene-DEHA2F00902g	891
gene-DEHA2F00924g	3932
gene-DEHA2F00946g	3156
gene-DEHA2F00968g	478
gene-DEHA2F00990g	6
gene-DEHA2F01012g	16
gene-DEHA2F01034g	34
gene-DEHA2F01056g	26642
gene-DEHA2F01078g	1318
gene-DEHA2F01100g	5398
gene-DEHA2F01122g	1737
gene-DEHA2F01144g	10685
gene-DEHA2F01166g	6240
gene-DEHA2F01188g	7195
gene-DEHA2F01210g	3008
gene-DEHA2F01232g	5181
gene-DEHA2F01254g	5293
gene-DEHA2F01276g	1970
gene-DEHA2F01298g	2250
gene-DEHA2F01320g	3310
gene-DEHA2F01342g	3043
gene-DEHA2F01364g	11386
gene-DEHA2F01386g	1261
gene-DEHA2F01408g	4040
gene-DEHA2F01430g	2090
gene-DEHA2F01452g	10
gene-DEHA2F01474g	5640
gene-DEHA2F01496g	24529
gene-DEHA2F01518g	19215
gene-DEHA2F01540g	4757
gene-DEHA2F01562g	1308
gene-DEHA2F01584g	3791
gene-DEHA2F01606g	3206
gene-DEHA2F01628g	1889
gene-DEHA2F01650g	503
gene-DEHA2F01672g	6558
gene-DEHA2F01694g	58326
gene-DEHA2F01716g	236
gene-DEHA2F01738g	2184
gene-DEHA2F01760g	882
gene-DEHA2F01782g	6416
gene-DEHA2F01804g	15985
gene-DEHA2F01826g	631
gene-DEHA2F01848g	7113
gene-DEHA2F01870g	4506
gene-DEHA2F01892g	383
gene-DEHA2F01914g	903
gene-DEHA2F01936g	1526
gene-DEHA2F01958g	7915
gene-DEHA2F01980g	37806
gene-DEHA2F02002g	2143
gene-DEHA2F02024g	7913
gene-DEHA2F02046g	872
gene-DEHA2F02068g	2480
gene-DEHA2F02090g	2930
gene-DEHA2F02112g	6005
gene-DEHA2F02134g	5950
gene-DEHA2F02156g	1420
gene-DEHA2F02178g	1019
gene-DEHA2F02200g	7312
gene-DEHA2F02222g	2720
gene-DEHA2F02244g	4503
gene-DEHA2F02266g	2
gene-DEHA2F02288g	15
gene-DEHA2F02310r	0
gene-DEHA2F02332r	0
gene-DEHA2F02354g	3599
gene-DEHA2F02376g	3006
gene-DEHA2F02398g	2781
gene-DEHA2F02420g	4474
gene-DEHA2F02442g	1521
gene-DEHA2F02464g	30751
gene-DEHA2F02486g	1914
gene-DEHA2F02508g	1860
gene-DEHA2F02530g	297
gene-DEHA2F02552g	2056
gene-DEHA2F02574g	10556
gene-DEHA2F02596g	3780
gene-DEHA2F02618g	1607
gene-DEHA2F02640g	3080
gene-DEHA2F02662g	10817
gene-DEHA2F02684g	10650
gene-DEHA2F02706g	3484
gene-DEHA2F02728g	8452
gene-DEHA2F02750g	5624
gene-DEHA2F02772g	4974
gene-DEHA2F02794g	6820
gene-DEHA2F02816g	38974
gene-DEHA2F02838g	5796
gene-DEHA2F02860g	2913
gene-DEHA2F02882g	19082
gene-DEHA2F02904g	6266
gene-DEHA2F02926g	29658
gene-DEHA2F02948g	104
gene-DEHA2F02970g	571
gene-DEHA2F02992g	4670
gene-DEHA2F03014g	3919
gene-DEHA2F03036g	4138
gene-DEHA2F03058g	3378
gene-DEHA2F03080g	5415
gene-DEHA2F03102g	8902
gene-DEHA2F03124g	5235
gene-DEHA2F03146g	8608
gene-DEHA2F03168g	385
gene-DEHA2F03190g	3626
gene-DEHA2F03212g	1352
gene-DEHA2F03234g	165
gene-DEHA2F03256g	1746
gene-DEHA2F03278g	3357
gene-DEHA2F03300g	20399
gene-DEHA2F03322g	4523
gene-DEHA2F03344g	3603
gene-DEHA2F03366g	8173
gene-DEHA2F03388g	4256
gene-DEHA2F03410g	5791
gene-DEHA2F03432g	7575
gene-DEHA2F03454g	1534
gene-DEHA2F03476g	157
gene-DEHA2F03498g	3712
gene-DEHA2F03520g	4038
gene-DEHA2F03542g	4203
gene-DEHA2F03564g	3881
gene-DEHA2F03586g	26186
gene-DEHA2F03608g	4804
gene-DEHA2F03630g	1880
gene-DEHA2F03652g	1316
gene-DEHA2F03674g	3024
gene-DEHA2F03696g	7138
gene-DEHA2F03718g	3875
gene-DEHA2F03740g	1197
gene-DEHA2F03762g	6701
gene-DEHA2F03784g	4981
gene-DEHA2F03806g	4299
gene-DEHA2F03828g	54556
gene-DEHA2F03850g	8022
gene-DEHA2F03872g	40041
gene-DEHA2F03894g	3507
gene-DEHA2F03916g	570
gene-DEHA2F03938g	968
gene-DEHA2F03960g	31819
gene-DEHA2F03982g	4716
gene-DEHA2F04004g	10557
gene-DEHA2F04026g	886
gene-DEHA2F04048g	5976
gene-DEHA2F04070g	5151
gene-DEHA2F04092g	3317
gene-DEHA2F04114g	4774
gene-DEHA2F04136g	7489
gene-DEHA2F04158g	769
gene-DEHA2F04180g	3221
gene-DEHA2F04202g	5302
gene-DEHA2F04224g	1258
gene-DEHA2F04246g	1368
gene-DEHA2F04268g	1908
gene-DEHA2F04290g	3868
gene-DEHA2F04312g	6468
gene-DEHA2F04334g	4122
gene-DEHA2F04356g	5932
gene-DEHA2F04378g	2270
gene-DEHA2F04400g	807
gene-DEHA2F04422g	10107
gene-DEHA2F04444g	3564
gene-DEHA2F04466g	4670
gene-DEHA2F04488g	1748
gene-DEHA2F04510g	4638
gene-DEHA2F04532g	2868
gene-DEHA2F04554g	3516
gene-DEHA2F04576g	482
gene-DEHA2F04598g	465
gene-DEHA2F04620g	4364
gene-DEHA2F04642g	2372
gene-DEHA2F04664g	4032
gene-DEHA2F04686g	3504
gene-DEHA2F04708g	4037
gene-DEHA2F04730r	0
gene-DEHA2F04752g	4326
gene-DEHA2F04774g	978
gene-DEHA2F04796g	38781
gene-DEHA2F04818g	1292
gene-DEHA2F04840g	13077
gene-DEHA2F04862g	3997
gene-DEHA2F04884g	7602
gene-DEHA2F04906g	4843
gene-DEHA2F04928g	978
gene-DEHA2F04950r	2
gene-DEHA2F04972g	10173
gene-DEHA2F04994g	733
gene-DEHA2F05016g	13820
gene-DEHA2F05038g	2382
gene-DEHA2F05060g	279
gene-DEHA2F05082g	1705
gene-DEHA2F05104g	1477
gene-DEHA2F05126g	5879
gene-DEHA2F05148g	2892
gene-DEHA2F05170g	1945
gene-DEHA2F05192g	2446
gene-DEHA2F05214r	0
gene-DEHA2F05236g	1053
gene-DEHA2F05258g	3285
gene-DEHA2F05280g	2510
gene-DEHA2F05302g	3451
gene-DEHA2F05324g	1276
gene-DEHA2F05346g	4458
gene-DEHA2F05368g	2616
gene-DEHA2F05390g	2220
gene-DEHA2F05412g	2118
gene-DEHA2F05434g	2786
gene-DEHA2F05456g	4014
gene-DEHA2F05478g	6228
gene-DEHA2F05500r	2
gene-DEHA2F05522g	2849
gene-DEHA2F05544g	1177
gene-DEHA2F05566g	2797
gene-DEHA2F05588g	1691
gene-DEHA2F05610g	813
gene-DEHA2F05632g	2379
gene-DEHA2F05654g	1130
gene-DEHA2F05676g	4495
gene-DEHA2F05698g	2952
gene-DEHA2F05720g	20
gene-DEHA2F05742g	4704
gene-DEHA2F05764g	3125
gene-DEHA2F05786g	2175
gene-DEHA2F05808g	6562
gene-DEHA2F05830g	2616
gene-DEHA2F05852g	1144
gene-DEHA2F05874g	1132
gene-DEHA2F05896g	4445
gene-DEHA2F05918g	3495
gene-DEHA2F05940r	2
gene-DEHA2F05962g	2337
gene-DEHA2F05984g	4963
gene-DEHA2F06006g	23867
gene-DEHA2F06028g	3341
gene-DEHA2F06050g	2471
gene-DEHA2F06072g	2348
gene-DEHA2F06094g	1988
gene-DEHA2F06116g	1443
gene-DEHA2F06138g	7955
gene-DEHA2F06160g	4610
gene-DEHA2F06182g	2479
gene-DEHA2F06204g	2153
gene-DEHA2F06226g	43042
gene-DEHA2F06248g	12633
gene-DEHA2F06270g	1456
gene-DEHA2F06292g	1276
gene-DEHA2F06314g	745
gene-DEHA2F06336r	5
gene-DEHA2F06358r	2
gene-DEHA2F06380g	2864
gene-DEHA2F06402g	3303
gene-DEHA2F06424g	5636
gene-DEHA2F06446g	3603
gene-DEHA2F06468g	2499
gene-DEHA2F06490g	1238
gene-DEHA2F06512g	2400
