Geneid	RNA STAR on 1MNaCl1: mapped.bam
gene-DEHA2F06358r	2
gene-DEHA2F06380g	3669
gene-DEHA2F06402g	4422
gene-DEHA2F06424g	4035
gene-DEHA2F06446g	3521
gene-DEHA2F06468g	2276
gene-DEHA2F06490g	979
gene-DEHA2F06512g	1564
gene-DEHA2F06534g	1731
gene-DEHA2F06556g	941
gene-DEHA2F06578g	3483
gene-DEHA2F06600g	7430
gene-DEHA2F06622g	4543
gene-DEHA2F06644g	6783
gene-DEHA2F06666g	13676
gene-DEHA2F06688g	5058
gene-DEHA2F06710g	6893
gene-DEHA2F06732g	931
gene-DEHA2F06754g	24974
gene-DEHA2F06776g	3166
gene-DEHA2F06798g	11972
gene-DEHA2F06820g	16350
gene-DEHA2F06842g	1994
gene-DEHA2F06864g	3082
gene-DEHA2F06886g	3155
gene-DEHA2F06908g	3244
gene-DEHA2F06930g	1546
gene-DEHA2F06952r	1
gene-DEHA2F06974r	2
gene-DEHA2F06996g	3368
gene-DEHA2F07018g	1705
gene-DEHA2F07040g	6450
gene-DEHA2F07062g	3729
gene-DEHA2F07084g	4725
gene-DEHA2F07106g	3755
gene-DEHA2F07128g	612
gene-DEHA2F07150g	3715
gene-DEHA2F07172g	3853
gene-DEHA2F07194g	106
gene-DEHA2F07216r	0
gene-DEHA2F07238g	5492
gene-DEHA2F07260g	569
gene-DEHA2F07282g	5946
gene-DEHA2F07304g	20083
gene-DEHA2F07326g	1737
gene-DEHA2F07348g	2478
gene-DEHA2F07370g	5050
gene-DEHA2F07392g	12439
gene-DEHA2F07414g	15396
gene-DEHA2F07436g	3309
gene-DEHA2F07458g	2607
gene-DEHA2F07480g	1725
gene-DEHA2F07502g	5834
gene-DEHA2F07524g	133
gene-DEHA2F07546g	3966
gene-DEHA2F07568g	8667
gene-DEHA2F07590g	13773
gene-DEHA2F07612g	8147
gene-DEHA2F07634g	285
gene-DEHA2F07656g	2160
gene-DEHA2F07678g	11607
gene-DEHA2F07700g	541
gene-DEHA2F07722g	3400
gene-DEHA2F07744g	2863
gene-DEHA2F07766g	4843
gene-DEHA2F07788g	7780
gene-DEHA2F07810g	320
gene-DEHA2F07832g	803
gene-DEHA2F07854g	2301
gene-DEHA2F07876g	5294
gene-DEHA2F07898g	1745
gene-DEHA2F07920g	2066
gene-DEHA2F07942g	19556
gene-DEHA2F07964g	1151
gene-DEHA2F07986g	1631
gene-DEHA2F08008g	326
gene-DEHA2F08030g	594
gene-DEHA2F08052g	2241
gene-DEHA2F08074g	4355
gene-DEHA2F08096g	6559
gene-DEHA2F08118g	2132
gene-DEHA2F08140g	1922
gene-DEHA2F08162g	3775
gene-DEHA2F08184g	5335
gene-DEHA2F08206g	8290
gene-DEHA2F08228g	24224
gene-DEHA2F08250g	8406
gene-DEHA2F08272g	13825
gene-DEHA2F08294g	8661
gene-DEHA2F08316g	1341
gene-DEHA2F08338g	502
gene-DEHA2F08360g	14546
gene-DEHA2F08382g	4926
gene-DEHA2F08404g	1793
gene-DEHA2F08426g	879
gene-DEHA2F08448g	2805
gene-DEHA2F08470g	8836
gene-DEHA2F08492g	8637
gene-DEHA2F08514g	9608
gene-DEHA2F08536g	9600
gene-DEHA2F08558g	4400
gene-DEHA2F08580g	12499
gene-DEHA2F08602g	4289
gene-DEHA2F08624g	2337
gene-DEHA2F08646g	715
gene-DEHA2F08668g	1899
gene-DEHA2F08690g	3237
gene-DEHA2F08712g	13188
gene-DEHA2F08734g	3200
gene-DEHA2F08756g	3618
gene-DEHA2F08778g	2
gene-DEHA2F08800g	67
gene-DEHA2F08822g	1293
gene-DEHA2F08844g	1507
gene-DEHA2F08866g	26895
gene-DEHA2F08888g	8241
gene-DEHA2F08910g	2282
gene-DEHA2F08932g	5365
gene-DEHA2F08954g	2992
gene-DEHA2F08976g	5418
gene-DEHA2F08998g	8648
gene-DEHA2F09020g	4388
gene-DEHA2F09042r	2
gene-DEHA2F09064g	1447
gene-DEHA2F09086g	9260
gene-DEHA2F09108g	6121
gene-DEHA2F09130g	5118
gene-DEHA2F09152g	3214
gene-DEHA2F09174g	1425
gene-DEHA2F09196g	2829
gene-DEHA2F09218r	0
gene-DEHA2F09240g	2642
gene-DEHA2F09262g	9117
gene-DEHA2F09284g	5928
gene-DEHA2F09306g	893
gene-DEHA2F09328g	6850
gene-DEHA2F09350g	4965
gene-DEHA2F09372g	8098
gene-DEHA2F09394g	7787
gene-DEHA2F09416g	2897
gene-DEHA2F09438g	8377
gene-DEHA2F09460g	3813
gene-DEHA2F09482g	2422
gene-DEHA2F09504g	9232
gene-DEHA2F09526g	18245
gene-DEHA2F09548g	8562
gene-DEHA2F09570g	9659
gene-DEHA2F09592g	1279
gene-DEHA2F09614g	24901
gene-DEHA2F09636g	3667
gene-DEHA2F09658g	2957
gene-DEHA2F09680g	21191
gene-DEHA2F09702g	4347
gene-DEHA2F09724g	23183
gene-DEHA2F09746g	2413
gene-DEHA2F09768g	9370
gene-DEHA2F09790g	2313
gene-DEHA2F09812g	2550
gene-DEHA2F09834g	4578
gene-DEHA2F09856g	3211
gene-DEHA2F09878g	2407
gene-DEHA2F09900g	16792
gene-DEHA2F09922g	2557
gene-DEHA2F09944g	3898
gene-DEHA2F09966g	5602
gene-DEHA2F09988g	4986
gene-DEHA2F10010g	1638
gene-DEHA2F10032g	2066
gene-DEHA2F10054g	2388
gene-DEHA2F10076g	8883
gene-DEHA2F10098g	1001
gene-DEHA2F10120g	9990
gene-DEHA2F10142g	1505
gene-DEHA2F10164g	1850
gene-DEHA2F10186r	0
gene-DEHA2F10208g	3237
gene-DEHA2F10230g	1305
gene-DEHA2F10252g	2324
gene-DEHA2F10274g	7278
gene-DEHA2F10296g	3372
gene-DEHA2F10318g	1887
gene-DEHA2F10340g	4370
gene-DEHA2F10362g	4040
gene-DEHA2F10384g	2649
gene-DEHA2F10406g	733
gene-DEHA2F10428g	11197
gene-DEHA2F10450g	10093
gene-DEHA2F10472g	316
gene-DEHA2F10494g	15661
gene-DEHA2F10516g	2013
gene-DEHA2F10538g	1970
gene-DEHA2F10560g	1816
gene-DEHA2F10582g	5723
gene-DEHA2F10604g	0
gene-DEHA2F10626g	4786
gene-DEHA2F10648g	1653
gene-DEHA2F10670g	7301
gene-DEHA2F10692g	2133
gene-DEHA2F10714g	3402
gene-DEHA2F10736g	8581
gene-DEHA2F10758g	868
gene-DEHA2F10780g	1924
gene-DEHA2F10802g	12
gene-DEHA2F10824g	7876
gene-DEHA2F10846g	1151
gene-DEHA2F10868g	5518
gene-DEHA2F10890g	3593
gene-DEHA2F10912g	2986
gene-DEHA2F10934g	2772
gene-DEHA2F10956g	61
gene-DEHA2F10978g	10383
gene-DEHA2F11000g	6
gene-DEHA2F11022g	3755
gene-DEHA2F11044g	6339
gene-DEHA2F11066g	3774
gene-DEHA2F11088g	18
gene-DEHA2F11110g	10389
gene-DEHA2F11132g	707
gene-DEHA2F11154g	3686
gene-DEHA2F11176g	3523
gene-DEHA2F11198g	4458
gene-DEHA2F11220g	3705
gene-DEHA2F11242g	4188
gene-DEHA2F11264r	0
gene-DEHA2F11286g	1069
gene-DEHA2F11308g	5921
gene-DEHA2F11330g	4147
gene-DEHA2F11352g	3155
gene-DEHA2F11374g	6075
gene-DEHA2F11396g	2035
gene-DEHA2F11418g	5715
gene-DEHA2F11440g	6654
gene-DEHA2F11462g	52
gene-DEHA2F11484g	12
gene-DEHA2F11506g	2560
gene-DEHA2F11528g	1384
gene-DEHA2F11550g	2096
gene-DEHA2F11572g	2869
gene-DEHA2F11594g	2443
gene-DEHA2F11616g	3690
gene-DEHA2F11638g	9859
gene-DEHA2F11660g	4615
gene-DEHA2F11682g	2231
gene-DEHA2F11704g	4110
gene-DEHA2F11726g	12170
gene-DEHA2F11748g	952
gene-DEHA2F11770g	369
gene-DEHA2F11792g	304
gene-DEHA2F11814g	905
gene-DEHA2F11836g	3727
gene-DEHA2F11858g	1389
gene-DEHA2F11880g	6053
gene-DEHA2F11902g	5292
gene-DEHA2F11924g	13389
gene-DEHA2F11946g	23
gene-DEHA2F11968g	1314
gene-DEHA2F11990g	1719
gene-DEHA2F12012g	15381
gene-DEHA2F12034g	3343
gene-DEHA2F12056r	4
gene-DEHA2F12078g	3493
gene-DEHA2F12100g	3040
gene-DEHA2F12122g	6139
gene-DEHA2F12144g	1865
gene-DEHA2F12166g	583
gene-DEHA2F12188g	364
gene-DEHA2F12210g	1369
gene-DEHA2F12232g	3208
gene-DEHA2F12254r	0
gene-DEHA2F12276g	3583
gene-DEHA2F12298g	1427
gene-DEHA2F12320g	13622
gene-DEHA2F12342g	790
gene-DEHA2F12364g	4919
gene-DEHA2F12386g	18705
gene-DEHA2F12408g	10038
gene-DEHA2F12430g	19726
gene-DEHA2F12452g	6884
gene-DEHA2F12474g	2175
gene-DEHA2F12496g	15013
gene-DEHA2F12518g	4569
gene-DEHA2F12540g	27987
gene-DEHA2F12562g	8561
gene-DEHA2F12584g	3113
gene-DEHA2F12606g	11402
gene-DEHA2F12628g	3735
gene-DEHA2F12650g	1836
gene-DEHA2F12672g	26
gene-DEHA2F12694g	484
gene-DEHA2F12716g	2982
gene-DEHA2F12738g	1140
gene-DEHA2F12760g	1813
gene-DEHA2F12782g	4
gene-DEHA2F12804g	7163
gene-DEHA2F12826g	27914
gene-DEHA2F12848g	8672
gene-DEHA2F12870g	10433
gene-DEHA2F12892g	2938
gene-DEHA2F12914g	5308
gene-DEHA2F12936g	5837
gene-DEHA2F12958g	535
gene-DEHA2F12980g	25302
gene-DEHA2F13002g	6373
gene-DEHA2F13024g	4098
gene-DEHA2F13046g	3942
gene-DEHA2F13068g	10194
gene-DEHA2F13090g	1910
gene-DEHA2F13112g	4499
gene-DEHA2F13134g	1600
gene-DEHA2F13156g	19601
gene-DEHA2F13178g	6015
gene-DEHA2F13200g	2477
gene-DEHA2F13222g	1940
gene-DEHA2F13244g	2361
gene-DEHA2F13266g	12194
gene-DEHA2F13288g	5718
gene-DEHA2F13310g	1380
gene-DEHA2F13332g	7367
gene-DEHA2F13354g	3503
gene-DEHA2F13376g	4005
gene-DEHA2F13398g	1281
gene-DEHA2F13420g	5161
gene-DEHA2F13442g	1793
gene-DEHA2F13464g	7752
gene-DEHA2F13486g	1382
gene-DEHA2F13508g	100
gene-DEHA2F13530g	4933
gene-DEHA2F13552g	5110
gene-DEHA2F13574g	1877
gene-DEHA2F13596g	1910
gene-DEHA2F13618g	3647
gene-DEHA2F13640g	3062
gene-DEHA2F13662r	1
gene-DEHA2F13684g	31135
gene-DEHA2F13706g	843
gene-DEHA2F13728g	3065
gene-DEHA2F13750g	4886
gene-DEHA2F13772g	1445
gene-DEHA2F13794g	2904
gene-DEHA2F13816g	2377
gene-DEHA2F13838g	3666
gene-DEHA2F13860g	14012
gene-DEHA2F13882g	3787
gene-DEHA2F13904g	30503
gene-DEHA2F13926g	423
gene-DEHA2F13948g	10026
gene-DEHA2F13970g	2884
gene-DEHA2F13992g	33841
gene-DEHA2F14014g	2385
gene-DEHA2F14036g	881
gene-DEHA2F14058g	6429
gene-DEHA2F14080g	1966
gene-DEHA2F14102g	793
gene-DEHA2F14124g	1801
gene-DEHA2F14146g	1363
gene-DEHA2F14168g	1006
gene-DEHA2F14190g	2875
gene-DEHA2F14212g	1279
gene-DEHA2F14234g	3165
gene-DEHA2F14256g	2323
gene-DEHA2F14278g	61
gene-DEHA2F14300g	2164
gene-DEHA2F14322g	33482
gene-DEHA2F14344g	1143
gene-DEHA2F14366g	8748
gene-DEHA2F14388r	0
gene-DEHA2F14410g	3264
gene-DEHA2F14432g	10370
gene-DEHA2F14454g	2272
gene-DEHA2F14476g	9526
gene-DEHA2F14498g	3632
gene-DEHA2F14520g	2799
gene-DEHA2F14542g	589
gene-DEHA2F14564g	7538
gene-DEHA2F14586g	4996
gene-DEHA2F14608g	2219
gene-DEHA2F14630g	4506
gene-DEHA2F14652g	2266
gene-DEHA2F14674g	2034
gene-DEHA2F14696g	2804
gene-DEHA2F14718g	5184
gene-DEHA2F14740g	22894
gene-DEHA2F14762g	7708
gene-DEHA2F14784g	2732
gene-DEHA2F14806g	2013
gene-DEHA2F14828g	3610
gene-DEHA2F14850g	4993
gene-DEHA2F14872g	2882
gene-DEHA2F14894g	25
gene-DEHA2F14916g	2910
gene-DEHA2F14938g	8302
gene-DEHA2F14960g	11293
gene-DEHA2F14982g	42545
gene-DEHA2F15004g	11
gene-DEHA2F15026g	23
gene-DEHA2F15048g	1109
gene-DEHA2F15070g	9611
gene-DEHA2F15092g	6772
gene-DEHA2F15114g	1021
gene-DEHA2F15136g	4739
gene-DEHA2F15158g	1689
gene-DEHA2F15180g	3132
gene-DEHA2F15202g	22621
gene-DEHA2F15224g	6487
gene-DEHA2F15246g	12960
gene-DEHA2F15268g	2777
gene-DEHA2F15290g	1309
gene-DEHA2F15312g	1461
gene-DEHA2F15334g	1741
gene-DEHA2F15356g	5701
gene-DEHA2F15378g	932
gene-DEHA2F15400g	440
gene-DEHA2F15422g	22424
gene-DEHA2F15444g	722
gene-DEHA2F15466g	2790
gene-DEHA2F15488g	2973
gene-DEHA2F15510g	2727
gene-DEHA2F15532g	566
gene-DEHA2F15554g	1111
gene-DEHA2F15576g	2453
gene-DEHA2F15598g	3027
gene-DEHA2F15620g	5912
gene-DEHA2F15642g	3409
gene-DEHA2F15664g	2921
gene-DEHA2F15686g	202
gene-DEHA2F15708g	7563
gene-DEHA2F15730g	914
gene-DEHA2F15752g	4202
gene-DEHA2F15774g	1691
gene-DEHA2F15796g	5813
gene-DEHA2F15818g	2525
gene-DEHA2F15840g	2728
gene-DEHA2F15862g	4139
gene-DEHA2F15884g	2447
gene-DEHA2F15906g	746
gene-DEHA2F15928g	2356
gene-DEHA2F15950g	5211
gene-DEHA2F15972g	978
gene-DEHA2F15994g	4711
gene-DEHA2F16016g	2010
gene-DEHA2F16038g	8717
gene-DEHA2F16060g	5377
gene-DEHA2F16082g	3765
gene-DEHA2F16104g	1768
gene-DEHA2F16126g	2017
gene-DEHA2F16148g	2644
gene-DEHA2F16170g	5799
gene-DEHA2F16192g	4049
gene-DEHA2F16214g	116
gene-DEHA2F16236g	9696
gene-DEHA2F16258g	4196
gene-DEHA2F16280g	2910
gene-DEHA2F16302g	8776
gene-DEHA2F16324g	3245
gene-DEHA2F16346g	5402
gene-DEHA2F16368g	2050
gene-DEHA2F16390g	6404
gene-DEHA2F16412g	1132
gene-DEHA2F16434g	11085
gene-DEHA2F16456g	16325
gene-DEHA2F16478g	24474
gene-DEHA2F16500g	227
gene-DEHA2F16522g	6091
gene-DEHA2F16544g	21760
gene-DEHA2F16566g	20584
gene-DEHA2F16588g	3593
gene-DEHA2F16610g	2861
gene-DEHA2F16632g	1728
gene-DEHA2F16654g	409
gene-DEHA2F16676g	2014
gene-DEHA2F16698g	11986
gene-DEHA2F16720g	5035
gene-DEHA2F16742g	1802
gene-DEHA2F16764g	2482
gene-DEHA2F16786g	5468
gene-DEHA2F16808g	2867
gene-DEHA2F16830g	91
gene-DEHA2F16852g	7129
gene-DEHA2F16874g	1445
gene-DEHA2F16896g	1408
gene-DEHA2F16918g	2327
gene-DEHA2F16940g	1658
gene-DEHA2F16962g	51
gene-DEHA2F16984g	8679
gene-DEHA2F17006g	6825
gene-DEHA2F17028g	561
gene-DEHA2F17050g	1512
gene-DEHA2F17072g	2204
gene-DEHA2F17094g	10123
gene-DEHA2F17116g	14718
gene-DEHA2F17138g	3544
gene-DEHA2F17160g	5160
gene-DEHA2F17182g	8904
gene-DEHA2F17204g	41100
gene-DEHA2F17226g	3786
gene-DEHA2F17248g	2683
gene-DEHA2F17270g	1164
gene-DEHA2F17292g	1546
gene-DEHA2F17314g	2148
gene-DEHA2F17336g	1694
gene-DEHA2F17358g	7731
gene-DEHA2F17380g	1862
gene-DEHA2F17402g	147
gene-DEHA2F17424g	13258
gene-DEHA2F17446g	5925
gene-DEHA2F17468g	3521
gene-DEHA2F17490g	2948
gene-DEHA2F17512g	2394
gene-DEHA2F17534g	6284
gene-DEHA2F17556g	2688
gene-DEHA2F17578g	165
gene-DEHA2F17600g	3562
gene-DEHA2F17622g	4405
gene-DEHA2F17644g	1728
gene-DEHA2F17666g	3936
gene-DEHA2F17688g	2098
gene-DEHA2F17710g	4358
gene-DEHA2F17732g	11909
gene-DEHA2F17754g	5810
gene-DEHA2F17776g	23348
gene-DEHA2F17798g	22274
gene-DEHA2F17820g	479
gene-DEHA2F17842g	1659
gene-DEHA2F17864g	2314
gene-DEHA2F17886g	5813
gene-DEHA2F17908g	94
gene-DEHA2F17930g	681
gene-DEHA2F17952g	1309
gene-DEHA2F17974r	13
gene-DEHA2F17996g	182
gene-DEHA2F18018g	4809
gene-DEHA2F18040g	760
gene-DEHA2F18062g	5042
gene-DEHA2F18084r	51
gene-DEHA2F18106g	4166
gene-DEHA2F18128g	1854
gene-DEHA2F18150g	2856
gene-DEHA2F18172g	3364
gene-DEHA2F18194g	3368
gene-DEHA2F18216g	35775
gene-DEHA2F18238g	8228
gene-DEHA2F18260g	1113
gene-DEHA2F18282g	13032
gene-DEHA2F18304g	5637
gene-DEHA2F18634g	2196
gene-DEHA2F18656g	14869
gene-DEHA2F18678g	2473
gene-DEHA2F18700g	1925
gene-DEHA2F18722g	4960
gene-DEHA2F18744g	26810
gene-DEHA2F18766g	12830
gene-DEHA2F18788g	3989
gene-DEHA2F18810g	4841
gene-DEHA2F18832g	22578
gene-DEHA2F18854g	1873
gene-DEHA2F18876g	3339
gene-DEHA2F18898g	1609
gene-DEHA2F18920g	765
gene-DEHA2F18964g	2328
gene-DEHA2F18986g	7963
gene-DEHA2F19008g	1602
gene-DEHA2F19030g	1079
gene-DEHA2F19052g	7168
gene-DEHA2F19074g	3481
gene-DEHA2F19096g	3913
gene-DEHA2F19118g	298
gene-DEHA2F19140g	2389
gene-DEHA2F19162g	7355
gene-DEHA2F19184g	860
gene-DEHA2F19206g	7
gene-DEHA2F19228g	4824
gene-DEHA2F19250g	2044
gene-DEHA2F19272g	12361
gene-DEHA2F19294g	3166
gene-DEHA2F19316g	10272
gene-DEHA2F19338g	3844
gene-DEHA2F19360g	2083
gene-DEHA2F19382g	5249
gene-DEHA2F19404g	2272
gene-DEHA2F19426g	1400
gene-DEHA2F19448g	3083
gene-DEHA2F19470g	1780
gene-DEHA2F19492g	1421
gene-DEHA2F19514g	13304
gene-DEHA2F19536g	75
gene-DEHA2F19558g	3811
gene-DEHA2F19580g	89
gene-DEHA2F19602g	4399
gene-DEHA2F19624g	5189
gene-DEHA2F19646g	5211
gene-DEHA2F19668g	2575
gene-DEHA2F19690g	6208
gene-DEHA2F19712g	801
gene-DEHA2F19734g	163
gene-DEHA2F19756g	689
gene-DEHA2F19778g	3637
gene-DEHA2F19800g	1970
gene-DEHA2F19822g	1967
gene-DEHA2F19910g	2409
gene-DEHA2F19932g	55752
gene-DEHA2F19954g	3664
gene-DEHA2F19976g	4501
gene-DEHA2F19998g	2247
gene-DEHA2F20020g	6140
gene-DEHA2F20042g	2220
gene-DEHA2F20064g	4899
gene-DEHA2F20086g	5832
gene-DEHA2F20108g	10193
gene-DEHA2F20130g	2060
gene-DEHA2F20152g	6225
gene-DEHA2F20174g	9337
gene-DEHA2F20196g	2791
gene-DEHA2F20218g	6838
gene-DEHA2F20240g	1936
gene-DEHA2F20262g	1181
gene-DEHA2F20284g	474
gene-DEHA2F20306g	1659
gene-DEHA2F20328g	8694
gene-DEHA2F20350g	1172
gene-DEHA2F20372g	4857
gene-DEHA2F20394g	28140
gene-DEHA2F20416g	16
gene-DEHA2F20438g	1
gene-DEHA2F20460g	2587
gene-DEHA2F20482g	2329
gene-DEHA2F20504g	2409
gene-DEHA2F20526g	2032
gene-DEHA2F20548g	2647
gene-DEHA2F20570g	17
gene-DEHA2F20592g	9139
gene-DEHA2F20614g	2666
gene-DEHA2F20636g	2652
gene-DEHA2F20658g	21899
gene-DEHA2F20680g	2113
gene-DEHA2F20702g	6305
gene-DEHA2F20724g	1423
gene-DEHA2F20746g	1973
gene-DEHA2F20768g	5604
gene-DEHA2F20790g	1177
gene-DEHA2F20812g	6168
gene-DEHA2F20834g	4887
gene-DEHA2F20856g	3309
gene-DEHA2F20878g	3594
gene-DEHA2F20900g	24442
gene-DEHA2F20922g	1209
gene-DEHA2F20944g	8757
gene-DEHA2F20966g	3238
gene-DEHA2F20988g	9915
gene-DEHA2F21010g	1360
gene-DEHA2F21032g	2268
gene-DEHA2F21054g	7335
gene-DEHA2F21076g	7521
gene-DEHA2F21098g	9204
gene-DEHA2F21120g	14161
gene-DEHA2F21142g	3018
gene-DEHA2F21164g	2267
gene-DEHA2F21186g	1383
gene-DEHA2F21208g	4760
gene-DEHA2F21230g	557
gene-DEHA2F21252g	1456
gene-DEHA2F21274g	1066
gene-DEHA2F21296r	39
gene-DEHA2F21318g	1502
gene-DEHA2F21340g	1618
gene-DEHA2F21362g	1789
gene-DEHA2F21384g	10583
gene-DEHA2F21406g	250
gene-DEHA2F21428g	1764
gene-DEHA2F21450g	14712
gene-DEHA2F21472g	2782
gene-DEHA2F21494g	8158
gene-DEHA2F21516g	3867
gene-DEHA2F21538g	2115
gene-DEHA2F21560g	900
gene-DEHA2F21582g	10279
gene-DEHA2F21604g	2301
gene-DEHA2F21626g	929
gene-DEHA2F21648g	4800
gene-DEHA2F21670g	6045
gene-DEHA2F21692g	2585
gene-DEHA2F21714r	0
gene-DEHA2F21736g	1648
gene-DEHA2F21758g	2536
gene-DEHA2F21780r	3
gene-DEHA2F21802g	1464
gene-DEHA2F21824g	3395
gene-DEHA2F21846g	1076
gene-DEHA2F21868g	2567
gene-DEHA2F21890g	22729
gene-DEHA2F21912g	1660
gene-DEHA2F21934g	1668
gene-DEHA2F21956g	2163
gene-DEHA2F21978g	2161
gene-DEHA2F22000g	2575
gene-DEHA2F22022g	1790
gene-DEHA2F22044g	347
gene-DEHA2F22066g	3746
gene-DEHA2F22088g	1819
gene-DEHA2F22110g	12059
gene-DEHA2F22132g	315
gene-DEHA2F22154g	3248
gene-DEHA2F22176g	3511
gene-DEHA2F22198g	4437
gene-DEHA2F22220g	113
gene-DEHA2F22242g	19720
gene-DEHA2F22264g	11799
gene-DEHA2F22286g	2784
gene-DEHA2F22308g	29908
gene-DEHA2F22330g	3366
gene-DEHA2F22352g	6822
gene-DEHA2F22374g	29899
gene-DEHA2F22396g	7
gene-DEHA2F22418g	481
gene-DEHA2F22440g	1875
gene-DEHA2F22462g	1176
gene-DEHA2F22484g	4362
gene-DEHA2F22506g	8464
gene-DEHA2F22528g	2841
gene-DEHA2F22550g	13114
gene-DEHA2F22572g	4586
gene-DEHA2F22594g	1404
gene-DEHA2F22616g	2484
gene-DEHA2F22638g	7903
gene-DEHA2F22660g	4406
gene-DEHA2F22682g	10587
gene-DEHA2F22704g	2392
gene-DEHA2F22726g	6537
gene-DEHA2F22748g	12389
gene-DEHA2F22770g	9499
gene-DEHA2F22792g	182
gene-DEHA2F22814g	2
gene-DEHA2F22836g	11790
gene-DEHA2F22858g	8012
gene-DEHA2F22880g	1440
gene-DEHA2F22902g	7401
gene-DEHA2F22924g	1685
gene-DEHA2F22946g	1422
gene-DEHA2F22968g	1198
gene-DEHA2F22990g	2126
gene-DEHA2F23012g	16905
gene-DEHA2F23034r	0
gene-DEHA2F23056r	1
gene-DEHA2F23078g	7119
gene-DEHA2F23100g	489
gene-DEHA2F23122g	5447
gene-DEHA2F23144g	6083
gene-DEHA2F23166g	8674
gene-DEHA2F23188g	3977
gene-DEHA2F23210g	5311
gene-DEHA2F23232g	1899
gene-DEHA2F23254g	251
gene-DEHA2F23276g	2880
gene-DEHA2F23298g	1381
gene-DEHA2F23320g	3059
gene-DEHA2F23342g	14782
gene-DEHA2F23364g	4224
gene-DEHA2F23386g	4067
gene-DEHA2F23408g	6991
gene-DEHA2F23430g	1652
gene-DEHA2F23452g	6768
gene-DEHA2F23474g	7724
gene-DEHA2F23496g	20855
gene-DEHA2F23518g	4903
gene-DEHA2F23540g	705
gene-DEHA2F23562g	1750
gene-DEHA2F23584g	849
gene-DEHA2F23606g	394
gene-DEHA2F23628g	699
gene-DEHA2F23650g	1730
gene-DEHA2F23672g	3850
gene-DEHA2F23694g	2562
gene-DEHA2F23716g	1673
gene-DEHA2F23738g	5825
gene-DEHA2F23760g	1730
gene-DEHA2F23782g	12071
gene-DEHA2F23804g	2288
gene-DEHA2F23826g	2640
gene-DEHA2F23848g	8081
gene-DEHA2F23870g	5538
gene-DEHA2F23892g	5494
gene-DEHA2F23914g	475
gene-DEHA2F23936r	2
gene-DEHA2F23958g	3958
gene-DEHA2F23980g	7697
gene-DEHA2F24002g	5181
gene-DEHA2F24024g	7143
gene-DEHA2F24046g	6657
gene-DEHA2F24068g	1292
gene-DEHA2F24090g	1920
gene-DEHA2F24112g	5731
gene-DEHA2F24134g	1337
gene-DEHA2F24156g	8658
gene-DEHA2F24178g	2411
gene-DEHA2F24200g	3079
gene-DEHA2F24222g	2167
gene-DEHA2F24244g	1510
gene-DEHA2F24266g	2045
gene-DEHA2F24288g	3465
gene-DEHA2F24310g	3091
gene-DEHA2F24332g	784
gene-DEHA2F24354g	1087
gene-DEHA2F24376r	0
gene-DEHA2F24398g	69625
gene-DEHA2F24420g	1101
gene-DEHA2F24442g	3139
gene-DEHA2F24464g	1680
gene-DEHA2F24486g	3409
gene-DEHA2F24508g	3214
gene-DEHA2F24530g	3280
gene-DEHA2F24552g	2656
gene-DEHA2F24574g	658
gene-DEHA2F24596g	1356
gene-DEHA2F24618g	1421
gene-DEHA2F24640g	3573
gene-DEHA2F24662g	5058
gene-DEHA2F24684r	12
gene-DEHA2F24706g	1020
gene-DEHA2F24728g	2533
gene-DEHA2F24750g	7114
gene-DEHA2F24772g	155
gene-DEHA2F24794g	5735
gene-DEHA2F24816g	2565
gene-DEHA2F24838g	3510
gene-DEHA2F24860g	10984
gene-DEHA2F24882g	4963
gene-DEHA2F24904g	1618
gene-DEHA2F24926g	8239
gene-DEHA2F24948g	1468
gene-DEHA2F24970g	11
gene-DEHA2F24992g	4140
gene-DEHA2F25014g	6349
gene-DEHA2F25036g	1573
gene-DEHA2F25058g	18037
gene-DEHA2F25080g	3196
gene-DEHA2F25102g	11412
gene-DEHA2F25124g	10028
gene-DEHA2F25146g	21599
gene-DEHA2F25168g	1008
gene-DEHA2F25190g	1852
gene-DEHA2F25212g	4049
gene-DEHA2F25234g	4261
gene-DEHA2F25256g	2709
gene-DEHA2F25278g	4213
gene-DEHA2F25300g	2221
gene-DEHA2F25322g	4609
gene-DEHA2F25344g	8747
gene-DEHA2F25366g	1
gene-DEHA2F25388g	2309
gene-DEHA2F25410g	2062
gene-DEHA2F25432g	2460
gene-DEHA2F25454g	2387
gene-DEHA2F25476g	4199
gene-DEHA2F25498g	5363
gene-DEHA2F25520g	1733
gene-DEHA2F25542g	1154
gene-DEHA2F25564g	12766
gene-DEHA2F25586g	5081
gene-DEHA2F25608g	10
gene-DEHA2F25630g	1295
gene-DEHA2F25652g	1566
gene-DEHA2F25674g	787
gene-DEHA2F25696g	1394
gene-DEHA2F25718g	8892
gene-DEHA2F25740g	21391
gene-DEHA2F25762g	3233
gene-DEHA2F25784g	4915
gene-DEHA2F25806g	3574
gene-DEHA2F25828g	2534
gene-DEHA2F25850g	2997
gene-DEHA2F25872g	3152
gene-DEHA2F25894g	2040
gene-DEHA2F25916g	8
gene-DEHA2F25938g	3081
gene-DEHA2F25960g	5988
gene-DEHA2F25982g	1693
gene-DEHA2F26004g	4371
gene-DEHA2F26026g	4169
gene-DEHA2F26048g	7316
gene-DEHA2F26070g	8759
gene-DEHA2F26092g	5837
gene-DEHA2F26114g	5628
