Geneid	RNA STAR on Control5: mapped.bam
gene-DEHA2E11220g	4954
gene-DEHA2E11242g	73
gene-DEHA2E11264g	10463
gene-DEHA2E11286g	6000
gene-DEHA2E11308g	2478
gene-DEHA2E11330g	4485
gene-DEHA2E11352g	3258
gene-DEHA2E11374g	3481
gene-DEHA2E11396g	1831
gene-DEHA2E11418g	3286
gene-DEHA2E11440g	1238
gene-DEHA2E11462g	1520
gene-DEHA2E11484g	1705
gene-DEHA2E11506g	5186
gene-DEHA2E11528g	3159
gene-DEHA2E11550g	4462
gene-DEHA2E11572g	4967
gene-DEHA2E11594g	21353
gene-DEHA2E11616g	1990
gene-DEHA2E11638r	0
gene-DEHA2E11660g	2372
gene-DEHA2E11682g	7549
gene-DEHA2E11704g	2100
gene-DEHA2E11726g	2256
gene-DEHA2E11748g	7036
gene-DEHA2E11770g	4877
gene-DEHA2E11792g	4792
gene-DEHA2E11814g	1580
gene-DEHA2E11836g	6250
gene-DEHA2E11858g	3563
gene-DEHA2E11880g	2288
gene-DEHA2E11902g	1
gene-DEHA2E11924g	3359
gene-DEHA2E11946g	10
gene-DEHA2E11968g	2768
gene-DEHA2E11990g	10583
gene-DEHA2E12012g	44
gene-DEHA2E12034g	69
gene-DEHA2E12056g	3504
gene-DEHA2E12078g	4008
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1312
gene-DEHA2E12144g	2373
gene-DEHA2E12166g	1922
gene-DEHA2E12188g	1253
gene-DEHA2E12210g	1085
gene-DEHA2E12232g	21467
gene-DEHA2E12254g	3364
gene-DEHA2E12276g	29726
gene-DEHA2E12298g	5276
gene-DEHA2E12320g	2244
gene-DEHA2E12342g	1417
gene-DEHA2E12364g	10
gene-DEHA2E12386g	6031
gene-DEHA2E12408g	1770
gene-DEHA2E12430g	5119
gene-DEHA2E12452g	7740
gene-DEHA2E12474g	4789
gene-DEHA2E12496g	5642
gene-DEHA2E12518g	1603
gene-DEHA2E12540g	402
gene-DEHA2E12562r	0
gene-DEHA2E12584g	2206
gene-DEHA2E12606g	2201
gene-DEHA2E12628g	478
gene-DEHA2E12650g	4457
gene-DEHA2E12672g	4280
gene-DEHA2E12694g	1465
gene-DEHA2E12716g	5042
gene-DEHA2E12738g	3265
gene-DEHA2E12760g	6730
gene-DEHA2E12782g	2630
gene-DEHA2E12804g	4076
gene-DEHA2E12826g	2134
gene-DEHA2E12848g	3967
gene-DEHA2E12870g	12
gene-DEHA2E12892g	7460
gene-DEHA2E12914g	2431
gene-DEHA2E12936g	11647
gene-DEHA2E12958g	1929
gene-DEHA2E12980g	496
gene-DEHA2E13002g	3404
gene-DEHA2E13024g	4807
gene-DEHA2E13046g	1875
gene-DEHA2E13068g	956
gene-DEHA2E13090g	1937
gene-DEHA2E13112g	2252
gene-DEHA2E13134r	0
gene-DEHA2E13156g	2151
gene-DEHA2E13178g	2341
gene-DEHA2E13200g	1550
gene-DEHA2E13222g	19
gene-DEHA2E13244g	5213
gene-DEHA2E13266g	3697
gene-DEHA2E13288g	4772
gene-DEHA2E13310g	1260
gene-DEHA2E13332g	1126
gene-DEHA2E13354g	2444
gene-DEHA2E13376g	2279
gene-DEHA2E13398g	2425
gene-DEHA2E13420g	1109
gene-DEHA2E13442g	10072
gene-DEHA2E13464g	2311
gene-DEHA2E13486g	15160
gene-DEHA2E13508g	3409
gene-DEHA2E13530g	10158
gene-DEHA2E13552g	20917
gene-DEHA2E13574g	2
gene-DEHA2E13596g	3111
gene-DEHA2E13618g	2275
gene-DEHA2E13640g	2744
gene-DEHA2E13662g	2685
gene-DEHA2E13684g	770
gene-DEHA2E13706g	4928
gene-DEHA2E13728g	2590
gene-DEHA2E13750g	2109
gene-DEHA2E13772g	4276
gene-DEHA2E13794g	11201
gene-DEHA2E13816g	564
gene-DEHA2E13838g	1747
gene-DEHA2E13860g	4450
gene-DEHA2E13882g	70
gene-DEHA2E13904g	40
gene-DEHA2E13926g	8274
gene-DEHA2E13948g	2531
gene-DEHA2E13970g	5976
gene-DEHA2E13992g	4887
gene-DEHA2E14014g	2326
gene-DEHA2E14036g	1359
gene-DEHA2E14058g	118
gene-DEHA2E14080g	7182
gene-DEHA2E14102g	10
gene-DEHA2E14124g	371
gene-DEHA2E14146g	3395
gene-DEHA2E14168g	2432
gene-DEHA2E14190g	5839
gene-DEHA2E14212g	19563
gene-DEHA2E14234g	1640
gene-DEHA2E14256g	34
gene-DEHA2E14278g	18
gene-DEHA2E14300g	53100
gene-DEHA2E14322g	1160
gene-DEHA2E14344g	3871
gene-DEHA2E14366g	6875
gene-DEHA2E14388g	5178
gene-DEHA2E14410g	2364
gene-DEHA2E14432g	2757
gene-DEHA2E14454g	2432
gene-DEHA2E14476g	7344
gene-DEHA2E14498g	7280
gene-DEHA2E14520g	6027
gene-DEHA2E14542g	4541
gene-DEHA2E14564g	12989
gene-DEHA2E14586g	4471
gene-DEHA2E14608g	3122
gene-DEHA2E14630g	1517
gene-DEHA2E14652g	130
gene-DEHA2E14674g	3063
gene-DEHA2E14696g	2534
gene-DEHA2E14718g	3101
gene-DEHA2E14740g	6625
gene-DEHA2E14762g	3805
gene-DEHA2E14784g	2496
gene-DEHA2E14806g	2305
gene-DEHA2E14828g	1332
gene-DEHA2E14850g	4939
gene-DEHA2E14872g	125
gene-DEHA2E14894g	22177
gene-DEHA2E14916g	6218
gene-DEHA2E14938g	5040
gene-DEHA2E14960g	4418
gene-DEHA2E14982g	3585
gene-DEHA2E15004g	331
gene-DEHA2E15026g	2222
gene-DEHA2E15048g	4324
gene-DEHA2E15070g	3642
gene-DEHA2E15092g	3200
gene-DEHA2E15114g	5080
gene-DEHA2E15136g	632
gene-DEHA2E15158g	2859
gene-DEHA2E15180g	16353
gene-DEHA2E15202g	3903
gene-DEHA2E15224g	2718
gene-DEHA2E15246g	609
gene-DEHA2E15268g	2751
gene-DEHA2E15290g	4907
gene-DEHA2E15312g	3383
gene-DEHA2E15334g	4202
gene-DEHA2E15356g	1955
gene-DEHA2E15378g	1610
gene-DEHA2E15400g	2789
gene-DEHA2E15422g	836
gene-DEHA2E15444g	2081
gene-DEHA2E15466g	5893
gene-DEHA2E15488g	58
gene-DEHA2E15510g	2739
gene-DEHA2E15532r	0
gene-DEHA2E15554r	0
gene-DEHA2E15576g	3358
gene-DEHA2E15598g	9580
gene-DEHA2E15620g	3120
gene-DEHA2E15642r	0
gene-DEHA2E15664g	999
gene-DEHA2E15686g	965
gene-DEHA2E15708g	2216
gene-DEHA2E15730g	10738
gene-DEHA2E15752g	3640
gene-DEHA2E15774g	3785
gene-DEHA2E15796g	4372
gene-DEHA2E15818r	33
gene-DEHA2E15840g	1721
gene-DEHA2E15862g	770
gene-DEHA2E15884g	6733
gene-DEHA2E15906g	480
gene-DEHA2E15928g	4463
gene-DEHA2E15950g	4053
gene-DEHA2E15972g	3002
gene-DEHA2E15994g	4653
gene-DEHA2E16016g	4812
gene-DEHA2E16038g	2298
gene-DEHA2E16060g	4234
gene-DEHA2E16082g	8892
gene-DEHA2E16104g	11138
gene-DEHA2E16126g	2688
gene-DEHA2E16148r	1
gene-DEHA2E16170g	2750
gene-DEHA2E16192r	1
gene-DEHA2E16214g	1466
gene-DEHA2E16236g	414
gene-DEHA2E16258g	4171
gene-DEHA2E16280g	1443
gene-DEHA2E16302g	2958
gene-DEHA2E16324g	1357
gene-DEHA2E16346g	708
gene-DEHA2E16368g	4186
gene-DEHA2E16390g	35379
gene-DEHA2E16412g	2206
gene-DEHA2E16434g	3997
gene-DEHA2E16456g	1547
gene-DEHA2E16478g	13168
gene-DEHA2E16500g	1493
gene-DEHA2E16522g	3313
gene-DEHA2E16544g	3516
gene-DEHA2E16566g	3545
gene-DEHA2E16588g	4406
gene-DEHA2E16610g	2552
gene-DEHA2E16632g	1175
gene-DEHA2E16654g	4514
gene-DEHA2E16676g	3845
gene-DEHA2E16698g	2328
gene-DEHA2E16720g	1898
gene-DEHA2E16742g	266
gene-DEHA2E16764g	6842
gene-DEHA2E16786g	2802
gene-DEHA2E16808g	1298
gene-DEHA2E16830g	3667
gene-DEHA2E16852g	24
gene-DEHA2E16874g	4724
gene-DEHA2E16896r	0
gene-DEHA2E16918g	10220
gene-DEHA2E16940g	1828
gene-DEHA2E16962g	8
gene-DEHA2E16984g	2011
gene-DEHA2E17006g	5422
gene-DEHA2E17028g	3993
gene-DEHA2E17050g	44
gene-DEHA2E17072g	1439
gene-DEHA2E17094g	1407
gene-DEHA2E17116g	1654
gene-DEHA2E17138g	1046
gene-DEHA2E17160g	2997
gene-DEHA2E17182g	570
gene-DEHA2E17204g	2669
gene-DEHA2E17226g	14056
gene-DEHA2E17248g	1477
gene-DEHA2E17270g	13111
gene-DEHA2E17292g	4927
gene-DEHA2E17314g	1087
gene-DEHA2E17336r	0
gene-DEHA2E17358g	1097
gene-DEHA2E17380g	1449
gene-DEHA2E17402g	3157
gene-DEHA2E17424g	1914
gene-DEHA2E17446g	1114
gene-DEHA2E17468g	13296
gene-DEHA2E17490g	3261
gene-DEHA2E17512g	6413
gene-DEHA2E17534r	2
gene-DEHA2E17556g	3079
gene-DEHA2E17578g	1603
gene-DEHA2E17600g	3631
gene-DEHA2E17622g	7689
gene-DEHA2E17644g	994
gene-DEHA2E17666g	1874
gene-DEHA2E17688g	2068
gene-DEHA2E17710g	25092
gene-DEHA2E17732g	1107
gene-DEHA2E17754g	2142
gene-DEHA2E17776g	3235
gene-DEHA2E17798g	1904
gene-DEHA2E17820g	30
gene-DEHA2E17842g	12391
gene-DEHA2E17864g	3905
gene-DEHA2E17886g	4963
gene-DEHA2E17908g	1570
gene-DEHA2E17930g	2158
gene-DEHA2E17952g	3356
gene-DEHA2E17974g	4739
gene-DEHA2E17996g	5595
gene-DEHA2E18018g	4629
gene-DEHA2E18040g	3593
gene-DEHA2E18062g	1488
gene-DEHA2E18084g	132
gene-DEHA2E18106g	1830
gene-DEHA2E18128g	1548
gene-DEHA2E18150r	4
gene-DEHA2E18172r	2
gene-DEHA2E18194g	1747
gene-DEHA2E18216g	669
gene-DEHA2E18238g	2594
gene-DEHA2E18260g	2045
gene-DEHA2E18282g	11950
gene-DEHA2E18304g	3462
gene-DEHA2E18326g	2272
gene-DEHA2E18348g	7478
gene-DEHA2E18370g	4443
gene-DEHA2E18392g	9731
gene-DEHA2E18414g	4342
gene-DEHA2E18436g	3588
gene-DEHA2E18458g	4769
gene-DEHA2E18480g	4767
gene-DEHA2E18502g	1899
gene-DEHA2E18524g	2712
gene-DEHA2E18546g	5507
gene-DEHA2E18568g	244
gene-DEHA2E18590g	5086
gene-DEHA2E18612g	494
gene-DEHA2E18634g	7942
gene-DEHA2E18656g	3173
gene-DEHA2E18678r	1
gene-DEHA2E18700g	5806
gene-DEHA2E18722g	119
gene-DEHA2E18744g	8690
gene-DEHA2E18766g	5260
gene-DEHA2E18788g	15360
gene-DEHA2E18810g	8241
gene-DEHA2E18832g	1477
gene-DEHA2E18854g	119
gene-DEHA2E18876g	2590
gene-DEHA2E18898g	5376
gene-DEHA2E18920g	6253
gene-DEHA2E18942g	2400
gene-DEHA2E18964g	570
gene-DEHA2E18986g	9834
gene-DEHA2E19008g	3022
gene-DEHA2E19030g	3062
gene-DEHA2E19052g	3329
gene-DEHA2E19074g	1587
gene-DEHA2E19085g	1202
gene-DEHA2E19096g	324
gene-DEHA2E19118g	26
gene-DEHA2E19140g	375
gene-DEHA2E19162g	1391
gene-DEHA2E19184g	4542
gene-DEHA2E19206g	3817
gene-DEHA2E19228g	3601
gene-DEHA2E19250g	12929
gene-DEHA2E19272g	8499
gene-DEHA2E19294g	3880
gene-DEHA2E19316g	5727
gene-DEHA2E19338g	1714
gene-DEHA2E19360g	2209
gene-DEHA2E19382g	4835
gene-DEHA2E19404g	6000
gene-DEHA2E19426g	196
gene-DEHA2E19448g	6754
gene-DEHA2E19470g	1807
gene-DEHA2E19492g	6918
gene-DEHA2E19514g	1200
gene-DEHA2E19536g	2723
gene-DEHA2E19558g	4218
gene-DEHA2E19580g	708
gene-DEHA2E19602g	2352
gene-DEHA2E19624g	2528
gene-DEHA2E19646g	12298
gene-DEHA2E19668g	1885
gene-DEHA2E19690g	3977
gene-DEHA2E19712g	6445
gene-DEHA2E19734g	3341
gene-DEHA2E19756g	15239
gene-DEHA2E19778g	1013
gene-DEHA2E19800g	4113
gene-DEHA2E19822g	2230
gene-DEHA2E19844g	60
gene-DEHA2E19866g	14132
gene-DEHA2E19888g	2197
gene-DEHA2E19910g	4524
gene-DEHA2E19932g	2191
gene-DEHA2E19954g	4324
gene-DEHA2E19976g	8780
gene-DEHA2E19998g	1317
gene-DEHA2E20020g	3153
gene-DEHA2E20042g	11724
gene-DEHA2E20064g	357
gene-DEHA2E20086g	823
gene-DEHA2E20108r	3
gene-DEHA2E20130g	1645
gene-DEHA2E20152g	4504
gene-DEHA2E20174g	3366
gene-DEHA2E20196r	0
gene-DEHA2E20218g	3379
gene-DEHA2E20240r	1
gene-DEHA2E20262g	4463
gene-DEHA2E20284g	1274
gene-DEHA2E20306r	6
gene-DEHA2E20328g	21
gene-DEHA2E20350g	650
gene-DEHA2E20372g	822
gene-DEHA2E20394g	6038
gene-DEHA2E20416g	4459
gene-DEHA2E20438r	4
gene-DEHA2E20460g	2189
gene-DEHA2E20482g	2142
gene-DEHA2E20504g	6038
gene-DEHA2E20526g	2938
gene-DEHA2E20548g	4327
gene-DEHA2E20570g	3928
gene-DEHA2E20592g	2814
gene-DEHA2E20614g	2864
gene-DEHA2E20636g	2614
gene-DEHA2E20658g	10945
gene-DEHA2E20680g	2408
gene-DEHA2E20702g	2847
gene-DEHA2E20724g	3089
gene-DEHA2E20746g	4631
gene-DEHA2E20768g	2086
gene-DEHA2E20790g	6546
gene-DEHA2E20812g	2597
gene-DEHA2E20834g	10280
gene-DEHA2E20856g	14957
gene-DEHA2E20878g	1353
gene-DEHA2E20900g	5329
gene-DEHA2E20922g	2906
gene-DEHA2E20944g	11220
gene-DEHA2E20966g	1687
gene-DEHA2E20988g	2454
gene-DEHA2E21010g	5195
gene-DEHA2E21032g	9815
gene-DEHA2E21054g	9118
gene-DEHA2E21076g	2931
gene-DEHA2E21098g	1309
gene-DEHA2E21120g	2004
gene-DEHA2E21142g	2524
gene-DEHA2E21164g	390
gene-DEHA2E21186g	2
gene-DEHA2E21208g	65
gene-DEHA2E21230g	1536
gene-DEHA2E21252g	961
gene-DEHA2E21274g	3892
gene-DEHA2E21296g	344
gene-DEHA2E21318g	3922
gene-DEHA2E21340g	1736
gene-DEHA2E21362g	219
gene-DEHA2E21384g	2469
gene-DEHA2E21406r	1
gene-DEHA2E21428g	3534
gene-DEHA2E21450g	647
gene-DEHA2E21472g	1416
gene-DEHA2E21494g	3359
gene-DEHA2E21516g	449
gene-DEHA2E21538r	0
gene-DEHA2E21560g	2034
gene-DEHA2E21582g	646
gene-DEHA2E21604g	11131
gene-DEHA2E21626g	1010
gene-DEHA2E21648g	1251
gene-DEHA2E21670g	6647
gene-DEHA2E21692g	3020
gene-DEHA2E21736g	12136
gene-DEHA2E21758r	5
gene-DEHA2E21780g	2523
gene-DEHA2E21802g	6035
gene-DEHA2E21824g	8853
gene-DEHA2E21846g	9236
gene-DEHA2E21868g	3786
gene-DEHA2E21890g	3428
gene-DEHA2E21912g	5279
gene-DEHA2E21934g	2076
gene-DEHA2E21956g	6197
gene-DEHA2E21978g	2309
gene-DEHA2E22000g	2932
gene-DEHA2E22022g	1077
gene-DEHA2E22044g	2355
gene-DEHA2E22066g	1060
gene-DEHA2E22088g	1906
gene-DEHA2E22110g	2341
gene-DEHA2E22132g	5019
gene-DEHA2E22154g	2427
gene-DEHA2E22176g	1138
gene-DEHA2E22198g	24020
gene-DEHA2E22220g	7330
gene-DEHA2E22242g	3343
gene-DEHA2E22264g	2490
gene-DEHA2E22286g	4071
gene-DEHA2E22308g	4983
gene-DEHA2E22330g	4406
gene-DEHA2E22352g	2896
gene-DEHA2E22374r	0
gene-DEHA2E22396g	1659
gene-DEHA2E22418g	1728
gene-DEHA2E22440g	5532
gene-DEHA2E22462g	4064
gene-DEHA2E22484g	4704
gene-DEHA2E22506g	2246
gene-DEHA2E22528g	1798
gene-DEHA2E22550g	851
gene-DEHA2E22572g	2318
gene-DEHA2E22594g	5664
gene-DEHA2E22616g	7382
gene-DEHA2E22638g	2296
gene-DEHA2E22660g	320
gene-DEHA2E22682r	0
gene-DEHA2E22704g	1988
gene-DEHA2E22726g	2347
gene-DEHA2E22748g	5327
gene-DEHA2E22770g	2013
gene-DEHA2E22792g	261
gene-DEHA2E22814g	4139
gene-DEHA2E22836r	3
gene-DEHA2E22858g	2897
gene-DEHA2E22880g	1204
gene-DEHA2E22902g	4205
gene-DEHA2E22924g	2166
gene-DEHA2E22946g	2450
gene-DEHA2E22968g	13228
gene-DEHA2E22990g	1538
gene-DEHA2E23012r	9
gene-DEHA2E23034g	1393
gene-DEHA2E23056g	2879
gene-DEHA2E23078g	7462
gene-DEHA2E23100g	1727
gene-DEHA2E23122g	591
gene-DEHA2E23144g	268
gene-DEHA2E23166g	867
gene-DEHA2E23188g	1165
gene-DEHA2E23210g	62
gene-DEHA2E23232g	1216
gene-DEHA2E23254g	2661
gene-DEHA2E23276g	371
gene-DEHA2E23298g	2455
gene-DEHA2E23320g	1966
gene-DEHA2E23342g	4370
gene-DEHA2E23364g	389
gene-DEHA2E23386g	2218
gene-DEHA2E23408g	536
gene-DEHA2E23430g	1143
gene-DEHA2E23452g	1667
gene-DEHA2E23474g	3878
gene-DEHA2E23518g	1657
gene-DEHA2E23540g	1862
gene-DEHA2E23562g	1620
gene-DEHA2E23584g	3461
gene-DEHA2E23606g	1596
gene-DEHA2E23628g	14145
gene-DEHA2E23650g	11108
gene-DEHA2E23672g	13826
gene-DEHA2E23694g	1422
gene-DEHA2E23716g	11926
gene-DEHA2E23738g	4388
gene-DEHA2E23760g	5896
gene-DEHA2E23782g	1015
gene-DEHA2E23804g	1913
gene-DEHA2E23826g	3678
gene-DEHA2E23848g	2578
gene-DEHA2E23870g	3937
gene-DEHA2E23892g	393
gene-DEHA2E23914g	4617
gene-DEHA2E23936g	1766
gene-DEHA2E23958g	115
gene-DEHA2E23980g	1869
gene-DEHA2E24002g	922
gene-DEHA2E24024g	1464
gene-DEHA2E24046g	193
gene-DEHA2E24068g	13
gene-DEHA2E24090g	1091
gene-DEHA2E24112g	12
gene-DEHA2E24134g	4
gene-DEHA2E24156g	2
gene-DEHA2E24178g	151
gene-DEHA2E24200g	2752
gene-DEHA2E24222g	6
gene-DEHA2E24244g	39
gene-DEHA2E24266g	304
gene-DEHA2E24288g	395
gene-DEHA2E24310g	4
gene-DEHA2E24332g	0
gene-DEHA2E24354g	0
gene-DEHA2E24376g	8
gene-DEHA2E24398g	30
gene-DEHA2F00110g	18
gene-DEHA2F00132g	2
gene-DEHA2F00154g	4
gene-DEHA2F00176g	564
gene-DEHA2F00198g	34
gene-DEHA2F00220g	585
gene-DEHA2F00242g	238
gene-DEHA2F00264g	22
gene-DEHA2F00286g	4
gene-DEHA2F00308g	8484
gene-DEHA2F00330g	1623
gene-DEHA2F00352g	288
gene-DEHA2F00374g	1075
gene-DEHA2F00396g	276
gene-DEHA2F00418g	11
gene-DEHA2F00440g	6
gene-DEHA2F00462g	0
gene-DEHA2F00528g	1556
gene-DEHA2F00550g	2810
gene-DEHA2F00572g	1416
gene-DEHA2F00594g	3120
gene-DEHA2F00616g	0
gene-DEHA2F00638g	489
gene-DEHA2F00660g	262
gene-DEHA2F00682g	855
gene-DEHA2F00726g	59
gene-DEHA2F00748g	159
gene-DEHA2F00770g	213
gene-DEHA2F00792g	229
gene-DEHA2F00814g	1819
gene-DEHA2F00836g	1108
gene-DEHA2F00858g	1682
gene-DEHA2F00880g	2157
gene-DEHA2F00902g	948
gene-DEHA2F00924g	5265
gene-DEHA2F00946g	3707
gene-DEHA2F00968g	626
gene-DEHA2F00990g	13
gene-DEHA2F01012g	62
gene-DEHA2F01034g	77
gene-DEHA2F01056g	17911
gene-DEHA2F01078g	1211
gene-DEHA2F01100g	9724
gene-DEHA2F01122g	1575
gene-DEHA2F01144g	9184
gene-DEHA2F01166g	6259
gene-DEHA2F01188g	7938
gene-DEHA2F01210g	2780
gene-DEHA2F01232g	6538
gene-DEHA2F01254g	5595
gene-DEHA2F01276g	2382
gene-DEHA2F01298g	3051
gene-DEHA2F01320g	3867
gene-DEHA2F01342g	3448
gene-DEHA2F01364g	16858
gene-DEHA2F01386g	3498
gene-DEHA2F01408g	4821
gene-DEHA2F01430g	2085
gene-DEHA2F01452g	7
gene-DEHA2F01474g	5623
gene-DEHA2F01496g	24084
gene-DEHA2F01518g	10222
gene-DEHA2F01540g	5010
gene-DEHA2F01562g	1184
gene-DEHA2F01584g	4465
gene-DEHA2F01606g	3635
gene-DEHA2F01628g	1479
gene-DEHA2F01650g	700
gene-DEHA2F01672g	6601
gene-DEHA2F01694g	67545
gene-DEHA2F01716g	331
gene-DEHA2F01738g	1129
gene-DEHA2F01760g	841
gene-DEHA2F01782g	7405
gene-DEHA2F01804g	9022
gene-DEHA2F01826g	650
gene-DEHA2F01848g	2433
gene-DEHA2F01870g	3484
gene-DEHA2F01892g	426
gene-DEHA2F01914g	933
gene-DEHA2F01936g	1494
gene-DEHA2F01958g	8268
gene-DEHA2F01980g	23327
gene-DEHA2F02002g	1775
gene-DEHA2F02024g	11709
gene-DEHA2F02046g	1233
gene-DEHA2F02068g	1669
gene-DEHA2F02090g	1728
gene-DEHA2F02112g	4838
gene-DEHA2F02134g	6052
gene-DEHA2F02156g	1111
gene-DEHA2F02178g	1242
gene-DEHA2F02200g	6442
gene-DEHA2F02222g	2872
gene-DEHA2F02244g	4923
gene-DEHA2F02266g	4
gene-DEHA2F02288g	22
gene-DEHA2F02310r	0
gene-DEHA2F02332r	1
gene-DEHA2F02354g	3696
gene-DEHA2F02376g	2112
gene-DEHA2F02398g	2767
gene-DEHA2F02420g	4494
gene-DEHA2F02442g	2062
gene-DEHA2F02464g	30923
gene-DEHA2F02486g	2581
gene-DEHA2F02508g	2217
gene-DEHA2F02530g	423
gene-DEHA2F02552g	1746
gene-DEHA2F02574g	11060
gene-DEHA2F02596g	4557
gene-DEHA2F02618g	2178
gene-DEHA2F02640g	2239
gene-DEHA2F02662g	5631
gene-DEHA2F02684g	10927
gene-DEHA2F02706g	3561
gene-DEHA2F02728g	7646
gene-DEHA2F02750g	5487
gene-DEHA2F02772g	4502
gene-DEHA2F02794g	7734
gene-DEHA2F02816g	37013
gene-DEHA2F02838g	4898
gene-DEHA2F02860g	1139
gene-DEHA2F02882g	24102
gene-DEHA2F02904g	7277
gene-DEHA2F02926g	32819
gene-DEHA2F02948g	416
gene-DEHA2F02970g	738
gene-DEHA2F02992g	4186
gene-DEHA2F03014g	3301
gene-DEHA2F03036g	4654
gene-DEHA2F03058g	3136
gene-DEHA2F03080g	4947
gene-DEHA2F03102g	9203
gene-DEHA2F03124g	5288
gene-DEHA2F03146g	10228
gene-DEHA2F03168g	450
gene-DEHA2F03190g	4522
gene-DEHA2F03212g	2166
gene-DEHA2F03234g	411
gene-DEHA2F03256g	2068
gene-DEHA2F03278g	4270
gene-DEHA2F03300g	11263
gene-DEHA2F03322g	5140
gene-DEHA2F03344g	4936
gene-DEHA2F03366g	12441
gene-DEHA2F03388g	4501
gene-DEHA2F03410g	26224
gene-DEHA2F03432g	5546
gene-DEHA2F03454g	1788
gene-DEHA2F03476g	198
gene-DEHA2F03498g	4178
gene-DEHA2F03520g	2837
gene-DEHA2F03542g	7091
gene-DEHA2F03564g	3387
gene-DEHA2F03586g	27018
gene-DEHA2F03608g	3117
gene-DEHA2F03630g	950
gene-DEHA2F03652g	703
gene-DEHA2F03674g	1582
gene-DEHA2F03696g	6751
gene-DEHA2F03718g	5136
gene-DEHA2F03740g	1022
gene-DEHA2F03762g	6210
gene-DEHA2F03784g	5731
gene-DEHA2F03806g	7887
gene-DEHA2F03828g	59597
gene-DEHA2F03850g	14721
gene-DEHA2F03872g	81045
gene-DEHA2F03894g	3922
gene-DEHA2F03916g	425
gene-DEHA2F03938g	1560
gene-DEHA2F03960g	44977
gene-DEHA2F03982g	4143
gene-DEHA2F04004g	9622
gene-DEHA2F04026g	937
gene-DEHA2F04048g	6461
gene-DEHA2F04070g	2419
gene-DEHA2F04092g	3943
gene-DEHA2F04114g	5001
gene-DEHA2F04136g	6642
gene-DEHA2F04158g	839
gene-DEHA2F04180g	4097
gene-DEHA2F04202g	8674
gene-DEHA2F04224g	1190
gene-DEHA2F04246g	2519
gene-DEHA2F04268g	2056
gene-DEHA2F04290g	3669
gene-DEHA2F04312g	7068
gene-DEHA2F04334g	3375
gene-DEHA2F04356g	4605
gene-DEHA2F04378g	2447
gene-DEHA2F04400g	863
gene-DEHA2F04422g	15378
gene-DEHA2F04444g	3915
gene-DEHA2F04466g	5340
gene-DEHA2F04488g	2592
gene-DEHA2F04510g	4337
gene-DEHA2F04532g	1399
gene-DEHA2F04554g	2873
gene-DEHA2F04576g	382
gene-DEHA2F04598g	594
gene-DEHA2F04620g	4293
gene-DEHA2F04642g	3423
gene-DEHA2F04664g	4894
gene-DEHA2F04686g	4168
gene-DEHA2F04708g	3164
gene-DEHA2F04730r	0
gene-DEHA2F04752g	5156
gene-DEHA2F04774g	1803
gene-DEHA2F04796g	95326
gene-DEHA2F04818g	1658
gene-DEHA2F04840g	12239
gene-DEHA2F04862g	4527
gene-DEHA2F04884g	9785
gene-DEHA2F04906g	4835
gene-DEHA2F04928g	1324
gene-DEHA2F04950r	8
gene-DEHA2F04972g	15408
gene-DEHA2F04994g	909
gene-DEHA2F05016g	14763
gene-DEHA2F05038g	1713
gene-DEHA2F05060g	227
gene-DEHA2F05082g	2222
gene-DEHA2F05104g	1718
gene-DEHA2F05126g	6855
gene-DEHA2F05148g	3219
gene-DEHA2F05170g	1767
gene-DEHA2F05192g	2581
gene-DEHA2F05214r	0
gene-DEHA2F05236g	1175
gene-DEHA2F05258g	3195
gene-DEHA2F05280g	2504
gene-DEHA2F05302g	3476
gene-DEHA2F05324g	1136
gene-DEHA2F05346g	4519
gene-DEHA2F05368g	2864
gene-DEHA2F05390g	2730
gene-DEHA2F05412g	2338
gene-DEHA2F05434g	2801
gene-DEHA2F05456g	5054
gene-DEHA2F05478g	3381
gene-DEHA2F05500r	0
gene-DEHA2F05522g	2692
gene-DEHA2F05544g	1530
gene-DEHA2F05566g	3540
gene-DEHA2F05588g	2635
gene-DEHA2F05610g	1094
gene-DEHA2F05632g	3074
gene-DEHA2F05654g	1508
gene-DEHA2F05676g	4889
gene-DEHA2F05698g	2622
gene-DEHA2F05720g	54
gene-DEHA2F05742g	5033
gene-DEHA2F05764g	4447
gene-DEHA2F05786g	2526
gene-DEHA2F05808g	7354
gene-DEHA2F05830g	1943
gene-DEHA2F05852g	1321
gene-DEHA2F05874g	2307
gene-DEHA2F05896g	4477
gene-DEHA2F05918g	3793
gene-DEHA2F05940r	0
gene-DEHA2F05962g	1646
gene-DEHA2F05984g	4532
gene-DEHA2F06006g	17643
gene-DEHA2F06028g	2886
gene-DEHA2F06050g	2579
gene-DEHA2F06072g	2060
gene-DEHA2F06094g	4641
gene-DEHA2F06116g	1410
gene-DEHA2F06138g	8679
gene-DEHA2F06160g	5754
gene-DEHA2F06182g	2761
gene-DEHA2F06204g	2713
gene-DEHA2F06226g	54166
gene-DEHA2F06248g	14784
gene-DEHA2F06270g	1863
gene-DEHA2F06292g	1950
gene-DEHA2F06314g	727
gene-DEHA2F06336r	1
gene-DEHA2F06358r	2
gene-DEHA2F06380g	3686
gene-DEHA2F06402g	3555
gene-DEHA2F06424g	6166
gene-DEHA2F06446g	3311
